available_samples_ready	common_name	desc	family	family_representative	family_representative_link	genome_notes	genus	infra_epithet	lab_work_status	marked_done	material_status	order_group	prefix	project_code	sample_count	scientific_name	sequencing_material_status_updated_at	sequencing_status	species_id	submitted_gals	taxon_group	taxon_id	taxon_uri	tissue_depleted	tissue_status	sequencing_status_simple	sequencing_status_dtol	sequencing_status_asg	sequencing_status_ergapi	sequencing_status_vgp	sequencing_status_blax	sequencing_status_durb	sequencing_status_rnd	sequencing_status_lawn	sequencing_status_berri	sequencing_status_meier	sequencing_status_misk	sample_collected	sample_acquired	in_progress
Yes		ACCEPTED	Culicidae				Ochlerotatus		[{'status': 'HIC_SUBMITTED', 'updated_at': '2022-06-08T10:25:45.768836'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2022-11-01T15:18:53.198351'}]			Diptera	idOchRust	['DTOL']	2	Ochlerotatus rusticus		[{'name': 'HIC', 'updated_at': '2022-06-21T03:03:15.254591', 'status': 'COMPLETE'}, {'name': 'PACBIO', 'updated_at': '2022-11-01T15:18:53.236843', 'status': 'IN_PROGRESS'}]	2595	NATURAL HISTORY MUSEUM	Arthropoda	120877			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
No	Large skipper	ACCEPTED	Hesperiidae	{DTOL}	https://goat.genomehubs.org/preview/search?query=tax_tree%28876063%29&fields=HabReg_2017%2CMarHabReg-2017%2Cwaca_1981%2Cisb_wildlife_act_1976%2CProtection_of_Badgers_Act_1992%2CECHabs92&summaryValues=count&result=taxon		Ochlodes		[{'status': 'ASSIGNED_TO_LAB', 'updated_at': '2019-11-07T00:00:00'}]			Lepidoptera	ilOchSylv	['DTOL']	5	Ochlodes sylvanus			643	SANGER INSTITUTE	Arthropoda	876063			Unk	sample_acquired	sample_acquired											DTOL	DTOL	
Yes	Crab's Eye Lichen	ACCEPTED	Ochrolechiaceae				Ochrolechia		[{'status': 'DNA_EXTRACTED', 'updated_at': '2022-09-28T13:45:31.73265'}, {'status': 'HIC_SUBMITTED', 'updated_at': '2022-10-04T10:54:17.024976'}]			Pertusariales	glOchPare	['DTOL']	10	Ochrolechia parella		[{'name': 'HIC', 'updated_at': '2022-12-05T08:41:56.722065', 'status': 'COMPLETE'}]	3492	MARINE BIOLOGICAL ASSOCIATION	Ascomycota	129506		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
No	Flame shoulder	ACCEPTED	Noctuidae				Ochropleura		[{'status': 'PACBIO_SUBMITTED', 'updated_at': '2021-11-25T20:52:12.151611'}, {'status': 'RNASEQ_SUBMITTED', 'updated_at': '2022-02-01T12:48:41.875286'}]			Lepidoptera	ilOchPlec	['DTOL']	2	Ochropleura plecta	2022-11-02 09:19:10	[{'name': 'PACBIO', 'updated_at': '2022-10-05T14:01:32.701648', 'status': 'COMPLETE'}, {'name': 'RNASEQ', 'updated_at': '2022-10-05T14:01:33.032413', 'status': 'COMPLETE'}]	239	UNIVERSITY OF OXFORD	Arthropoda	320037			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
No	NA	ACCEPTED	Hydraenidae				Ochthebius		[{'status': 'ASSIGNED_TO_LAB', 'updated_at': '2021-10-07T00:00:00'}]			Coleoptera	icOchMini	['DTOL']	1	Ochthebius minimus			2309	UNIVERSITY OF OXFORD	Arthropoda	174909			Unk	sample_acquired	sample_acquired											DTOL	DTOL	
Yes	blue-grey earthworm	ACCEPTED	Lumbricidae				Octolasion		[{'status': 'HIC_SUBMITTED', 'updated_at': '2021-11-25T21:23:17.123889'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2021-11-25T20:52:18.447798'}, {'status': 'RNASEQ_SUBMITTED', 'updated_at': '2022-01-04T14:12:34.096594'}]			Crassiclitellata	wcOctCyan	['DTOL']	22	Octolasion cyaneum		[{'name': 'HIC', 'updated_at': '2021-12-19T21:20:52.168792', 'status': 'COMPLETE'}, {'name': 'PACBIO', 'updated_at': '2021-11-25T20:52:18.447798', 'status': 'IN_PROGRESS'}, {'name': 'RNASEQ', 'updated_at': '2022-01-04T14:12:34.096594', 'status': 'IN_PROGRESS'}]	707	SANGER INSTITUTE,UNIVERSITY OF OXFORD	Annelida	302033		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
No	NA	ACCEPTED	Lumbricidae				Octolasion		[{'status': 'HIC_SUBMITTED', 'updated_at': '2022-06-21T12:41:29.172524'}]		RECOLLECTION_REQUIRED	Crassiclitellata	wcOctLact	['DTOL']	1	Octolasion lacteum	2022-08-09 14:15:14	[{'name': 'HIC', 'updated_at': '2022-06-21T12:41:29.221721', 'status': 'IN_PROGRESS'}]	2275	UNIVERSITY OF OXFORD	Annelida	334871			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
Yes		ACCEPTED	Oculinidae				Oculina		[{'status': 'HIC_SUBMITTED', 'updated_at': '2022-11-10T20:00:05.704001'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2022-06-08T10:26:43.069264'}, {'status': 'RNA_EXTRACTED', 'updated_at': '2022-08-04T13:10:11.333584'}]			Scleractinia	jaOcuArbu	['ASG']	10	Oculina arbuscula		[{'name': 'HIC', 'updated_at': '2022-11-10T20:00:05.742868', 'status': 'IN_PROGRESS'}, {'name': 'PACBIO', 'updated_at': '2022-10-04T11:39:48.804436', 'status': 'COMPLETE'}]	1690	UNIVERSITY OF DERBY	Cnidaria	1282862		False	Yes	in_progress		in_progress										ASG	ASG	ASG
Yes	Devil's coach horse	ACCEPTED	Staphylinidae	{DTOL}	https://goat.genomehubs.org/preview/search?query=tax_tree%28662956%29&fields=HabReg_2017%2CMarHabReg-2017%2Cwaca_1981%2Cisb_wildlife_act_1976%2CProtection_of_Badgers_Act_1992%2CECHabs92&summaryValues=count&result=taxon		Ocypus		[{'status': 'PACBIO_SUBMITTED', 'updated_at': '2021-11-25T20:52:08.322653'}, {'status': 'RNA_EXTRACTED', 'updated_at': '2022-07-13T13:15:09.19645'}]			Coleoptera	icOcyOlen	['DTOL']	10	Ocypus olens		[{'name': 'PACBIO', 'updated_at': '2022-10-05T13:59:47.750422', 'status': 'COMPLETE'}]	150	NATURAL HISTORY MUSEUM,UNIVERSITY OF OXFORD	Arthropoda	662956			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
No		ACCEPTED	Carabidae				Ocys		[{'status': 'HIC_SUBMITTED', 'updated_at': '2022-10-26T19:00:27.933916'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2022-11-01T15:17:12.447726'}]		RECOLLECTION_REQUIRED	Coleoptera	icOcyTach	['DTOL']	2	Ocys tachysoides	2022-10-17 15:12:29	[{'name': 'HIC', 'updated_at': '2022-10-26T19:00:27.971868', 'status': 'IN_PROGRESS'}, {'name': 'PACBIO', 'updated_at': '2022-11-01T15:17:12.48562', 'status': 'IN_PROGRESS'}]	4586	NATURAL HISTORY MUSEUM	Arthropoda	1940097		True	No	in_progress	in_progress											DTOL	DTOL	DTOL
Yes		ACCEPTED	Phalangiidae				Odiellus		[{'status': 'HIC_SUBMITTED', 'updated_at': '2022-11-02T20:00:19.429543'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2021-11-24T23:47:28.701342'}, {'status': 'RNA_EXTRACTED', 'updated_at': '2022-08-25T15:35:17.287786'}]			Opiliones	qqOdiSpin	['DTOL']	8	Odiellus spinosus		[{'name': 'HIC', 'updated_at': '2022-11-02T20:00:19.471082', 'status': 'IN_PROGRESS'}, {'name': 'PACBIO', 'updated_at': '2021-12-19T21:20:00.846825', 'status': 'COMPLETE'}]	1750	NATURAL HISTORY MUSEUM	Arthropoda	2803876		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
Yes		ACCEPTED	Orobanchaceae				Odontites	subsp. serotinus	[{'status': 'HIC_SUBMITTED', 'updated_at': '2022-06-08T10:23:27.713527'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2022-11-01T15:17:50.135199'}]			Lamiales	daOdoVern	['DTOL']	4	Odontites vernus		[{'name': 'HIC', 'updated_at': '2022-06-08T10:29:55.185235', 'status': 'COMPLETE'}, {'name': 'PACBIO', 'updated_at': '2022-11-01T15:17:50.179853', 'status': 'IN_PROGRESS'}]	2406	ROYAL BOTANIC GARDENS KEW	Tracheophyta	644195		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	grey sedge	ACCEPTED	Odontoceridae	{DTOL}	https://goat.genomehubs.org/preview/search?query=tax_tree%28446452%29&fields=HabReg_2017%2CMarHabReg-2017%2Cwaca_1981%2Cisb_wildlife_act_1976%2CProtection_of_Badgers_Act_1992%2CECHabs92&summaryValues=count&result=taxon		Odontocerum		[{'status': 'PACBIO_SUBMITTED', 'updated_at': '2022-11-23T04:20:14.442574'}]			Trichoptera	iiOdoAlbi	['DTOL']	5	Odontocerum albicorne		[{'name': 'PACBIO', 'updated_at': '2022-11-23T04:20:14.479938', 'status': 'IN_PROGRESS'}]	311	NATURAL HISTORY MUSEUM	Arthropoda	446452			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
Yes		ACCEPTED	Stratiomyidae				Odontomyia		[{'status': 'TISSUE_SUBSAMPLE', 'updated_at': '2022-02-11T10:15:22.218684'}]			Diptera	idOdoAngu	['DTOL']	6	Odontomyia angulata			2575	NATURAL HISTORY MUSEUM	Arthropoda	2867255			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	Scalloped hazel	ACCEPTED	Geometridae				Odontopera		[{'status': 'PACBIO_SUBMITTED', 'updated_at': '2022-10-04T11:07:54.664368'}, {'status': 'TISSUE_SUBSAMPLE', 'updated_at': '2022-05-25T15:50:36.099751'}]			Lepidoptera	ilOdoBide	['DTOL']	3	Odontopera bidentata		[{'name': 'PACBIO', 'updated_at': '2022-10-04T11:07:54.697379', 'status': 'IN_PROGRESS'}]	2940	UNIVERSITY OF OXFORD	Arthropoda	875882		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	Bogmoss Flapwort	ACCEPTED	Cephaloziaceae	{DTOL}	https://goat.genomehubs.org/preview/search?query=tax_tree%281230442%29&fields=HabReg_2017%2CMarHabReg-2017%2Cwaca_1981%2Cisb_wildlife_act_1976%2CProtection_of_Badgers_Act_1992%2CECHabs92&summaryValues=count&result=taxon		Odontoschisma		[{'status': 'NOVEL', 'updated_at': '2022-10-03T11:39:44.276749'}]			Jungermanniales	cjOdoSpha	['DTOL']	16	Odontoschisma sphagni			4432	ROYAL BOTANIC GARDEN EDINBURGH	Marchantiophyta	1230442			Unk	sample_acquired	sample_acquired											DTOL	DTOL	
No	Gorse thrips	ACCEPTED	Thripidae	{DTOL}	https://goat.genomehubs.org/preview/search?query=tax_tree%28670467%29&fields=HabReg_2017%2CMarHabReg-2017%2Cwaca_1981%2Cisb_wildlife_act_1976%2CProtection_of_Badgers_Act_1992%2CECHabs92&summaryValues=count&result=taxon		Odontothrips		[{'status': 'HIC_SUBMITTED', 'updated_at': '2022-06-08T10:26:01.419277'}]			Thysanoptera	itOdoUlic	['DTOL']	1	Odontothrips ulicis		[{'name': 'HIC', 'updated_at': '2022-08-23T09:50:54.698949', 'status': 'COMPLETE'}]	2139	UNIVERSITY OF OXFORD	Arthropoda	670467			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
Yes		ACCEPTED	Oedemeridae	{DTOL}	https://goat.genomehubs.org/preview/search?query=tax_tree%281553597%29&fields=HabReg_2017%2CMarHabReg-2017%2Cwaca_1981%2Cisb_wildlife_act_1976%2CProtection_of_Badgers_Act_1992%2CECHabs92&summaryValues=count&result=taxon		Oedemera		[{'status': 'DNA_EXTRACTED', 'updated_at': '2020-11-06T16:41:10.629226'}, {'status': 'HIC_SUBMITTED', 'updated_at': '2022-10-04T10:54:42.548229'}]			Coleoptera	icOedLuri	['DTOL']	6	Oedemera lurida		[{'name': 'HIC', 'updated_at': '2022-10-04T11:43:02.978752', 'status': 'COMPLETE'}]	147	NATURAL HISTORY MUSEUM,UNIVERSITY OF OXFORD	Arthropoda	1553597			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	Swollen-thighed Beetle	ACCEPTED	Oedemeridae	{DTOL}	https://goat.genomehubs.org/preview/search?query=tax_tree%28116146%29&fields=HabReg_2017%2CMarHabReg-2017%2Cwaca_1981%2Cisb_wildlife_act_1976%2CProtection_of_Badgers_Act_1992%2CECHabs92&summaryValues=count&result=taxon		Oedemera		[{'status': 'HIC_SUBMITTED', 'updated_at': '2021-11-25T21:23:04.95001'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2021-11-25T20:52:05.657342'}]			Coleoptera	icOedNobi	['DTOL']	5	Oedemera nobilis		[{'name': 'HIC', 'updated_at': '2021-12-19T21:20:49.120902', 'status': 'COMPLETE'}, {'name': 'PACBIO', 'updated_at': '2021-11-25T20:52:05.657342', 'status': 'IN_PROGRESS'}]	251	NATURAL HISTORY MUSEUM,UNIVERSITY OF OXFORD	Arthropoda	116146			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
Yes		ACCEPTED	Oedemeridae				Oedemera		[{'status': 'HIC_SUBMITTED', 'updated_at': '2022-06-08T10:22:46.785072'}]			Coleoptera	icOedVire	['DTOL']	4	Oedemera virescens		[{'name': 'HIC', 'updated_at': '2022-06-08T10:22:46.827117', 'status': 'IN_PROGRESS'}]	3281	SANGER INSTITUTE	Arthropoda	433056			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
Yes		ACCEPTED	Oedogoniaceae	{DTOL}	https://goat.genomehubs.org/preview/search?query=tax_tree%2855995%29&fields=HabReg_2017%2CMarHabReg-2017%2Cwaca_1981%2Cisb_wildlife_act_1976%2CProtection_of_Badgers_Act_1992%2CECHabs92&summaryValues=count&result=taxon		Oedogonium		[{'status': 'ASSIGNED_TO_LAB', 'updated_at': '2022-02-14T00:00:00'}]			Oedogoniales	ucOedCard	['DTOL']	5	Oedogonium cardiacum			3257	UNIVERSITY OF OXFORD	Chlorophyta	55995			Unk	sample_acquired	sample_acquired											DTOL	DTOL	
Yes		ACCEPTED	Autostichidae	{DTOL}	https://goat.genomehubs.org/preview/search?query=tax_tree%28347754%29&fields=HabReg_2017%2CMarHabReg-2017%2Cwaca_1981%2Cisb_wildlife_act_1976%2CProtection_of_Badgers_Act_1992%2CECHabs92&summaryValues=count&result=taxon		Oegoconia		[{'status': 'HIC_SUBMITTED', 'updated_at': '2022-11-02T20:00:14.076582'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2022-11-01T15:17:09.206096'}]			Lepidoptera	ilOegQuad	['DTOL']	2	Oegoconia quadripuncta		[{'name': 'HIC', 'updated_at': '2022-11-02T20:00:14.119553', 'status': 'IN_PROGRESS'}, {'name': 'PACBIO', 'updated_at': '2022-11-01T15:17:09.266831', 'status': 'IN_PROGRESS'}]	4650	NATURAL HISTORY MUSEUM	Arthropoda	347754			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
Yes		ACCEPTED	Apiaceae				Oenanthe		[{'status': 'HIC_SUBMITTED', 'updated_at': '2022-10-04T10:54:21.992275'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2022-12-13T10:17:07.476563'}]			Apiales	drOenCroc	['DTOL']	4	Oenanthe crocata		[{'name': 'HIC', 'updated_at': '2022-12-05T08:41:48.643396', 'status': 'COMPLETE'}, {'name': 'PACBIO', 'updated_at': '2022-12-13T10:17:07.558486', 'status': 'IN_PROGRESS'}]	4025	ROYAL BOTANIC GARDEN EDINBURGH	Tracheophyta	254044		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
Yes		ACCEPTED	Apiaceae				Oenanthe		[{'status': 'HIC_SUBMITTED', 'updated_at': '2022-10-04T10:54:17.745825'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2022-12-13T10:17:08.977152'}]			Apiales	drOenPimp	['DTOL']	4	Oenanthe pimpinelloides		[{'name': 'HIC', 'updated_at': '2022-12-05T08:41:52.538888', 'status': 'COMPLETE'}, {'name': 'PACBIO', 'updated_at': '2022-12-13T10:17:09.05904', 'status': 'IN_PROGRESS'}]	3858	ROYAL BOTANIC GARDENS KEW	Tracheophyta	52485		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	(A Nemertean)	ACCEPTED	Oerstediidae	{DTOL}	https://goat.genomehubs.org/preview/search?query=tax_tree%28231370%29&fields=HabReg_2017%2CMarHabReg-2017%2Cwaca_1981%2Cisb_wildlife_act_1976%2CProtection_of_Badgers_Act_1992%2CECHabs92&summaryValues=count&result=taxon		Oerstedia		[{'status': 'NOVEL', 'updated_at': '2022-11-22T14:51:59.145714'}]			Monostilifera	tnOerDors	['DTOL']	3	Oerstedia dorsalis			4730	MARINE BIOLOGICAL ASSOCIATION	Nemertea	231370			Unk	sample_acquired	sample_acquired											DTOL	DTOL	
No		ACCEPTED	Naididae				Olavius		[{'status': 'NOVEL', 'updated_at': '2022-09-22T09:55:58.720863'}]			Haplotaxida	whOlaAlga	['ASG']	3	Olavius algarvensis			3811	QUEEN MARY UNIVERSITY OF LONDON	Annelida	188229			Unk	sample_acquired		sample_acquired										ASG	ASG	
Yes		ACCEPTED	Noctuidae				Oligia		[{'status': 'HIC_SUBMITTED', 'updated_at': '2022-11-02T20:00:15.652029'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2022-11-01T15:17:13.442398'}]			Lepidoptera	ilOliLatr	['DTOL']	2	Oligia latruncula		[{'name': 'HIC', 'updated_at': '2022-11-02T20:00:15.693367', 'status': 'IN_PROGRESS'}, {'name': 'PACBIO', 'updated_at': '2022-11-01T15:17:13.479614', 'status': 'IN_PROGRESS'}]	4651	NATURAL HISTORY MUSEUM	Arthropoda	988008			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
Yes		ACCEPTED	Noctuidae	{DTOL}	https://goat.genomehubs.org/preview/search?query=tax_tree%28988009%29&fields=HabReg_2017%2CMarHabReg-2017%2Cwaca_1981%2Cisb_wildlife_act_1976%2CProtection_of_Badgers_Act_1992%2CECHabs92&summaryValues=count&result=taxon		Oligia		[{'status': 'TISSUE_SUBSAMPLE', 'updated_at': '2022-12-12T13:39:27.352148'}]			Lepidoptera	ilOliStri	['DTOL']	4	Oligia strigilis			2565	NATURAL HISTORY MUSEUM	Arthropoda	988009		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
Yes		ACCEPTED	Phalangiidae				Oligolophus		[{'status': 'PACBIO_SUBMITTED', 'updated_at': '2022-11-17T04:20:15.728741'}]			Opiliones	qqOliHans	['DTOL']	4	Oligolophus hansenii		[{'name': 'PACBIO', 'updated_at': '2022-11-17T04:20:15.766171', 'status': 'IN_PROGRESS'}]	4542	NATURAL HISTORY MUSEUM	Arthropoda	2979189			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	(An erect bryozoan)	ACCEPTED	Celleporidae				Omalosecosa		[{'status': 'HIC_SUBMITTED', 'updated_at': '2022-06-08T10:26:09.10055'}]			Cheilostomatida	tzOmaRamu	['DTOL']	9	Omalosecosa ramulosa		[{'name': 'HIC', 'updated_at': '2022-08-23T09:51:08.392273', 'status': 'COMPLETE'}]	3169	MARINE BIOLOGICAL ASSOCIATION	Bryozoa	2724384			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
Yes		ACCEPTED	Julidae				Ommatoiulus		[{'status': 'DNA_EXTRACTED', 'updated_at': '2021-06-21T17:00:29.984118'}, {'status': 'HIC_SUBMITTED', 'updated_at': '2021-11-25T00:04:45.635818'}]			Julida	qdOmmSabu	['DTOL']	4	Ommatoiulus sabulosus		[{'name': 'HIC', 'updated_at': '2021-12-19T21:21:17.145183', 'status': 'COMPLETE'}]	1253	NATURAL HISTORY MUSEUM,SANGER INSTITUTE	Arthropoda	1008866			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
No	Lunar underwing	ACCEPTED	Noctuidae				Omphaloscelis		[{'status': '10X_SUBMITTED', 'updated_at': '2021-11-24T23:25:27.730464'}, {'status': 'HIC_SUBMITTED', 'updated_at': '2021-11-24T23:28:23.224883'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2021-11-24T23:25:27.730464'}, {'status': 'RNASEQ_SUBMITTED', 'updated_at': '2022-02-01T12:48:47.342892'}]			Lepidoptera	ilOmpLuno	['DTOL']	3	Omphaloscelis lunosa		[{'name': 'HIC', 'updated_at': '2021-12-19T21:21:34.817716', 'status': 'COMPLETE'}, {'name': 'PACBIO', 'updated_at': '2021-12-19T21:19:49.847', 'status': 'COMPLETE'}, {'name': 'RNASEQ', 'updated_at': '2022-10-05T14:01:33.899011', 'status': 'COMPLETE'}, {'name': '10X', 'updated_at': '2021-12-19T21:25:53.384266', 'status': 'COMPLETE'}]	1537	UNIVERSITY OF OXFORD	Arthropoda	2492375			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	Pond mud snail	ACCEPTED	Lymnaeidae				Omphiscola		[{'status': 'DNA_EXTRACTED', 'updated_at': '2022-10-12T13:41:29.569527'}, {'status': 'HIC_SUBMITTED', 'updated_at': '2021-11-25T00:08:16.094814'}]			Hygrophila	xgOmpGlab	['DTOL']	6	Omphiscola glabra		[{'name': 'HIC', 'updated_at': '2021-12-19T21:22:27.425702', 'status': 'COMPLETE'}]	1898	SANGER INSTITUTE	Mollusca	161078		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	Celtic sea slug	ACCEPTED	Onchidiidae	{DTOL}	https://goat.genomehubs.org/preview/search?query=tax_tree%2836933%29&fields=HabReg_2017%2CMarHabReg-2017%2Cwaca_1981%2Cisb_wildlife_act_1976%2CProtection_of_Badgers_Act_1992%2CECHabs92&summaryValues=count&result=taxon		Onchidella		[{'status': 'DNA_EXTRACTED', 'updated_at': '2021-10-05T11:15:42.356802'}, {'status': 'HIC_SUBMITTED', 'updated_at': '2022-11-25T20:00:15.03272'}]			Systellommatophora	xgOncCelt	['DTOL']	6	Onchidella celtica		[{'name': 'HIC', 'updated_at': '2022-11-25T20:00:15.071344', 'status': 'IN_PROGRESS'}]	2120	MARINE BIOLOGICAL ASSOCIATION	Mollusca	36933		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	Rosy-striped Knot-horn	ACCEPTED	Pyralidae				Oncocera		[{'status': 'HIC_SUBMITTED', 'updated_at': '2022-06-08T10:22:46.521236'}]			Lepidoptera	ilOncSemi	['DTOL']	5	Oncocera semirubella		[{'name': 'HIC', 'updated_at': '2022-06-08T10:22:46.564739', 'status': 'IN_PROGRESS'}]	2901	NATURAL HISTORY MUSEUM,UNIVERSITY OF OXFORD	Arthropoda	1481754			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	Common shiny woodlouse	ACCEPTED	Oniscidae				Oniscus		[{'status': '10X_SUBMITTED', 'updated_at': '2021-11-25T00:10:04.002783'}, {'status': 'HIC_SUBMITTED', 'updated_at': '2021-11-25T00:01:46.285225'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2021-11-25T00:10:04.002783'}, {'status': 'RNASEQ_SUBMITTED', 'updated_at': '2022-01-04T14:12:33.302966'}]			Isopoda	qmOniAsel	['DTOL']	20	Oniscus asellus		[{'name': 'HIC', 'updated_at': '2021-12-19T21:21:01.920628', 'status': 'COMPLETE'}, {'name': 'PACBIO', 'updated_at': '2021-11-25T00:10:04.002783', 'status': 'IN_PROGRESS'}, {'name': 'RNASEQ', 'updated_at': '2022-01-04T14:12:33.302966', 'status': 'IN_PROGRESS'}, {'name': '10X', 'updated_at': '2021-12-19T21:22:46.4225', 'status': 'COMPLETE'}]	226	SANGER INSTITUTE,UNIVERSITY OF OXFORD	Arthropoda	96861		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	common sainfoin	ACCEPTED	Fabaceae				Onobrychis		[{'status': '10X_SUBMITTED', 'updated_at': '2021-11-25T19:12:29.858728'}, {'status': 'HIC_SUBMITTED', 'updated_at': '2022-10-04T10:56:05.564168'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2021-11-24T23:42:13.8465'}, {'status': 'RNA_EXTRACTED', 'updated_at': '2022-08-11T12:10:30.920855'}]			Fabales	drOnoVici	['DTOL']	8	Onobrychis viciifolia		[{'name': 'HIC', 'updated_at': '2022-10-04T11:43:13.616235', 'status': 'COMPLETE'}, {'name': 'PACBIO', 'updated_at': '2021-12-19T21:19:26.406452', 'status': 'COMPLETE'}, {'name': '10X', 'updated_at': '2022-10-05T14:03:28.128354', 'status': 'COMPLETE'}]	528	ROYAL BOTANIC GARDENS KEW	Tracheophyta	3882		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
Yes		ACCEPTED	Fabaceae				Ononis		[{'status': '10X_SUBMITTED', 'updated_at': '2021-11-24T23:43:21.97896'}, {'status': 'HIC_SUBMITTED', 'updated_at': '2022-10-04T10:54:53.979186'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2022-11-01T15:18:17.669562'}]			Fabales	drOnoRepe	['DTOL']	8	Ononis repens		[{'name': 'HIC', 'updated_at': '2022-10-12T07:35:44.644761', 'status': 'COMPLETE'}, {'name': 'PACBIO', 'updated_at': '2022-11-01T15:18:17.70965', 'status': 'IN_PROGRESS'}, {'name': '10X', 'updated_at': '2021-12-19T21:25:55.658223', 'status': 'COMPLETE'}]	473	ROYAL BOTANIC GARDENS KEW	Tracheophyta	264192		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
No	NA	ACCEPTED	Scarabaeidae				Onthophagus		[{'status': 'DNA_EXTRACTED', 'updated_at': '2021-10-05T17:15:02.141341'}, {'status': 'HIC_SUBMITTED', 'updated_at': '2021-11-25T19:11:29.340834'}]			Coleoptera	icOntCoen	['DTOL']	2	Onthophagus coenobita		[{'name': 'HIC', 'updated_at': '2021-12-19T21:22:32.162349', 'status': 'COMPLETE'}]	2253	UNIVERSITY OF OXFORD	Arthropoda	166347			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
No	NA	ACCEPTED	Scarabaeidae				Onthophagus		[{'status': 'ASSIGNED_TO_LAB', 'updated_at': '2021-10-07T00:00:00'}]			Coleoptera	icOntJoan	['DTOL']	1	Onthophagus joannae			2283	UNIVERSITY OF OXFORD	Arthropoda	1588299			Unk	sample_acquired	sample_acquired											DTOL	DTOL	
Yes	winter moth	ACCEPTED	Geometridae	{DTOL}	https://goat.genomehubs.org/preview/search?query=tax_tree%28104452%29&fields=HabReg_2017%2CMarHabReg-2017%2Cwaca_1981%2Cisb_wildlife_act_1976%2CProtection_of_Badgers_Act_1992%2CECHabs92&summaryValues=count&result=taxon		Operophtera		[{'status': 'HIC_SUBMITTED', 'updated_at': '2021-11-25T00:07:59.08669'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2021-11-24T23:25:28.823514'}, {'status': 'RNA_EXTRACTED', 'updated_at': '2022-07-01T12:20:24.94704'}]			Lepidoptera	ilOpeBrum	['DTOL']	7	Operophtera brumata		[{'name': 'HIC', 'updated_at': '2021-12-19T21:22:24.776216', 'status': 'COMPLETE'}, {'name': 'PACBIO', 'updated_at': '2021-12-19T21:19:42.784838', 'status': 'COMPLETE'}]	1467	UNIVERSITY OF OXFORD	Arthropoda	104452			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
