	Species_name	Subspecies	Common Name	Family	Phase	sample_collected	sample_acquired	in_progress	insdc_submitted	sequencing_status	long_list	other_priority	family_representative
6818	Parkesia noveboracensis		Northern Waterthrush	Parulidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
6819	Parkesia noveboracensis		Northern Waterthrush	Parulidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
6820	Parkesia noveboracensis		Northern Waterthrush	Parulidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
6821	Parmoptila jamesoni		Jameson's Antpecker	Estrildidae		nan	nan	nan	nan	nan	B10K		
6822	Parmoptila rubrifrons		Red-fronted Antpecker	Estrildidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
6823	Parmoptila woodhousei		Woodhouse's Antpecker	Estrildidae		nan	nan	nan	nan	nan	B10K		
6824	Paroaria baeri		Crimson-fronted Cardinal	Thraupidae		nan	nan	nan	nan	nan	B10K		
6825	Paroaria capitata		Yellow-billed Cardinal	Thraupidae		nan	nan	nan	nan	nan	B10K		
6826	Paroaria coronata		Red-crested Cardinal	Thraupidae	Phase Genus	B10K	nan	nan	nan	sample_collected	B10K	B10K	
6827	Paroaria dominicana		Red-cowled Cardinal	Thraupidae		nan	nan	nan	nan	nan	B10K		
6828	Paroaria gularis		Red-capped Cardinal	Thraupidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
6829	Paroaria nigrogenis		Masked Cardinal	Thraupidae		nan	nan	nan	nan	nan	B10K		
6830	Parophasma galinieri		Abyssinian Catbird	Sylviidae		nan	nan	nan	nan	nan	B10K		
6831	Paroreomyza flammea		Kakawahie	Fringillidae		nan	nan	nan	nan	nan	B10K		
6832	Paroreomyza maculata		Oahu Alauahio	Fringillidae		nan	nan	nan	nan	nan	B10K		
6833	Paroreomyza montana		Maui Alauahio	Fringillidae		nan	nan	nan	nan	nan	B10K		
6834	Parotia berlepschi		Bronze Parotia	Paradisaeidae		nan	nan	nan	nan	nan	B10K		
6835	Parotia carolae		Queen Carola's Bird-of-paradise	Paradisaeidae		nan	nan	nan	nan	nan	B10K		
6836	Parotia helenae		Eastern Parotia	Paradisaeidae		nan	nan	nan	nan	nan	B10K		
6837	Parotia lawesii		Lawes's Parotia	Paradisaeidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
6838	Parotia sefilata		Western Parotia	Paradisaeidae		nan	nan	nan	nan	nan	B10K		
6839	Parotia wahnesi		Wahnes's Parotia	Paradisaeidae		nan	nan	nan	nan	nan	B10K		
6840	Parus bokharensis		Turkestan Tit	Paridae		nan	nan	nan	nan	nan	B10K		
6841	Parus cinereus		Cinereous Tit	Paridae		nan	nan	nan	nan	nan	B10K		
6842	Parus major		Great Tit	Paridae	Phase Family	B10K	B10K	B10K	B10K	insdc_submitted	B10K		B10K
6843	Parus monticolus		Green-backed Tit	Paridae		nan	nan	nan	nan	nan	B10K		
6844	Passer ammodendri		Saxaul Sparrow	Passeridae		nan	nan	nan	nan	nan	B10K		
6845	Passer castanopterus		Somali Sparrow	Passeridae		nan	nan	nan	nan	nan	B10K		
6846	Passer cinnamomeus		Russet Sparrow	Passeridae		nan	nan	nan	nan	nan	B10K		
6847	Passer cordofanicus		Kordofan Sparrow	Passeridae		nan	nan	nan	nan	nan	B10K		
6848	Passer diffusus		Southern Grey-headed Sparrow	Passeridae		B10K	nan	nan	nan	sample_collected	B10K		
6849	Passer domesticus		House Sparrow	Passeridae	Phase Family	B10K	B10K	B10K	B10K	insdc_submitted	B10K		B10K
6850	Passer domesticus		House Sparrow	Passeridae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
6851	Passer eminibey		Chestnut Sparrow	Passeridae		nan	nan	nan	nan	nan	B10K		
6852	Passer euchlorus		Arabian Golden Sparrow	Passeridae		nan	nan	nan	nan	nan	B10K		
6853	Passer flaveolus		Plain-backed Sparrow	Passeridae		nan	nan	nan	nan	nan	B10K		
6854	Passer griseus	diffusus	Northern Grey-headed Sparrow	Passeridae	Phase Genus	B10K	B10K	B10K	nan	in_progress	B10K	B10K	
6855	Passer hispaniolensis		Spanish Sparrow	Passeridae	Phase Genus	B10K	B10K	B10K	nan	in_progress	B10K	B10K	
6856	Passer iagoensis		Cape Verde Sparrow	Passeridae		nan	nan	nan	nan	nan	B10K		
6857	Passer insularis		Socotra Sparrow	Passeridae		nan	nan	nan	nan	nan	B10K		
6858	Passer italiae		Italian Sparrow	Passeridae		nan	nan	nan	nan	nan	B10K		
6859	Passer luteus		Sudan Golden Sparrow	Passeridae		nan	nan	nan	nan	nan	B10K		
6860	Passer melanurus		Cape Sparrow	Passeridae	Phase Genus	B10K	B10K	B10K	nan	in_progress	B10K	B10K	
6861	Passer moabiticus		Dead Sea Sparrow	Passeridae		nan	nan	nan	nan	nan	B10K		
6862	Passer montanus		Eurasian Tree Sparrow	Passeridae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
6863	Passer montanus	montanus	Eurasian Tree Sparrow	Passeridae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
6864	Passer montanus		Eurasian Tree Sparrow	Passeridae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
6865	Passer motitensis		Rufous Sparrow	Passeridae	Phase Genus	B10K	B10K	B10K	nan	in_progress	B10K	B10K	
6866	Passer pyrrhonotus		Sind Sparrow	Passeridae		nan	nan	nan	nan	nan	B10K		
6867	Passer simplex		Desert Sparrow	Passeridae		nan	nan	nan	nan	nan	B10K		
6868	Passer yatii		Afghan Sparrow	Passeridae		nan	nan	nan	nan	nan	B10K		
6869	Passer zarudnyi		Sarudny's Sparrow	Passeridae		nan	nan	nan	nan	nan	B10K		
6870	Passerculus sandwichensis		Savannah Sparrow	Passerellidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
6871	Passerella arborea		American Tree Sparrow	Passerellidae	Phase Genus	B10K	B10K	B10K	nan	in_progress	B10K	B10K	
6872	Passerella iliaca		Fox Sparrow	Passerellidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
6873	Passerina amoena		Lazuli Bunting	Cardinalidae	Phase Family	B10K	B10K	B10K	nan	in_progress	B10K		B10K
6874	Passerina caerulea		Blue Grosbeak	Cardinalidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
6875	Passerina ciris		Painted Bunting	Cardinalidae		nan	nan	nan	nan	nan	B10K		
6876	Passerina cyanea		Indigo Bunting	Cardinalidae	Phase Genus	B10K	B10K	B10K	nan	in_progress	B10K	B10K	
6877	Passerina leclancherii		Orange-breasted Bunting	Cardinalidae	Phase Genus	B10K	B10K	B10K	nan	in_progress	B10K	B10K	
6878	Passerina rositae		Rose-bellied Bunting	Cardinalidae		nan	nan	nan	nan	nan	B10K		
6879	Passerina versicolor		Varied Bunting	Cardinalidae		nan	nan	nan	nan	nan	B10K		
6880	Pastor roseus		Rosy Starling	Sturnidae		B10K	B10K	B10K	nan	in_progress	B10K		
6881	Patagioenas araucana		Chilean Pigeon	Columbidae		nan	nan	nan	nan	nan	B10K		
6882	Patagioenas caribaea		Ring-tailed Pigeon	Columbidae		nan	nan	nan	nan	nan	B10K		
6883	Patagioenas cayennensis		Pale-vented Pigeon	Columbidae	Phase Genus	B10K	B10K	B10K	nan	in_progress	B10K	B10K	
6884	Patagioenas corensis		Bare-eyed Pigeon	Columbidae		nan	nan	nan	nan	nan	B10K		
6885	Patagioenas fasciata		Band-tailed Pigeon	Columbidae	Phase Family	B10K	B10K	B10K	B10K	insdc_submitted	B10K		B10K
6886	Patagioenas fasciata		Band-tailed Pigeon	Columbidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
6887	Patagioenas flavirostris		Red-billed Pigeon	Columbidae		nan	nan	nan	nan	nan	B10K		
6888	Patagioenas goodsoni		Dusky Pigeon	Columbidae		nan	nan	nan	nan	nan	B10K		
6889	Patagioenas inornata		Plain Pigeon	Columbidae	Phase Genus	B10K	B10K	B10K	nan	in_progress	B10K	B10K	
6890	Patagioenas leucocephala		White-crowned Pigeon	Columbidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
6891	Patagioenas maculosa		Spot-winged Pigeon	Columbidae	Phase Genus	B10K	B10K	B10K	nan	in_progress	B10K	B10K	
6892	Patagioenas nigrirostris		Short-billed Pigeon	Columbidae	Phase Genus	nan	nan	nan	nan	nan	B10K	B10K	
6893	Patagioenas oenops		Peruvian Pigeon	Columbidae		nan	nan	nan	nan	nan	B10K		
6894	Patagioenas picazuro		Picazuro Pigeon	Columbidae	Phase Genus	B10K	B10K	B10K	nan	in_progress	B10K	B10K	
6895	Patagioenas plumbea	pallescens	Plumbeous Pigeon	Columbidae	Phase Genus	B10K	B10K	B10K	nan	in_progress	B10K	B10K	
6896	Patagioenas speciosa		Scaled Pigeon	Columbidae	Phase Genus	B10K	B10K	B10K	nan	in_progress	B10K	B10K	
6897	Patagioenas squamosa		Scaly-naped Pigeon	Columbidae		nan	nan	nan	nan	nan	B10K		
6898	Patagioenas subvinacea		Ruddy Pigeon	Columbidae	Phase Genus	B10K	B10K	B10K	nan	in_progress	B10K	B10K	
6899	Patagona gigas		Giant Hummingbird	Trochilidae	Phase Genus	nan	nan	nan	nan	nan	B10K	B10K	
6900	Patagona gigas		Giant Hummingbird	Trochilidae	Phase Genus	nan	nan	nan	nan	nan	B10K	B10K	
6901	Patagona gigas		Giant Hummingbird	Trochilidae	Phase Genus	nan	nan	nan	nan	nan	B10K	B10K	
6902	Pauxi koepckeae		Sira Curassow	Cracidae		nan	nan	nan	nan	nan	B10K		
6903	Pauxi pauxi		Helmeted Curassow	Cracidae		nan	nan	nan	nan	nan	B10K		
6904	Pauxi unicornis		Horned Curassow	Cracidae		nan	nan	nan	nan	nan	B10K		
6905	Pavo cristatus		Indian Peafowl	Phasianidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
6906	Pavo cristatus		Indian Peafowl	Phasianidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
6907	Pavo muticus		Green Peafowl	Phasianidae		B10K	B10K	B10K	B10K	insdc_submitted	B10K		
6908	Pedionomus torquatus		Plains-wanderer	Pedionomidae	Phase Family	B10K	B10K	B10K	B10K	insdc_submitted	B10K		B10K
6909	Pelagodroma marina		White-faced Storm-petrel	Oceanitidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
6910	Pelargopsis amauroptera		Brown-winged Kingfisher	Alcedinidae		nan	nan	nan	nan	nan	B10K		
6911	Pelargopsis capensis		Stork-billed Kingfisher	Alcedinidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
6912	Pelargopsis melanorhyncha		Black-billed Kingfisher	Alcedinidae		nan	nan	nan	nan	nan	B10K		
6913	Pelecanoides garnotii		Peruvian Diving Petrel	Procellariidae		nan	nan	nan	nan	nan	B10K		
6914	Pelecanoides georgicus		South Georgia Diving Petrel	Procellariidae		nan	nan	nan	nan	nan	B10K		
6915	Pelecanoides magellani		Magellanic Diving Petrel	Procellariidae		nan	nan	nan	nan	nan	B10K		
6916	Pelecanoides urinatrix		Common Diving Petrel	Procellariidae	Phase Family	B10K	B10K	B10K	B10K	insdc_submitted	B10K		B10K
6917	Pelecanus conspicillatus		Australian Pelican	Pelecanidae		B10K	nan	nan	nan	sample_collected	B10K		
6918	Pelecanus crispus		Dalmatian Pelican	Pelecanidae	Phase Order	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
6919	Pelecanus erythrorhynchos		American White Pelican	Pelecanidae	Phase Genus	nan	nan	nan	nan	nan	B10K	B10K	
6920	Pelecanus occidentalis	carolinensis	Brown Pelican	Pelecanidae	Phase Genus	nan	nan	nan	nan	nan	B10K	B10K	
6921	Pelecanus occidentalis		Brown Pelican	Pelecanidae	Phase Genus	nan	nan	nan	nan	nan	B10K	B10K	
6922	Pelecanus onocrotalus		Great White Pelican	Pelecanidae		nan	nan	nan	nan	nan	B10K		
6923	Pelecanus philippensis		Spot-billed Pelican	Pelecanidae		B10K	nan	nan	nan	sample_collected	B10K		
6924	Pelecanus rufescens		Pink-backed Pelican	Pelecanidae		nan	nan	nan	nan	nan	B10K		
6925	Pelecanus thagus		Peruvian Pelican	Pelecanidae		nan	nan	nan	nan	nan	B10K		
6926	Peliperdix albogularis		White-throated Francolin	Phasianidae		nan	nan	nan	nan	nan	B10K		
6927	Peliperdix coqui		Coqui Francolin	Phasianidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
6928	Peliperdix lathami		Forest Francolin	Phasianidae		nan	nan	nan	nan	nan	B10K		
6929	Peliperdix schlegelii		Schlegel's Francolin	Phasianidae		nan	nan	nan	nan	nan	B10K		
6930	Pellorneum albiventre		Spot-throated Babbler	Pellorneidae		nan	nan	nan	nan	nan	B10K		
6931	Pellorneum capistratum		Black-capped Babbler	Pellorneidae		nan	nan	nan	nan	nan	B10K		
6932	Pellorneum fuscocapillus		Brown-capped Babbler	Pellorneidae		nan	nan	nan	nan	nan	B10K		
6933	Pellorneum palustre		Marsh Babbler	Pellorneidae		nan	nan	nan	nan	nan	B10K		
6934	Pellorneum ruficeps		Puff-throated Babbler	Pellorneidae		B10K	B10K	B10K	nan	in_progress	B10K		
6935	Peltohyas australis		Inland Dotterel	Charadriidae		nan	nan	nan	nan	nan	B10K		
6936	Peltops blainvillii		Clicking Shieldbill	Artamidae		nan	nan	nan	nan	nan	B10K		
6937	Peltops montanus		Tinkling Shieldbill	Artamidae		nan	nan	nan	nan	nan	B10K		
6938	Penelope albipennis		White-winged Guan	Cracidae		nan	nan	nan	nan	nan	B10K		
6939	Penelope argyrotis		Band-tailed Guan	Cracidae		nan	nan	nan	nan	nan	B10K		
6940	Penelope barbata		Bearded Guan	Cracidae		nan	nan	nan	nan	nan	B10K		
6941	Penelope dabbenei		Red-faced Guan	Cracidae		nan	nan	nan	nan	nan	B10K		
6942	Penelope jacquacu		Spix's Guan	Cracidae	Phase Genus	B10K	B10K	B10K	nan	in_progress	B10K	B10K	
6943	Penelope jacucaca		White-browed Guan	Cracidae		nan	nan	nan	nan	nan	B10K		
6944	Penelope marail		Marail Guan	Cracidae	Phase Genus	B10K	B10K	B10K	nan	in_progress	B10K	B10K	
6945	Penelope montagnii		Andean Guan	Cracidae		nan	nan	nan	nan	nan	B10K		
6946	Penelope obscura		Dusky-legged Guan	Cracidae	Phase Genus	B10K	B10K	B10K	nan	in_progress	B10K	B10K	
6947	Penelope ochrogaster		Chestnut-bellied Guan	Cracidae		nan	nan	nan	nan	nan	B10K		
6948	Penelope ortoni		Baudo Guan	Cracidae		nan	nan	nan	nan	nan	B10K		
6949	Penelope perspicax		Cauca Guan	Cracidae		nan	nan	nan	nan	nan	B10K		
6950	Penelope pileata		White-crested Guan	Cracidae	Phase Family	B10K	B10K	B10K	B10K	insdc_submitted	B10K		B10K
6951	Penelope purpurascens		Crested Guan	Cracidae	Phase Genus	B10K	nan	nan	nan	sample_collected	B10K	B10K	
6952	Penelope superciliaris		Rusty-margined Guan	Cracidae		nan	nan	nan	nan	nan	B10K		
6953	Penelopides exarhatus		Sulawesi Hornbill	Bucerotidae		nan	nan	nan	nan	nan	B10K		
6954	Penelopides panini	manillae	Tarictic Hornbill	Bucerotidae	Phase Genus	B10K	nan	nan	nan	sample_collected	B10K	B10K	
6955	Penelopina nigra		Highland Guan	Cracidae		B10K	B10K	B10K	nan	in_progress	B10K		
6956	Peneothello bimaculata		White-rumped Robin	Petroicidae		nan	nan	nan	nan	nan	B10K		
6957	Peneothello cryptoleuca		Smoky Robin	Petroicidae		nan	nan	nan	nan	nan	B10K		
6958	Peneothello cyanus		Slaty Robin	Petroicidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
6959	Peneothello pulverulenta		Mangrove Robin	Petroicidae		nan	nan	nan	nan	nan	B10K		
6960	Peneothello sigillata		White-winged Robin	Petroicidae		nan	nan	nan	nan	nan	B10K		
6961	Percnostola arenarum		Allpahuayo Antbird	Thamnophilidae		nan	nan	nan	nan	nan	B10K		
6962	Percnostola rufifrons		Black-headed Antbird	Thamnophilidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
6963	Perdicula argoondah		Rock Bush Quail	Phasianidae		nan	nan	nan	nan	nan	B10K		
6964	Perdicula asiatica		Jungle Bush Quail	Phasianidae		nan	nan	nan	nan	nan	B10K		
6965	Perdicula erythrorhyncha		Painted Bush Quail	Phasianidae		nan	nan	nan	nan	nan	B10K		
6966	Perdicula manipurensis		Manipur Bush Quail	Phasianidae		nan	nan	nan	nan	nan	B10K		
6967	Perdix dauurica		Daurian Partridge	Phasianidae		nan	nan	nan	nan	nan	B10K		
6968	Perdix hodgsoniae		Tibetan Partridge	Phasianidae		nan	nan	nan	nan	nan	B10K		
6969	Perdix perdix		Grey Partridge	Phasianidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
6970	Pericrocotus brevirostris		Short-billed Minivet	Campephagidae		nan	nan	nan	nan	nan	B10K		
6971	Pericrocotus cantonensis		Swinhoe's Minivet	Campephagidae		nan	nan	nan	nan	nan	B10K		
6972	Pericrocotus cinnamomeus		Small Minivet	Campephagidae		nan	nan	nan	nan	nan	B10K		
6973	Pericrocotus divaricatus		Ashy Minivet	Campephagidae		nan	nan	nan	nan	nan	B10K		
6974	Pericrocotus erythropygius		White-bellied Minivet	Campephagidae		nan	nan	nan	nan	nan	B10K		
6975	Pericrocotus ethologus		Long-tailed Minivet	Campephagidae		nan	nan	nan	nan	nan	B10K		
6976	Pericrocotus flammeus	fraterculus	Scarlet Minivet	Campephagidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
6977	Pericrocotus igneus		Fiery Minivet	Campephagidae		nan	nan	nan	nan	nan	B10K		
6978	Pericrocotus lansbergei		Flores Minivet	Campephagidae		nan	nan	nan	nan	nan	B10K		
6979	Pericrocotus miniatus		Sunda Minivet	Campephagidae		nan	nan	nan	nan	nan	B10K		
6980	Pericrocotus roseus		Rosy Minivet	Campephagidae		nan	nan	nan	nan	nan	B10K		
6981	Pericrocotus solaris		Grey-chinned Minivet	Campephagidae		nan	nan	nan	nan	nan	B10K		
6982	Pericrocotus tegimae		Japanese Minivet	Campephagidae		nan	nan	nan	nan	nan	B10K		
6983	Periparus ater		Coal Tit	Paridae	Phase Genus	B10K	B10K	B10K	nan	in_progress	B10K	B10K	
6984	Periparus rubidiventris		Rufous-vented Tit	Paridae		nan	nan	nan	nan	nan	B10K		
6985	Periparus rufonuchalis		Rufous-naped Tit	Paridae		nan	nan	nan	nan	nan	B10K		
6986	Perisoreus canadensis	griseus	Gray Jay	Corvidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
6987	Perisoreus infaustus		Siberian Jay	Corvidae	Phase Genus	B10K	B10K	B10K	nan	in_progress	B10K	B10K	
6988	Perisoreus internigrans		Sichuan Jay	Corvidae		nan	nan	nan	nan	nan	B10K		
6989	Perissocephalus tricolor		Capuchinbird	Cotingidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
6990	Pernis apivorus		European Honey Buzzard	Accipitridae		B10K	B10K	B10K	B10K	insdc_submitted	B10K		
6991	Pernis celebensis		Barred Honey Buzzard	Accipitridae		nan	nan	nan	nan	nan	B10K		
6992	Pernis ptilorhynchus		Oriental Honey Buzzard	Accipitridae		nan	nan	nan	nan	nan	B10K		
6993	Pernis steerei		Philippine Honey Buzzrad	Accipitridae		nan	nan	nan	nan	nan	B10K		
6994	Petrochelidon ariel		Fairy Martin	Hirundinidae		nan	nan	nan	nan	nan	B10K		
6995	Petrochelidon fluvicola		Streak-throated Swallow	Hirundinidae		nan	nan	nan	nan	nan	B10K		
6996	Petrochelidon fuliginosa		Forest Swallow	Hirundinidae		nan	nan	nan	nan	nan	B10K		
6997	Petrochelidon fulva		Cave Swallow	Hirundinidae		nan	nan	nan	nan	nan	B10K		
6998	Petrochelidon nigricans		Tree Martin	Hirundinidae		nan	nan	nan	nan	nan	B10K		
6999	Petrochelidon perdita		Red Sea Swallow	Hirundinidae		nan	nan	nan	nan	nan	B10K		
7000	Petrochelidon preussi		Preuss's Swallow	Hirundinidae		nan	nan	nan	nan	nan	B10K		
7001	Petrochelidon pyrrhonota	pyrrhonota	Cliff Swallow	Hirundinidae	Phase Genus	nan	nan	nan	nan	nan	B10K	B10K	
7002	Petrochelidon rufigula		Red-throated Swallow	Hirundinidae		nan	nan	nan	nan	nan	B10K		
7003	Petrochelidon rufocollaris		Chestnut-collared Swallow	Hirundinidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
7004	Petrochelidon spilodera		South African Swallow	Hirundinidae		nan	nan	nan	nan	nan	B10K		
7005	Petroica archboldi		Snow Mountain Robin	Petroicidae		nan	nan	nan	nan	nan	B10K		
7006	Petroica australis		South Island Robin	Petroicidae		nan	nan	nan	nan	nan	B10K		
7007	Petroica bivittata		Cloud-forest Robin	Petroicidae		nan	nan	nan	nan	nan	B10K		
7008	Petroica boodang		Scarlet Robin	Petroicidae		nan	nan	nan	nan	nan	B10K		
7009	Petroica goodenovii		Red-capped Robin	Petroicidae		nan	nan	nan	nan	nan	B10K		
7010	Petroica longipes		North Island Robin	Petroicidae		nan	nan	nan	nan	nan	B10K		
7011	Petroica macrocephala		Tomtit	Petroicidae		nan	nan	nan	nan	nan	B10K		
7012	Petroica multicolor		Pacific Robin	Petroicidae		nan	nan	nan	nan	nan	B10K		
7013	Petroica phoenicea		Flame Robin	Petroicidae		nan	nan	nan	nan	nan	B10K		
7014	Petroica rodinogaster		Pink Robin	Petroicidae		nan	nan	nan	nan	nan	B10K		
7015	Petroica rosea		Rose Robin	Petroicidae		nan	nan	nan	nan	nan	B10K		
7016	Petroica traversi		Black Robin	Petroicidae		nan	nan	nan	nan	nan	B10K		
7017	Petronia petronia		Eurasian Rock Sparrow	Passeridae		B10K	B10K	B10K	nan	in_progress	B10K		
7018	Petrophassa albipennis		White-quilled Rock Pigeon	Columbidae		nan	nan	nan	nan	nan	B10K		
7019	Petrophassa rufipennis		Chestnut-quilled Rock Pigeon	Columbidae		nan	nan	nan	nan	nan	B10K		
7020	Peucaea aestivalis		Bachman's Sparrow	Passerellidae		nan	nan	nan	nan	nan	B10K		
7021	Peucaea botterii		Botteri's Sparrow	Passerellidae		nan	nan	nan	nan	nan	B10K		
7022	Peucaea carpalis		Rufous-winged Sparrow	Passerellidae		nan	nan	nan	nan	nan	B10K		
7023	Peucaea cassinii		Cassin's Sparrow	Passerellidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
7024	Peucaea humeralis		Black-chested Sparrow	Passerellidae		nan	nan	nan	nan	nan	B10K		
7025	Peucaea mystacalis		Bridled Sparrow	Passerellidae		nan	nan	nan	nan	nan	B10K		
7026	Peucaea ruficauda		Stripe-headed Sparrow	Passerellidae		nan	nan	nan	nan	nan	B10K		
7027	Peucaea sumichrasti		Cinnamon-tailed Sparrow	Passerellidae		nan	nan	nan	nan	nan	B10K		
7028	Peucedramus taeniatus		Peucedramus	Peucedramidae	Phase Family	B10K	B10K	B10K	B10K	insdc_submitted	B10K		B10K
7029	Pezopetes capitalis		Large-footed Finch	Passerellidae		nan	nan	nan	nan	nan	B10K		
7030	Pezophaps solitaria		Rodriques Solitaire	Columbidae		nan	nan	nan	nan	nan	B10K		
7031	Pezoporus flaviventris		Western Ground Parrot	Psittaculidae		nan	nan	nan	nan	nan	B10K		
7032	Pezoporus occidentalis		Night Parrot	Psittaculidae		nan	nan	nan	nan	nan	B10K		
7033	Pezoporus wallicus		Eastern Ground Parrot	Psittaculidae		nan	nan	nan	nan	nan	B10K		
7034	Phacellodomus dorsalis		Chestnut-backed Thornbird	Furnariidae		nan	nan	nan	nan	nan	B10K		
7035	Phacellodomus erythrophthalmus		Orange-eyed Thornbird	Furnariidae		nan	nan	nan	nan	nan	B10K		
7036	Phacellodomus ferrugineigula		Orange-breasted Thornbird	Furnariidae		nan	nan	nan	nan	nan	B10K		
7037	Phacellodomus maculipectus		Spot-breasted Thornbird	Furnariidae		nan	nan	nan	nan	nan	B10K		
7038	Phacellodomus ruber		Greater Thornbird	Furnariidae	Phase Genus	nan	nan	nan	nan	nan	B10K	B10K	
7039	Phacellodomus rufifrons		Rufous-fronted Thornbird	Furnariidae		nan	nan	nan	nan	nan	B10K		
7040	Phacellodomus sibilatrix		Little Thornbird	Furnariidae		nan	nan	nan	nan	nan	B10K		
7041	Phacellodomus striaticeps	striaticeps	Streak-fronted Thornbird	Furnariidae	Phase Genus	B10K	B10K	B10K	nan	in_progress	B10K	B10K	
7042	Phacellodomus striaticollis	striaticollis	Freckle-breasted Thornbird	Furnariidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
7043	Phaenicophaeus curvirostris		Chestnut-breasted Malkoha	Cuculidae		nan	nan	nan	nan	nan	B10K		
7044	Phaenicophaeus diardi		Black-bellied Malkoha	Cuculidae		nan	nan	nan	nan	nan	B10K		
7045	Phaenicophaeus pyrrhocephalus		Red-faced Malkoha	Cuculidae		nan	nan	nan	nan	nan	B10K		
7046	Phaenicophaeus sumatranus		Chestnut-bellied Malkoha	Cuculidae		nan	nan	nan	nan	nan	B10K		
7047	Phaenicophaeus tristis		Green-billed Malkoha	Cuculidae		nan	nan	nan	nan	nan	B10K		
7048	Phaenicophaeus viridirostris		Blue-faced Malkoha	Cuculidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
7049	Phaenicophilus palmarum		Black-crowned Warbler Tanager	Phaenicophilidae		B10K	B10K	B10K	B10K	insdc_submitted	B10K		
7050	Phaenicophilus poliocephalus		Gray-crowned Warbler Tanager	Phaenicophilidae		nan	nan	nan	nan	nan	B10K		
7051	Phaenostictus mcleannani		Ocellated Antbird	Thamnophilidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
7052	Phaeochroa cuvierii		Scaly-breasted Hummingbird	Trochilidae		B10K	B10K	B10K	nan	in_progress	B10K		
7053	Phaeomyias murina	wagae	Mouse-colored Tyrannulet	Tyrannidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
