institute	id_number	project	higher_group	family	genus	species	standard	buffer	mean1	mean2	cv1	cv2	ratio	ave_sample	ave_standard	gs_pg_2c_replicate	gs_pg_2c	gs_pg_1c	x1c_gbp	cv_sample	cv_standard	sd_r_sample	stdv_gs	measured_by	date	d_to_l_specimen_id	previous_estimate_2c_prime	comments_on_d_to_l_sample	x30	x32	primary
RBGK	MC9330	DTOL	Angiosperm	Amaryllidaceae	Allium	vineale	>Allium	GBP3%PVP	358.82	464.41	4.42	4.02	1.294	473.44	365.57	NA	45.18	22.59	22.1	3.62	4.06	0.002	NA	Sahr Mian	NA	NA	39.07	significantly diff from prev estmate	NA	NA	1
Sanger	MB1	DTOL	Angiosperm	Asteraceae	Picris	hieracioides	<Petro	GPB3%PVP	170.31	316.19	2.79	1.67	1.857	174.4	321.71	NA	2.44	1.22	1.19	2.82	1.9	0.013	NA	Sahr Mian	NA	NA	2.26	NA	NA	NA	1
Sanger	MB2	DTOL	Angiosperm	Poaceae	Catapodium	rigidum	>Petro	GPB3%PVP	250.55	368.08	3.45	3.16	1.469	375.96	256.65	NA	6.59	3.3	3.22	3.16	3.32	0.004	NA	Sahr Mian	NA	NA	-	NA	NA	NA	1
Sanger	MB3	DTOL	Angiosperm	Asteraceae	Erigeron	acris	<Petro	GPB3%PVP	208.80	303.13	3.93	3.16	1.452	210.37	303.98	NA	3.11	1.56	1.52	3.47	2.88	0.007	NA	Sahr Mian	NA	NA	-	NA	NA	NA	1
Sanger	MB4	DTOL	Angiosperm	Geraniaceae	Geranium	pusillum	<Petro	GPB3%PVP	142.54	333.25	3.95	2.19	2.338	149.21	345.34	NA	1.94	0.97	0.95	3.35	2.01	0.020	NA	Sahr Mian	NA	NA	-	NA	NA	NA	1
Sanger	MB5	DTOL	Angiosperm	Rosaceae	Rubus	ulmifolius	<Solanum	GPB3%PVP	129.36	314.30	4.64	3.31	2.43	133.27	323.08	NA	0.82	0.41	0.4	4.29	3.22	0.006	NA	Sahr Mian	NA	NA	-	NA	NA	NA	1
Sanger	MB6	DTOL	Angiosperm	Polygonaceae	Rumex	obtusifolius	<Petro	GPB3%PVP	181.89	290.09	3.62	2.82	1.595	191.85	301.59	NA	2.86	1.43	1.4	3.49	2.66	0.022	NA	Sahr Mian	NA	NA	-	NA	NA	NA	1
Sanger	MB7	DTOL	Angiosperm	Asteaceae	Centauria	scabiosa	<Petro	GPB3%PVP	261.19	316.76	2.25	2.27	1.213	265.87	321.74	NA	3.72	1.86	1.82	2.3	2.17	0.003	NA	Sahr Mian	NA	NA	3.36/4.59	NA	NA	NA	1
Sanger	MB9	DTOL	Angiosperm	Poaceae	Poa	pratensis	>Petro	GPB3%PVP	213.85	329.06	2.64	2.83	1.539	338.55	219.93	NA	6.93	3.46	3.39	2.58	2.47	0.002	NA	Sahr Mian	NA	NA	8/10	potential polyploid	NA	NA	1
Sanger	MB11	DTOL	Angiosperm	Violaceae	Viola	arvensis	NO RESULT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
Sanger	MB8	DTOL	Angiosperm	Poaceae	Elymus	repens	>Pisum	GPB3%PVP	197.38	497.84	2.74	2.49	2.522	505.75	201.11	NA	22.86	11.43	11.18	2.41	2.63	0.009	NA	Sahr Mian	NA	NA	24	NA	NA	NA	1
Sanger	MB10	DTOL	Angiosperm	Boraginaceae	Myosotis	arvense	>Solanum	GPB3%PVP	317.24	396.17	4.01	6.62	1.249	405.65	327.12	NA	2.48	1.24	1.21	6.27	3.81	0.011	NA	Sahr Mian	NA	NA	-	NA	NA	NA	1
RBGE	DMR177	DTOL	Angiosperm	Caprifoliaceae	Valerianella	locusta	<Solanum	GPB3%PVP	109.07	482.82	5.71	3.24	4.427	112.75	502.46	NA	0.45	0.22	0.22	5.09	2.84	0.047	NA	Sahr Mian	NA	NA	0.44	NA	NA	NA	1
RBGE	DMR178	DTOL	Angiosperm	Primulaceae	Primula	vulgaris (Thrum)	<Solanum	GPB3%PVP	165.49	310.18	3.88	3.87	1.874	169.92	319.83	NA	1.06	0.53	0.52	3.42	3.42	0.010	NA	Sahr Mian	NA	NA	0.99	NA	NA	NA	1
RBGE	DMR179	DTOL	Angiosperm	Primulaceae	Primula	vulgaris (Pin)	<Solanum	GPB3%PVP	159.42	289.10	4.66	3.33	1.813	162.75	300.5	NA	1.08	0.54	0.53	4.51	3.46	0.033	NA	Sahr Mian	NA	NA	0.99	NA	NA	NA	1
RBGE	DMR183	DTOL	Angiosperm	Primulaceae	Primula	veris (Thrum)	<Solanum	GPB3%PVP	159.03	306.78	4.48	3.59	1.929	164.15	324.5	NA	1.01	0.51	0.49	4.16	3.31	0.048	NA	Sahr Mian	NA	NA	NA	NA	NA	NA	1
RBGE	DMR182	DTOL	Angiosperm	Primulaceae	Primula	veris (Pin)	<Solanum	GPB3%PVP	161.55	313.14	3.9	3.78	1.938	166.29	326.28	NA	1.02	0.51	0.5	3.49	3.16	0.034	NA	Sahr Mian	NA	NA	0.97	NA	NA	NA	1
RBGE	DMR184	DTOL	Angiosperm	Geraniaceae	Geranium	mole	<Solanum	GPB3%PVP	235.79	473.89	3.75	3.28	2.01	240.72	486.55	NA	0.99	0.49	0.48	3.09	3.23	0.010	NA	Sahr Mian	NA	NA	-	NA	NA	NA	1
RBGE	DMR181	DTOL	Angiosperm	Resedaceae	Reseda	luteola	<Petro	GPB3%PVP	207.16	372.14	5.33	3.88	1.796	213.02	378.99	NA	2.53	1.26	1.24	4.96	3.64	0.017	NA	Sahr Mian	NA	NA	1.02	potential polyploid	NA	NA	1
RBGE	DMR185	DTOL	Angiosperm	Apiaceae	Conium	maculatum	<Petro	GPB3%PVP	248.33	353.98	3.32	2.84	1.425	263.33	372.54	NA	3.18	1.59	1.56	3.01	2.7	0.009	NA	Sahr Mian	NA	NA	-	NA	NA	NA	1
RBGE	DMR186	DTOL	Angiosperm	Lamiaceae	Ajuga	reptans	<Petro	GPB3%PVP	172.98	308.58	3.78	2.51	1.784	181.21	318.76	NA	2.56	1.28	1.25	3.65	2.6	0.027	NA	Sahr Mian	NA	NA	-	NA	NA	NA	1
RBGE	DMR187	DTOL	Angiosperm	Poaceae	Alopercurus	pratensis	>Pisum	GPB3%PVP	231.26	325.24	2.82	3.03	1.406	333.02	237.69	NA	12.74	6.37	6.23	2.66	2.55	0.005	NA	Sahr Mian	NA	NA	13.60	NA	NA	NA	1
RBGE	DMR178	DTOL	Angiosperm	Ranunculaceae	Ranuunculus	auricomus	>Pisum	GPB3%PVP	187.31	303.74	2.66	3.23	1.622	307.75	189.71	NA	14.75	7.37	7.21	2.96	2.34	0.002	NA	Sahr Mian	NA	NA	18	NA	NA	NA	1
RBGE	DB1679	DTOL	Bryophyte	Leucobryaceae	Dicranodontium	subporodictyon	<Oryza	GPB3%PVP	111.67	363.32	5.84	3.91	3.254	116.72	377.95	NA	0.62	0.31	0.3	5.14	3.85	0.014	NA	Sahr Mian	NA	NA	NA	NA	NA	NA	1
RBGE	DB1683	DTOL	Bryophyte	Scapaniaceae	Scapania	undulata	<Oryza	GPB3%PVP	147.94	404.28	6.43	3.73	2.733	158.18	430.06	NA	0.74	0.37	0.36	6.39	3.45	0.036	NA	Sahr Mian	NA	NA	NA	NA	NA	NA	1
RBGE	DB1684	DTOL	Bryophyte	Brachytheciaceae	Sciuro-hypnum	populeum	<Oryza	GPB3%PVP	152.75	347.45	4.53	3.57	2.275	155.74	353.6	NA	0.88	0.44	0.43	4.52	3.7	0.004	NA	Sahr Mian	NA	NA	NA	NA	NA	NA	1
RBGE	DB1689	DTOL	Bryophyte	Sphagnaceae	Sphagnum	auriculatum	<Solanum	GPB3%PVP	156.87	355.43	3.79	2.91	2.266	163.77	368.21	NA	0.89	0.44	0.43	3.68	2.8	0.017	NA	Sahr Mian	NA	NA	NA	NA	NA	NA	1
RBGE	DB1692	DTOL	Bryophyte	Aulacomniaceae	Aulocomnium	turdigum	<Oryza	GPB3%PVP	165.41	444.85	4.29	3.45	2.689	177.52	474.33	NA	0.75	0.37	0.37	4.12	3.03	0.025	NA	Sahr Mian	NA	NA	NA	NA	NA	NA	1
RBGE	DB1696	DTOL	Bryophyte	Plagiochilaceae	Plagiochila	carringtonii	<Oryza	GPB3%PVP	435.98	505.87	4.6	2.87	1.16	444.11	517.33	NA	1.72	0.86	0.84	4.63	2.93	0.005	NA	Sahr Mian	NA	NA	NA	NA	NA	NA	1
RBGE	DB1697	DTOL	Bryophyte	Hylocomiaceae	Hylocomiastrum	umbratum	<Oryza	GPB3%PVP	193.68	389.78	3.33	3.13	2.012	197.34	397.47	NA	0.99	0.5	0.49	3.55	3.26	0.009	NA	Sahr Mian	NA	NA	NA	NA	NA	NA	1
RBGE	DB1699	DTOL	Bryophyte	Dicranaceae	Dicranum	fruscescens	<Oryza	GPB3%PVP	328.48	424.00	4.05	3.54	1.291	333.76	429.78	NA	1.55	0.78	0.76	3.82	3.36	0.004	NA	Sahr Mian	NA	NA	NA	NA	NA	NA	1
RBGE	DB1698	DTOL	Bryophyte	Orthotrichaceae	Plenogemma	phyllantha	<Oryza	GPB3%PVP	140.64	422.54	5.37	3.03	3.005	146.06	438.43	NA	0.67	0.33	0.33	5	3.26	0.008	NA	Sahr Mian	NA	NA	NA	NA	NA	NA	1
RBGE	DB1700	DTOL	Bryophyte	Frullaniaceae	Frullania	teneriffae	<Oryza	GPB3%PVP	267.92	421.22	3.5	3.21	1.633	268.73	432.28	NA	1.24	0.62	0.61	3.3	3.02	0.008	NA	Sahr Mian	NA	NA	NA	NA	NA	NA	1
RBGE	DB1675	DTOL	Bryophyte	Cephaloziaceae	Odonotoschisma	sphagnii	<Oryza	GPB3%PVP	268.71	407.81	3.67	2.8	1.518	278.66	422.76	NA	1.32	0.66	0.64	3.63	2.75	0.018	NA	Sahr Mian	NA	NA	NA	NA	NA	NA	1
RBGE	DB1676	DTOL	Bryophyte	Hylocomiaceae	Loeskeobryum	brevirostre	<Oryza	GPB3%PVP	192.11	384.18	3.49	3.75	2	199.32	404.45	NA	0.99	0.49	0.48	3.58	3.9	0.025	NA	Sahr Mian	NA	NA	NA	NA	NA	NA	1
RBGE	DB1686	DTOL	Bryophyte	Rhabdoweisiaceae	Kiaeria	falcata	<Oryza	GPB3%PVP	301.53	422.90	4	3.55	1.403	311.39	445.17	NA	0.7	0.35	0.34	3.79	3.65	0.023	NA	Sahr Mian	NA	NA	NA	NA	NA	NA	1
RBGE	DB1678	DTOL	Bryophyte	Lepidoziaceae	Kurzia	Trichoclados	<Oryza	GPB3%PVP	260.23	402.27	4	3.05	1.546	264.23	413.06	NA	1.28	0.64	0.63	3.89	2.77	0.015	NA	Sahr Mian	NA	NA	NA	NA	NA	NA	1
RBGE	DB1677	DTOL	Bryophyte	Solenostomataceae	Solenostoma	paoicum	<Solanum	GPB3%PVP	255.72	459.89	5.17	3.3	1.798	266.04	480.22	NA	2.22	1.11	1.08	5.05	3.14	0.007	NA	Sahr Mian	NA	NA	NA	NA	NA	NA	1
RBGE	DB1685	DTOL	Bryophyte	Pelliaceae	Pellia	neesiana	>Solanum	GPB3%PVP	193.96	413.49	3.9	3.5	2.132	420.98	199.81	NA	8.43	4.21	4.12	3.59	3.77	0.023	NA	Sahr Mian	NA	NA	NA	NA	NA	NA	1
RBGE	DGL47392	DTOL	Bryophyte	Aneuraceae	Aneura	miribilis	>Petro	GPB3%PVP	225.13	496.80	3	3.02	2.207	502.53	228.48	NA	19.79	9.9	9.68	3.11	3.01	0.007	NA	Sahr Mian	NA	NA	NA	NA	NA	NA	1
RBGE	DMR188	DTOL	Angiosperm	Caryophyllaceae	Silene	vulgaris	<Petro	GPB3%PVP	318.87	426.94	3.74	2.49	1.339	328.86	436.81	NA	3.39	1.69	1.66	3.82	2.46	0.011	NA	Sahr Mian	NA	NA	2.25	NA	NA	NA	1
RBGE	DMR191	DTOL	Angiosperm	Caryophyllaceae	Sabulina	verna	<Petro	GPB3%PVP	152.84	294.88	2.95	3.64	1.929	155.45	298.21	NA	2.35	1.17	1.15	2.82	3.73	0.012	NA	Sahr Mian	NA	NA	-	NA	NA	NA	1
RBGE	DMR189	DTOL	Angiosperm	Primulaceae	Primula	farinosa	>Solanum	GPB3%PVP	257.27	434.19	3.78	3.37	1.688	449.24	269.25	NA	3.34	1.67	1.63	3.22	3.73	0.016	NA	Sahr Mian	NA	NA	-	NA	NA	NA	1
RBGE	DMR192	DTOL	Angiosperm	Cistaceae	Helianthemum	oelandicum	>Solanum	EBIHARA	222.14	607.10	7.46	4.9	2.733	621.98	231.39	NA	5.38	2.69	2.63	5.12	7.39	0.046	NA	Sahr Mian	NA	NA	-	NA	NA	NA	1
RBGE	DMR190	DTOL	Angiosperm	Gentiaceae	Gentiana	verna	<Pisum	Galbraith	208.26	381.87	4.69	3.84	1.834	207.74	381.57	NA	4.95	2.47	2.42	4.84	3.75	0.003	NA	Sahr Mian	NA	NA	-	NA	NA	NA	1
RBGE	DMR193	DTOL	Angiosperm	Violaceae	Viola	lutea	<Pisum	Galbraith	269.68	364.26	5.71	4.62	1.351	269.13	363.65	NA	6.73	3.36	3.29	5.61	4.39	0.003	NA	Sahr Mian	NA	NA	6.26	NA	NA	NA	1
RBGK	MC9340	DTOL	Angiosperm	Rosaceae	Sanguisorba	officinalis	<Solanum	GPB3%PVP	174.58	304.31	7.04	5.85	1.743	174.87	305.18	NA	1.15	0.57	0.56	6.73	5.81	0.003	NA	Sahr Mian	NA	NA	-	NA	NA	NA	1
RBGK	MC9342	DTOL	Angiosperm	Poaceae	Poa	trivilais	>Solanum	GPB3%PVP	234.98	373.66	3.95	2.99	1.59	384.18	243.73	NA	3.15	1.58	1.54	2.89	3.77	0.012	NA	Sahr Mian	NA	NA	5.60	NA	NA	NA	1
RBGK	MC9343	DTOL	Angiosperm	Rosaceae	Alchemilla	micans	>Solanum	GPB3%PVP	241.86	445.89	4.38	3.54	1.844	451.44	248.23	NA	3.64	1.82	1.78	3.49	4.22	0.011	NA	Sahr Mian	NA	NA	-	NA	NA	NA	1
RBGK	MC9346	DTOL	Angiosperm	Haloragaceae	Myriophyllum	spicatum	<Petro	GPB3%PVP	223.64	501.27	5.18	3.61	2.241	233.57	513.59	NA	2.05	1.02	1	5.25	3.37	0.039	NA	Sahr Mian	NA	NA	0.50	octoploid? prev estimate 1988	NA	NA	1
RBGK	MC9345	DTOL	Angiosperm	Haloragaceae	Myriophyllum	aquaticum	<Solanum	GPB3%PVP	305.15	412.91	5.57	3.73	1.353	311.76	420.44	NA	1.48	0.74	0.73	5.61	3.12	0.004	NA	Sahr Mian	NA	NA	-	NA	NA	NA	1
RBGK	MC9344	DTOL	Angioperm	Saxigragaceae	Saxifraga	hypnoides	<Petro	GPB3%PVP	224.86	331.37	4.88	2.98	2.241	236.06	345.73	NA	3.07	1.54	1.5	4.09	2.43	0.039	NA	Sahr Mian	NA	NA	-	NA	NA	NA	1
RBGK	MFAY	DTOL	Angiosperm	Orchidaceae	Cephalanthera	longifolia	>Pisum	GPB3%PVP	118.26	509.00	4.14	3.33	4.304	512.78	120.63	NA	38.64	19.32	18.9	3.2	3.97	0.047	NA	Sahr Mian	NA	NA	33.50	NA	NA	NA	1
RBGK	MC9339	DTOL	Angiosperm	Araceae	Arum	italicum	<Allium	GPB3%PVP	451.10	550.87	3.6	3.98	1.221	456.95	557.31	NA	28.61	14.3	13.99	3.36	3.81	0.004	NA	Sahr Mian	NA	NA	25.27	NA	NA	NA	1
RBGK	MC9341	DTOL	Angiosperm	Asteraceae	Leucanthemum	vulgare	<Allium	GPB3%PVP	294.67	480.45	3.15	3.62	1.63	304.48	492.62	NA	21.57	10.78	10.55	2.68	3.3	0.011	NA	Sahr Mian	NA	NA	10/20	Polyploid	NA	NA	1
RBGK	MC9348	DTOL	Angiosperm	Urticaceae	Soleirolia	soleirolii	<Petro	GPB3%PVP	98.26	395.99	3.98	3.25	4.03	103.23	403.85	NA	1.15	0.58	0.56	3.81	3	0.099	NA	Sahr Mian	NA	NA	-	NA	NA	NA	1
RBGK	MC9350	DTOL	Angiosperm	Rosaceae	Potentilla	reptans	<Petro	GPB3%PVP	117.08	363.62	5.64	3.16	3.106	127.35	379.82	NA	1.51	0.75	0.74	5.45	2.99	0.105	NA	Sahr Mian	NA	NA	2.85	NA	NA	NA	1
RBGK	MC9353	DTOL	Angiosperm	Brassicaceae	Lepidium	didyrnum	<Petro	GPB3%PVP	90.06	426.21	3.96	3.02	4.733	95.25	455.09	NA	0.94	0.47	0.46	3.62	2.9	0.008	NA	Sahr Mian	NA	NA	-	Endopolyploidy	NA	NA	1
RBGK	MC9354	DTOL	Angiosperm	Asteraceae	Crepis	capillaris	>Solanum	GPB3%PVP	195.95	392.47	4.22	3.89	2.003	402.17	201.14	NA	4	2	1.96	3.8	3.95	0.016	NA	Sahr Mian	NA	NA	4.20	NA	NA	NA	1
RBGK	MC9349	DTOL	Angiosperm	Caryophyllaceae	Sagina	procumbens	<Solanum	GPB3%PVP	131.14	261.20	4.65	4.17	1.992	133.89	268.96	NA	1	0.5	0.49	4.57	3.98	0.021	NA	Sahr Mian	NA	NA	-	NA	NA	NA	1
RBGK	MC9352	DTOL	Angiosperm	Brassicaceae	Barbarea	vulgaris	<Petro	GPB3%PVP	153.28	521.72	3.3	2.48	3.404	155.88	524.44	NA	1.34	0.67	0.65	3.6	2.37	0.036	NA	Sahr Mian	NA	NA	-	NA	NA	NA	1
RBGK	MC9347	DTOL	Angiosperm	Papaveraceae	Ceratocapnos	claviculata	<Solanum	GPB3%PVP	115.17	331.86	3.8	3.79	2.882	116.55	336.08	NA	0.69	0.35	0.34	3.63	3.57	0.003	NA	Sahr Mian	NA	NA	-	NA	NA	NA	1
RBGK	MC9351	DTOL	Angiosperm	Brassicaceae	Sisymbrium	officinale	<Solanum	GPB3%PVP	118.98	341.67	4.86	3.67	2.872	120.69	346.58	NA	0.7	0.35	0.34	4.53	3.75	0.005	NA	Sahr Mian	NA	NA	0.48	NA	NA	NA	1
RBGE	DMR194	DTOL	Angiosperm	Cyperaceae	Carex	sylvatica	<Solanum	GPB3%PVP	135.84	307.92	3.91	3.22	2.267	144.92	321.92	NA	0.9	0.45	0.44	4.11	3.1	0.042	NA	Sahr Mian	NA	NA	0.76	NA	NA	NA	1
RBGE	DMR195	DTOL	Angiosperm	Plantaginaceae	Veronica	beccabunga	<Solanum	GPB3%PVP	265.12	343.37	4.95	3.62	1.295	273.07	352.69	NA	1.55	0.77	0.76	4.74	3.23	0.005	NA	Sahr Mian	NA	NA	1.40	NA	NA	NA	1
RBGE	DMR199	DTOL	Angiosperm	Cyperaceae	Carex	acutiformis	<Solanum	GPB3%PVP	150.67	291.00	4.63	3.34	1.931	158.4	302.73	NA	1.05	0.52	0.51	4.7	3.1	0.017	NA	Sahr Mian	NA	NA	0.82	NA	NA	NA	1
RBGE	DMR201	DTOL	Angiosperm	Apiaceae	Oenanthe	crocata	<Solanum	GPB3%PVP	232.05	353.04	3.99	3.05	1.521	243	368.1	NA	1.32	0.66	0.65	3.83	3.04	0.006	NA	Sahr Mian	NA	NA	1.30	NA	NA	NA	1
RBGE	DMR204	DTOL	Angiosperm	Cyperaceae	Carex	arenaria	<Solanum	GPB3%PVP	129.26	293.66	4.77	3.68	2.272	137.17	310.34	NA	0.88	0.44	0.43	4.8	3.38	0.021	NA	Sahr Mian	NA	NA	0.70	NA	NA	NA	1
RBGE	DMR197	DTOL	Angiosperm	Brassiaceae	Cardamine	amara	>Oryza	OXPRO	74.45	152.92	4.74	3.91	2.052	154.13	78.58	NA	1.96	0.98	0.96	6.14	4.92	0.123	NA	Sahr Mian	NA	NA	0.49	severe endopolyploidy could also be octoploid	NA	NA	1
RBGE	DMR196	DTOL	Angiosperm	Fagaceae	Castanea	sativa	<Petro	GPB3%PVP	130.16	313.39	3.53	1.81	2.408	134.67	324.19	NA	1.87	0.93	0.91	3.75	1.96	0.032	NA	Sahr Mian	NA	NA	1.96	NA	NA	NA	1
RBGE	DMR198	DTOL	Angiosperm	Fabaceae	Vicia	sepium	>Petro	GPB3%PVP	205.33	380.35	3.65	3.43	1.852	387.56	210.58	NA	8.28	4.14	4.05	3.16	3.5	0.013	NA	Sahr Mian	NA	NA	9.3	NA	NA	NA	1
RBGE	DMR202	DTOL	Angiosperm	Plantaginaceae	Veronica	officinalis	<Petro	GPB3%PVP	162.10	315.82	3.43	2.87	1.948	165.82	320.36	NA	2.33	1.16	1.14	3.28	2.73	0.016	NA	Sahr Mian	NA	NA	1.8	NA	NA	NA	1
RBGE	DMR203	DTOL	Angiosperm	Fabaceae	Astragalus	danicus	<Petro	GPB3%PVP	143.16	214.14	3.38	2.76	1.496	144.04	215.57	NA	3.01	1.5	1.47	3.49	2.78	0.004	NA	Sahr Mian	NA	NA	-	NA	NA	NA	1
RBGE	DMR205	DTOL	Angiosperm	Fabaceae	Vicia	hirsuita	>Petro	GPB3%PVP	206.82	374.41	2.21	1.79	1.81	374.63	207.37	NA	8.13	4.06	3.98	1.74	2.06	0.003	NA	Sahr Mian	NA	NA	7.90	NA	NA	NA	1
RBGE	DMR206	DTOL	Angiosperm	Papaveraceae	Papaver	cambricum	>Petro	GPB3%PVP	195.42	309.10	3.67	2.82	1.582	315.04	200.5	NA	7.07	3.54	3.46	2.78	3.35	0.011	NA	Sahr Mian	NA	NA	-	NA	NA	NA	1
RBGE	DMR200	DTOL	Angiosperm	Ranunculaceae	Ranunculus	repens	<Allium	GPB3%PVP	195.27	346.67	2.96	3.94	1.775	199.57	353.31	NA	19.71	9.85	9.64	2.67	3.6	0.004	NA	Sahr Mian	NA	NA	22.40	NA	NA	NA	1
RBGE	SM51	DTOL	Angiosperm	Ranunculaceae	Adonis	annua	>Pisum	GPB3%PVP	167.71	588.98	3.48	3.1	3.47	602.23	175.01	NA	31.28	15.64	15.3	2.57	2.96	0.040	NA	Sahr Mian	NA	NA	33.70	NA	NA	NA	1
RBGK	MC9355	DTOL	Angiosperm	Salicaceae	Populus	nigra subsp. betulifolia	<Solanum	GPB3%PVP	137.46	264.86	4.75	3.01	1.927	140.64	269.69	NA	1.04	0.52	0.51	4.71	3.36	0.008	NA	Sahr Mian	NA	NA	-	NA	NA	NA	1
RBGK	MC9356	DTOL	Angiosperm	Asteraceae	Matricaria	discoidea	>Solanum	GPB3%PVP	180.78	423.83	3.65	3.17	2.344	427.63	184.67	NA	4.63	2.32	2.26	3.65	3.82	0.027	NA	Sahr Mian	NA	NA	4.90	NA	NA	NA	1
RBGK	MC9357	DTOL	Angiosperm	Asteraceae	Matricaria	chamomilla	>Petro	GPB3%PVP	367.94	492.70	2.95	2.74	1.339	503.48	377.59	NA	6	3	2.93	2.74	2.94	0.006	NA	Sahr Mian	NA	NA	5.48/7.80/10.66	polyploid complex	NA	NA	1
RBGK	MC9358	DTOL	Angiosperm	Amaranthaceae	Blitum	bonus-henricus	>Solanum	GPB3%PVP	325.41	420.49	3.04	3.19	1.292	432.27	335.71	NA	2.58	1.29	1.26	3.04	3.06	0.004	NA	Sahr Mian	NA	NA	-	NA	NA	NA	1
RBGK	MC9361	DTOL	Angiosperm	Plantaginaceae	Veronica	persica	<Petro	GPB3%PVP	170.70	450.57	4.11	2.5	2.639	174.71	455.57	NA	1.73	0.86	0.84	4.25	2.52	0.028	NA	Sahr Mian	NA	NA	1.40	NA	NA	NA	1
RBGK	MC9363	DTOL	Angiosperm	Cyperaceae	Carex	divulsa	<Solanum	GPB3%PVP	159.85	324.09	4.9	3.53	2.018	164.12	336.34	NA	0.98	0.49	0.48	4.76	3.5	0.022	NA	Sahr Mian	NA	NA	0.82	NA	NA	NA	1
RBGK	MC9359	DTOL	Angiosperm	Caprifoliaceae	Dipsacus	fullonum	>Petro	GPB3%PVP	313.99	483.89	2.75	2.6	1.541	496.48	324.84	NA	6.88	3.44	3.36	2.4	2.69	0.012	NA	Sahr Mian	NA	NA	6.56	NA	NA	NA	1
RBGK	MC9360	DTOL	Angiosperm	Fabaceae	Trifolium	repens	<Petro	GPB3%PVP	173.17	309.69	3.01	1.97	1.788	179.19	316.39	NA	2.55	1.27	1.25	2.89	2.09	0.021	NA	Sahr Mian	NA	NA	2.12	NA	NA	NA	1
RBGK	MC9364	DTOL	Angiosperm	Cistaceae	Tuberaria	guttata	>Petro	GPB3%PVP	252.67	438.69	2.9	2.82	1.736	435.2	250.97	NA	7.8	3.9	3.82	3.21	3.27	0.003	NA	Sahr Mian	NA	NA	7.22	NA	NA	NA	1
RBGK	MC9362	DTOL	Angiosperm	Poaceae	Festuca	myuros	<Solanum	GPB3%PVP	199.83	426.50	4.88	3.67	2.134	202.58	429.88	NA	0.94	0.47	0.46	4.5	3.98	0.011	NA	Sahr Mian	NA	NA	-	NA	NA	NA	1
RBGE	DMR207	DTOL	Angiosperm	Brassicaceae	Cardamine	raphanifolia	>Petro	GPB3%PVP	206.49	402.59	3.17	3.58	1.95	414.95	213.29	NA	8.75	4.38	4.28	3.31	3.21	0.006	NA	Sahr Mian	NA	NA	-	NA	NA	NA	1
RBGE	DMR208	DTOL	Angiosperm	Cyperaceae	Carex	laevigata	<Solanum	GPB3%PVP	152.95	334.82	4.87	3.29	2.186	155.2	339.13	NA	0.92	0.46	0.45	5.04	3.1	0.575	NA	Sahr Mian	NA	NA	0.92	NA	NA	NA	1
RBGE	DMR211	DTOL	Angiosperm	Cyperaceae	Carex	hirta	<Solanum	GPB3%PVP	127.42	334.13	5.37	2.9	2.622	127.82	336.26	NA	0.76	0.38	0.37	5.49	2.9	0.121	NA	Sahr Mian	NA	NA	0.66	NA	NA	NA	1
RBGE	DMR209	DTOL	Angiosperm	Asteraceae	Sonchus	oleraceus	<Petro	GPB3%PVP	259.54	336.05	4.55	3.39	1.295	269.28	354.42	NA	3.42	1.71	1.67	4.4	3.28	0.019	NA	Sahr Mian	NA	NA	3.22	NA	NA	NA	1
RBGE	DMR210	DTOL	Angiosperm	Lamiaceae	Teucrium	scordonia	<Petro	GPB3%PVP	191.27	339.97	2.34	1.94	1.777	195.56	345.43	NA	2.55	1.27	1.25	2.68	2.11	0.011	NA	Sahr Mian	NA	NA	2.40	NA	NA	NA	1
RBGE	DMR212	DTOL	Angiosperm	Boraginaceae	Myosotis	scorpioides	<Petro	GPB3%PVP	200.76	386.23	3.56	2.7	1.924	205.54	392.74	NA	2.36	1.18	1.15	3.54	2.52	0.011	NA	Sahr Mian	NA	NA	-	NA	NA	NA	1
RBGE	DMR213	DTOL	Angiosperm	Rosaceae	Pyrus	communis	<Solanum	GPB3%PVP	161.83	264.93	4.73	4.03	1.637	166.45	271.23	NA	1.23	0.61	0.6	4.48	3.71	0.007	NA	Sahr Mian	NA	NA	1.24	NA	NA	NA	1
RBGK	MC9365	DTOL	Angiosperm	Caryophyllaceae	Spergularia	bocconei	<Solanum	GPB3%PVP	186.99	319.97	4.8	2.87	1.711	190.47	327	NA	1.16	0.58	0.57	4.72	3.3	0.030	NA	Sahr Mian	NA	NA	1.09 (diff sp)	NA	NA	NA	1
RBGK	MC9366	DTOL	Angiosperm	Rosaceae	Filipendula	vulgaris	<Solanum	GPB3%PVP	122.45	291.49	6.57	3.75	2.38	126.79	303.78	NA	0.83	0.42	0.41	5.98	3.43	0.015	NA	Sahr Mian	NA	NA	-	NA	NA	NA	1
RBGK	MC9368	DTOL	Angiosperm	Ericaceae	Erica	vagans	<Solanum	GPB3%PVP	112.16	239.87	6.2	3.85	2.139	115.96	248.61	NA	0.93	0.47	0.46	5.32	4.09	0.020	NA	Sahr Mian	NA	NA	-	NA	NA	NA	1
