distribution,max,median,minimum,resolved_name
18,18,18,18,Xanthium orientale subsp. californicum
18,18,18,18,Xanthium orientale subsp. italicum
18,18,18,18,Xanthium spinosum
17-18,18,18,17,Xanthium strumarium
18,18,18,18,Xanthium strumarium subsp. brasilicum
18,18,18,18,Xanthium strumarium subsp. sibiricum
6,6,6,6,Xanthocephalum benthamianum
6,6,6,6,Xanthocephalum centauroides
6,6,6,6,Xanthocephalum durangense
6,6,6,6,Xanthocephalum gymnospermoides
4-6,6,4,4,Xanthocephalum humile
8,8,8,8,Xanthocephalum megalocephalum
15,15,15,15,Xanthoceras sorbifolium
18,18,18,18,Xanthorhiza simplicissima
11,11,11,11,Xanthorrhoea arborea
11,11,11,11,Xanthorrhoea arenaria
11,11,11,11,Xanthorrhoea australis
11,11,11,11,Xanthorrhoea latifolia
11,11,11,11,Xanthorrhoea macronema
11,11,11,11,Xanthorrhoea media
11,11,11,11,Xanthorrhoea minor
11,11,11,11,Xanthorrhoea preissii
11,11,11,11,Xanthorrhoea resinosa
13,13,13,13,Xanthosoma brasiliense
13,13,,13,Xanthosoma helleborifolium
13,13,13,13,Xanthosoma mariae
13,13,13,13,Xanthosoma pentaphyllum
13,13,13,13,Xanthosoma plowmanii
13,13,13,13,Xanthosoma robustum
12-13-14-19,19,13,12,Xanthosoma sagittifolium
11,11,11,11,Xanthosoma striatipes
13,13,13,13,Xantolis assamica
11,11,11,11,Xatardia scabra
54,54,54,54,Xenophyllum dactylophyllum
52,52,52,52,Xenophyllum digitatum
11,11,11,11,Xenoscapa fistulosa
11,11,11,11,Xenoscapa uliginosa
6,6,6,6,Xeranthemum annuum
9-10,10,10,9,Xeranthemum cylindraceum
10-14-28,28,14,10,Xeranthemum inapertum
7-14,14,7,7,Xeranthemum longepapposum
6,6,6,6,Xeranthemum squarrosum
11,11,11,11,Xerochlamys bojeriana
12-13-14-15,15,13,12,Xerochrysum bracteatum
14,14,14,14,Xerochrysum leucopsideum
12,12,12,12,Xeroderris stuhlmannii
11,11,11,11,Xerodraba pycnophylloides
10,10,10,10,Xerolekia speciosissima
17-18,18,17,17,Xeronema callistemon
34,34,34,34,Xeronema moorei
15,15,15,15,Xerophyllum asphodeloides
15,15,15,15,Xerophyllum tenax
24,24,24,24,Xerophyta dasylirioides
24-26,26,24,24,Xerophyta elegans
24,24,24,24,Xerophyta humilis
24,24,24,24,Xerophyta retinervis
16,16,16,16,Xerospermum noronhianum
12-13-23,23,13,12,Ximenia americana
19,19,19,19,Xiphidium caeruleum
9,9,9,9,Xylanthemum macropodum
18,18,18,18,Xylanthemum pamiricum
18,18,18,18,Xylanthemum tianschanicum
12,12,12,12,Xylia evansii
12,12,12,12,Xylia xylocarpa
19,19,19,19,Xylobium undulatum
20,20,20,20,Xylobium variegatum
21-26,26,21,21,Xylocarpus granatum
21-26,26,21,21,Xylocarpus moluccensis
14,14,14,14,Xylomelum pyriforme
7,7,7,7,Xylonagra arborea
8,8,8,8,Xylopia aromatica
8,8,8,8,Xylopia rubescens
8,8,8,8,Xylopia staudtii
6,6,6,6,Xylorhiza cognata
6,6,6,6,Xylorhiza confertifolia
6,6,6,6,Xylorhiza frutescens
6-12,12,6,6,Xylorhiza glabriuscula
6-12,12,6,6,Xylorhiza linearifolia
6-12,12,12,6,Xylorhiza orcuttii
6-12,12,6,6,Xylorhiza tortifolia
6,6,6,6,Xylorhiza tortifolia var. imberbis
6-12,12,6,6,Xylorhiza venusta
6,6,6,6,Xylorhiza wrightii
10,10,10,10,Xylosma controversa
10,10,10,10,Xylosma longifolia
9,9,9,9,Xylothamia diffusa
9,9,9,9,Xylothamia pseudobaccharis
9,9,9,9,Xylothamia purpusii
9,9,9,9,Xylothamia riskindii
9,9,9,9,Xylothamia triantha
9,9,9,9,Xylovirgata pseudobaccharis
20-21,21,20,20,Xymalos monospora
9,9,9,9,Xyris ambigua
17-18,18,17,17,Xyris archeri
13,13,13,13,Xyris asperula
9,9,9,9,Xyris baldwiniana
17-18,18,17,17,Xyris bialata
13,13,13,13,Xyris bracteata
9,9,9,9,Xyris brevifolia
17,17,17,17,Xyris capensis
9,9,9,9,Xyris caroliniana
13-26,26,13,13,Xyris complanata
39-40,40,39,39,Xyris diamantinae
9,9,9,9,Xyris difformis
9,9,9,9,Xyris difformis var. curtissii
9,9,9,9,Xyris drummondii
9,9,9,9,Xyris elliottii
9,9,9,9,Xyris fimbriata
9,9,9,9,Xyris flabelliformis
9,9,9,9,Xyris floridana
13,13,13,13,Xyris gracilis
16,16,16,16,Xyris indica
9,9,9,9,Xyris isoetifolia
26-27,27,26,26,Xyris itatiayensis
13,13,13,13,Xyris jolyi
13,13,13,13,Xyris juncea
9-13,13,9,9,Xyris jupicai
14,14,14,14,Xyris laxifolia
9,9,9,9,Xyris laxifolia var. iridifolia
26-27-45-46-54,54,45,26,Xyris longiscapa
14,14,14,14,Xyris mello-barretoi
9,9,9,9,Xyris montana
13,13,13,13,Xyris muelleri
13,13,13,13,Xyris operculata
23,23,23,23,Xyris pilosa
9,9,9,9,Xyris platylepis
9,9,9,9,Xyris scabrifolia
9,9,9,9,Xyris serotina
9,9,9,9,Xyris smalliana
9,9,9,9,Xyris stricta
9,9,9,9,Xyris tennesseensis
9,9,9,9,Xyris torta
14,14,14,14,Xyris tortula
13,13,13,13,Xyris ustulata
6,6,6,6,Yabea microcarpa
18,18,18,18,Yeatesia viridiflora
7,7,7,7,Yinshania acutangula
6,6,6,6,Yinshania acutangula subsp. wilsonii
6,6,6,6,Yinshania furcatopilosa
6-7,7,6,6,Yinshania henryi
21-22,22,21,21,Yinshania paradoxa
21,21,21,21,Yinshania sinuata
12,12,12,12,Yoania amagiensis
12,12,12,12,Yoania japonica
8,8,8,8,Youngia erythrocarpa
8,8,8,8,Youngia fuscipappa
6,6,6,6,Youngia heterophylla
5-6-8-9,9,8,5,Youngia japonica
8,8,8,8,Youngia longiflora
16,16,16,16,Youngia paleacea
4,4,4,4,Youngia scaposa
17,17,17,17,Ypsilandra thibetica
21-27-28-30-31,31,28,21,Yucca aloifolia
30,30,30,30,Yucca angustissima
30,30,30,30,Yucca arkansana
30,30,30,30,Yucca constricta
15-30,30,30,15,Yucca elata
30,30,30,30,Yucca faxoniana
25-30,30,30,25,Yucca filamentosa
30,30,30,30,Yucca flaccida
27-28,28,27,27,Yucca gigantea
26-30,30,30,26,Yucca glauca
25-27-30,30,25,25,Yucca gloriosa
27-30,30,30,27,Yucca gloriosa var. tristis
30,30,30,30,Yucca lacandonica
30,30,30,30,Yucca rupicola
24,24,24,24,Yushania baishanzuensis
24,24,24,24,Yushania densifolia
24,24,24,24,Yushania pantlingii
24,24,24,24,Yushania wightiana
4,4,4,4,Zagrosia persica
8,8,8,8,Zaleya decandra
8-9,9,8,8,Zaleya pentandra
18,18,18,18,Zaluzania angusta
18,18,18,18,Zaluzania augusta
18,18,18,18,Zaluzania discoidea
17,17,17,17,Zaluzania grayana
18,18,18,18,Zaluzania megacephala
27,27,27,27,Zaluzania mollissima
17-18-27,27,17,17,Zaluzania montagnifolia
18,18,18,18,Zaluzania parthenioides
36,36,36,36,Zaluzania subcordata
18,18,18,18,Zaluzania triloba
6,6,6,6,Zaluzianskya affinis
6,6,6,6,Zaluzianskya benthamiana
6,6,6,6,Zaluzianskya capensis
6,6,6,6,Zaluzianskya collina
6,6,6,6,Zaluzianskya maritima
6,6,6,6,Zaluzianskya peduncularis
6,6,6,6,Zaluzianskya villosa
16-17,17,17,16,Zamioculcas zamiifolia
6,6,6,6,Zannichellia contorta
6-7,7,6,6,Zannichellia obtusifolia
6-12-14-16-17-18,18,14,6,Zannichellia palustris
12-18,18,12,12,Zannichellia palustris subsp. pedicellata
6-7-14,14,6,6,Zannichellia peltata
12-14-16,16,16,12,Zantedeschia aethiopica
12-16,16,16,12,Zantedeschia albomaculata
16,16,16,16,Zantedeschia elliottiana
16,16,16,16,Zantedeschia odorata
16,16,16,16,Zantedeschia pentlandii
16,16,16,16,Zantedeschia rehmannii
32,32,32,32,Zanthoxylum acanthopodium
34-68,68,34,34,Zanthoxylum americanum
33-53-68,68,33,33,Zanthoxylum armatum
35-66,66,35,35,Zanthoxylum bungeanum
36,36,36,36,Zanthoxylum clava-herculis
32,32,32,32,Zanthoxylum gilletii
68-72,72,68,68,Zanthoxylum hawaiiense
34,34,34,34,Zanthoxylum nitidum
18-34-68,68,18,18,Zanthoxylum ovalifolium
36,36,36,36,Zanthoxylum oxyphyllum
36,36,36,36,Zanthoxylum petiolare
34,34,34,34,Zanthoxylum scandens
36,36,36,36,Zanthoxylum tomentellum
36,36,36,36,Zanthoxylum zanthoxyloides
13,13,13,13,Zapoteca alinae
13,13,13,13,Zapoteca caracasana subsp. weberbaueri
13,13,13,13,Zapoteca formosa
13,13,13,13,Zapoteca media
13-22,22,13,13,Zapoteca portoricensis
13,13,13,13,Zapoteca portoricensis subsp. flavida
13,13,13,13,Zapoteca tehuana
13,13,13,13,Zapoteca tetragona
30,30,30,30,Zauschneria californica
15,15,15,15,Zauschneria cana
15,15,15,15,Zauschneria garrettii
15,15,15,15,Zauschneria septentrionalis
10,10,10,10,Zea diploperennis
10,10,10,10,Zea luxurians
5-10-11-12-19-20-21-23-24-26-27-28-29-40-41,41,10,5,Zea mays
10,10,10,10,Zea mexicana
20,20,20,20,Zea perennis
11,11,11,11,Zehneria capillacea
11,11,11,11,Zehneria japonica
24,24,24,24,Zehneria maysorensis
12,12,12,12,Zehneria mucronata
12,12,12,12,Zehneria scabra
22,22,22,22,Zehneria thwaitesii
28,28,28,28,Zelenkoa onusta
14,14,14,14,Zelkova abelicea
14,14,14,14,Zelkova carpinifolia
14,14,14,14,Zelkova schneideriana
14,14,14,14,Zelkova serrata
14,14,14,14,Zelkova sinica
17,17,17,17,Zeltnera abramsii
20,20,20,20,Zeltnera arizonica
20,20,20,20,Zeltnera beyrichii
20,20,20,20,Zeltnera breviflora
20-42,42,20,20,Zeltnera calycosa
20-40,40,20,20,Zeltnera exaltata
20,20,20,20,Zeltnera glandulifera
21,21,21,21,Zeltnera madrensis
21,21,21,21,Zeltnera maryanniana
19-20,20,19,19,Zeltnera muehlenbergii
19-21,21,21,19,Zeltnera multicaulis
17,17,17,17,Zeltnera namophila
17,17,17,17,Zeltnera nevadensis
21,21,21,21,Zeltnera nudicaulis
22,22,22,22,Zeltnera pusilla
21-22,22,21,21,Zeltnera quitensis
21-22,22,21,21,Zeltnera stricta
20-21,21,21,20,Zeltnera texensis
17,17,17,17,Zeltnera trichantha
17,17,17,17,Zeltnera venusta
11-22,22,11,11,Zeltnera wigginsii
14,14,14,14,Zenia insignis
10,10,10,10,Zenkeria elegans
33,33,33,33,Zenobia pulverulenta
13,13,13,13,Zephyra compacta
19,19,19,19,Zephyranthes albiella
9,9,9,9,Zephyranthes americana
6-12,12,6,6,Zephyranthes atamasco
30-36-40,40,36,30,Zephyranthes bifolia
18,18,18,18,Zephyranthes brevipes
9-12-14-16-17-18-19-20-21-24-25,25,19,9,Zephyranthes candida
19-21-23-24,24,24,19,Zephyranthes carinata
24-30-34-36,36,24,24,Zephyranthes chlorosolen
24,24,24,24,Zephyranthes citrina
18-55,55,18,18,Zephyranthes concolor
24-25-36,36,24,24,Zephyranthes drummondii
24,24,,24,Zephyranthes filifolia
7,7,7,7,Zephyranthes flavissima
14,14,14,14,Zephyranthes insularum
24-36,36,24,24,Zephyranthes jonesii
48,48,48,48,Zephyranthes lindleyana
23-24,24,24,23,Zephyranthes macrosiphon
6-12-13-24,24,12,6,Zephyranthes mesochloa
5-10,10,10,5,Zephyranthes minima
11-12-23-24-25,25,24,11,Zephyranthes minuta
12,12,12,12,Zephyranthes nervosa
13,13,13,13,Zephyranthes puertoricensis
24,24,24,24,Zephyranthes pulchella
23-24,24,23,23,Zephyranthes refugiensis
6-12-13-14-24,24,12,6,Zephyranthes rosea
24,24,24,24,Zephyranthes sessilis
24,24,24,24,Zephyranthes simpsonii
27-29-35-36,36,35,27,Zephyranthes smallii
24,24,24,24,Zephyranthes texana
12,12,12,12,Zephyranthes traubii
6-12,12,12,6,Zephyranthes treatiae
7,7,7,7,Zerdana anchonioides
23,23,23,23,Zeugites capillaris
24,24,24,24,Zeugites pittieri
10,10,10,10,Zeuxine affinis
10,10,10,10,Zeuxine agyokuana
20,20,20,20,Zeuxine membranacea
10,10,10,10,Zeuxine nervosa
10-20,20,10,10,Zeuxine odorata
10,10,10,10,Zeuxine parvifolia
10-11-15-20-21-22-25-28-30-32-50,50,20,10,Zeuxine strateumatica
11,11,11,11,Zexmenia buphtalmiflora
11,11,11,11,Zexmenia buphthalmiflora
11,11,11,11,Zexmenia costaricensis
11,11,11,11,Zexmenia virgulta
20,20,20,20,Zeylanidium subulatum
20-21,21,20,20,Zhumeria majdae
26,26,26,26,Zigadenus glaberrimus
16,16,16,16,Zilla macroptera
16,16,16,16,Zilla spinosa
16,16,16,16,Zilla spinosa subsp. biparmata
2-4-7,7,2,2,Zingeria biebersteiniana
6,6,6,6,Zingeria kochii
2-4,4,4,2,Zingeria trichopoda
11,11,11,11,Zingiber chrysostachys
11,11,11,11,Zingiber corallinum
11,11,11,11,Zingiber cylindricum
11,11,11,11,Zingiber ellipticum
11,11,11,11,Zingiber griffithii
11,11,11,11,Zingiber mioga
11,11,11,11,Zingiber monglaense
11,11,11,11,Zingiber montanum
11,11,11,11,Zingiber multibracteatum
11,11,11,11,Zingiber neesanum
11,11,11,11,Zingiber nudicarpum
11-12-33,33,11,11,Zingiber officinale
11,11,11,11,Zingiber ottensii
11,11,11,11,Zingiber roseum
11-12,12,12,11,Zingiber rubens
11,11,11,11,Zingiber spectabile
11,11,11,11,Zingiber striolatum
11,11,11,11,Zingiber wightianum
11,11,11,11,Zingiber zerumbet
10-19-20-40,40,10,10,Zinnia acerosa
11,11,11,11,Zinnia americana
11-12-22-24,24,11,11,Zinnia angustifolia
10-11,11,11,10,Zinnia angustifolia var. littoralis
17-24-27-42,42,24,17,Zinnia anomala
11,11,11,11,Zinnia bicolor
20,20,20,20,Zinnia citrea
12,12,12,12,Zinnia elegans
11-21-22,22,11,11,Zinnia flavicoma
1-21-24,24,21,1,Zinnia grandiflora
11-12,12,12,11,Zinnia haageana
5-10-20,20,10,5,Zinnia juniperifolia
12-13,13,13,12,Zinnia maritima
11,11,11,11,Zinnia microglossa
10-12,12,10,10,Zinnia oligantha
12,12,12,12,Zinnia pauciflora
12,12,12,12,Zinnia peruviana
11,11,11,11,Zinnia pumila
12-13,13,12,12,Zinnia purpusii
8,8,8,8,Zinnia tenuis
12,12,12,12,Zinnia violacea
11,11,11,11,Zinnia zinnioides
19,19,19,19,Zippelia begoniifolia
15,15,15,15,Zizania aquatica
15,15,15,15,Zizania aquatica var. interior
10-15-17,17,17,10,Zizania latifolia
15,15,15,15,Zizania palustris
15,15,15,15,Zizania texana
12,12,12,12,Zizaniopsis miliacea
12,12,12,12,Zizaniopsis villanensis
11,11,11,11,Zizia aptera
11,11,11,11,Zizia aurea
11,11,11,11,Zizia trifoliata
18,18,18,18,Ziziphora aragonensis
8-16,16,8,8,Ziziphora capitata
6-9-12,12,9,6,Ziziphora clinopodioides
12,12,12,12,Ziziphora clinopodioides subsp. bungeana
8,8,8,8,Ziziphora hispanica
8,8,8,8,Ziziphora interrupta
8,8,8,8,Ziziphora pamiroalaica
16-17,17,16,16,Ziziphora persica
8,8,8,8,Ziziphora puschkinii
8-9,9,9,8,Ziziphora tenuior
12,12,12,12,Ziziphus incurva
11,11,11,11,Ziziphus joazeiro
12-13-18-20-24-30-36-48,48,24,12,Ziziphus jujuba
12,12,12,12,Ziziphus jujuba var. spinosa
12,12,12,12,Ziziphus lotus
11,11,11,11,Ziziphus mistol
12-24-36,36,36,12,Ziziphus nummularia
10-12-24,24,12,10,Ziziphus oenopolia
12,12,12,12,Ziziphus oxyphylla
12,12,12,12,Ziziphus rugosa
36,36,36,36,Ziziphus spina-christi var. aucheri
12,12,12,12,Ziziphus xylopyrus
14,14,14,14,Zoegea baldschuanica
14,14,14,14,Zoegea leptaurea
8-15,15,8,8,Zoegea purpurea
18,18,18,18,Zombia antillarum
10-11,11,10,10,Zomicarpa pythonium
10,10,10,10,Zomicarpa riedelianum
13,13,13,13,Zomicarpella amazonica
24,24,24,24,Zonotriche decora
20-23,23,20,20,Zonotriche inamoena
10,10,10,10,Zornia bracteata
10,10,10,10,Zornia crinita
10,10,10,10,Zornia cryptantha
10-11,11,10,10,Zornia diphylla
10,10,10,10,Zornia gemella
10,10,10,10,Zornia gibbosa
10,10,10,10,Zornia latifolia
10,10,10,10,Zornia leptophylla
10,10,10,10,Zornia multinervosa
10,10,10,10,Zornia pardina
10,10,10,10,Zornia reticulata
10-11,11,10,10,Zornia sericea
10,10,10,10,Zornia trachycarpa
5-10,10,10,5,Zosima absinthifolia
3,3,3,3,Zosima korovinii
6,6,6,6,Zostera angustifolia
6,6,6,6,Zostera asiatica
6,6,6,6,Zostera caespitosa
12,12,12,12,Zostera capricorni
6,6,6,6,Zostera caulescens
6,6,6,6,Zostera japonica
6,6,6,6,Zostera marina
12,12,12,12,Zostera mucronata
12,12,12,12,Zostera muelleri
6,6,6,6,Zostera noltii
18,18,18,18,Zostera tasmanica
20,20,20,20,Zoysia japonica
20,20,20,20,Zoysia macrostachya
10-20,20,20,10,Zoysia matrella
20,20,20,20,Zoysia matrella var. pacifica
20,20,20,20,Zoysia minima
20,20,20,20,Zoysia pauciflora
20,20,20,20,Zoysia tenuifolia
12,12,12,12,Zuccagnia punctata
9,9,9,9,Zuckia brandegeei
20-24-48,48,24,20,Zygopetalum maculatum
24,24,24,24,Zygopetalum maxillare
11-22,22,11,11,Zygophyllum atriplicoides
11,11,11,11,Zygophyllum darvasicum
9-11-14,14,11,9,Zygophyllum fabago
11,11,11,11,Zygophyllum ferganense
22,22,22,22,Zygophyllum gontscharovii
11,11,11,11,Zygophyllum macrophyllum
11,11,11,11,Zygophyllum macropterum
11,11,11,11,Zygophyllum miniatum
11,11,11,11,Zygophyllum obliquum
11-22,22,11,11,Zygophyllum oxianum
11,11,11,11,Zygophyllum pterocarpum
11,11,11,11,Zygophyllum rosowii
11,11,11,11,Zygophyllum xanthoxylon
7,7,7,7,Zygotritonia nyassana
9,9,9,9,Zyrphelis perezioides
14,14,14,14,× Agropogon lutosus
7,7,7,7,× Astroworthia bicarinata
32,32,32,32,× Bolboschoenoplectus mariqueter
21-22,22,21,21,× Dupoa labradorica
19,19,19,19,× Sedirisia liukiuensis
12,12,12,12,Abies alba
12,12,12,12,Abies amabilis
12,12,12,12,Abies balsamea
11-22,22,11,11,Abies bracteata
12,12,12,12,Abies cephalonica
12,12,12,12,Abies cilicica
12,12,12,12,Abies concolor
12,12,12,12,Abies firma
12,12,12,12,Abies forrestii
12,12,12,12,Abies forrestii var. smithii
12,12,12,12,Abies fraseri
12,12,12,12,Abies grandis
12,12,12,12,Abies holophylla
12,12,12,12,Abies homolepis
12,12,12,12,Abies koreana
12,12,12,12,Abies lasiocarpa
12,12,12,12,Abies magnifica
12,12,12,12,Abies mariesii
12,12,12,12,Abies nephrolepis
12,12,12,12,Abies nordmanniana
12,12,12,12,Abies numidica
12,12,12,12,Abies pindrow
12,12,12,12,Abies pinsapo
12,12,12,12,Abies procera
12,12,12,12,Abies recurvata var. ernestii
12,12,12,12,Abies sachalinensis
12,12,12,12,Abies sachalinensis var. mayriana
11-12-18-24,24,12,11,Abies sibirica
12,12,12,12,Abies sibirica subsp. semenovii
12,12,12,12,Abies spectabilis
12,12,12,12,Abies veitchii
12,12,12,12,Abies veitchii var. sikokiana
12,12,12,12,Abies × borisii-regis
10,10,10,10,Acmopyle pancheri
11,11,11,11,Actinostrobus pyramidalis
12,12,12,12,Afrocarpus falcatus
12,12,12,12,Afrocarpus gracilior
13,13,13,13,Agathis australis
13,13,13,13,Agathis robusta
7-12-18-20,20,12,7,Amentotaxus argotaenia
18,18,18,18,Amentotaxus yunnanensis
13,13,13,13,Araucaria angustifolia
13,13,13,13,Araucaria araucana
13,13,13,13,Araucaria bidwillii
13,13,13,13,Araucaria columnaris
13,13,13,13,Araucaria cunninghamii
13,13,13,13,Araucaria luxurians
13,13,13,13,Araucaria montana
13,13,13,13,Araucaria nemorosa
13,13,13,13,Araucaria rulei
13,13,13,13,Araucaria scopulorum
11,11,11,11,Athrotaxis cupressoides
11,11,11,11,Athrotaxis selaginoides
11,11,11,11,Athrotaxis × laxifolia
11,11,11,11,Austrocedrus chilensis
9,9,9,9,Bowenia serrulata
9,9,9,9,Bowenia spectabilis
11,11,11,11,Callitris canescens
11,11,11,11,Callitris columellaris
11,11,11,11,Callitris endlicheri
11,11,11,11,Callitris preissii
11,11,11,11,Callitris rhomboidea
11,11,11,11,Callitris verrucosa
11,11,11,11,Calocedrus decurrens
11,11,11,11,Calocedrus formosana
12,12,12,12,Cedrus deodara
12,12,12,12,Cedrus libani
12,12,12,12,Cephalotaxus fortunei
12,12,12,12,Cephalotaxus fortunei var. alpina
11-12,12,12,11,Cephalotaxus harringtonii
12,12,12,12,Cephalotaxus mannii
12,12,12,12,Cephalotaxus oliveri
12,12,12,12,Cephalotaxus sinensis
8,8,8,8,Ceratozamia becerrae
8,8,8,8,Ceratozamia hildae
8,8,8,8,Ceratozamia kuesteriana
8,8,8,8,Ceratozamia latifolia
8,8,8,8,Ceratozamia matudae
8,8,8,8,Ceratozamia mexicana
8,8,8,8,Ceratozamia microstrobila
8,8,8,8,Ceratozamia miqueliana
8,8,8,8,Ceratozamia morettii
8,8,8,8,Ceratozamia norstogii
8,8,8,8,Ceratozamia robusta
8,8,8,8,Ceratozamia sabatoi
8,8,8,8,Ceratozamia zaragozae
11,11,11,11,Chamaecyparis formosensis
11,11,11,11,Chamaecyparis lawsoniana
11,11,11,11,Chamaecyparis obtusa
11,11,11,11,Chamaecyparis obtusa var. formosana
11,11,11,11,Chamaecyparis pisifera
11,11,11,11,Chamaecyparis thyoides
11,11,11,11,Chamaecyparis thyoides var. henryae
11,11,11,11,Cryptomeria japonica
11,11,11,11,Cunninghamia lanceolata
11,11,11,11,Cupressus arizonica
11,11,,11,Cupressus arizonica var. glabra
11,11,11,11,Cupressus cashmeriana
11,11,11,11,Cupressus chengiana
11,11,11,11,Cupressus duclouxiana
11-22,22,11,11,Cupressus dupreziana
11,11,11,11,Cupressus funebris
11,11,11,11,Cupressus gigantea
11,11,11,11,Cupressus goveniana
11,11,11,11,Cupressus goveniana var. abramsiana
22,22,22,22,Cupressus guadalupensis var. forbesii
11,11,11,11,Cupressus lusitanica
11,11,11,11,Cupressus lusitanica var. benthamii
11,11,11,11,Cupressus macnabiana
11-22,22,11,11,Cupressus macrocarpa
11,11,11,11,Cupressus nootkatensis
11,11,11,11,Cupressus sargentii
11-22,22,11,11,Cupressus sempervirens
11,11,11,11,Cupressus torulosa
1-11,11,1,1,Cycas angulata
11,11,11,11,Cycas balansae
11,11,11,11,Cycas beddomei
11,11,11,11,Cycas cairnsiana
11,11,11,11,Cycas changjiangensis
11,11,11,11,Cycas circinalis
11,11,11,11,Cycas clivicola
11,11,11,11,Cycas debaoensis
11,11,11,11,Cycas diannanensis
11,11,11,11,Cycas edentata
11,11,11,11,Cycas elephantipes
11,11,11,11,Cycas hongheensis
11,11,11,11,Cycas media
11,11,11,11,Cycas micholitzii
11,11,11,11,Cycas micronesica
11,11,11,11,Cycas multipinnata
11,11,11,11,Cycas normanbyana
11,11,11,11,Cycas pectinata
10-11-12,12,11,10,Cycas revoluta
11,11,11,11,Cycas rumphii
11,11,11,11,Cycas segmentifida
11,11,11,11,Cycas siamensis
11,11,11,11,Cycas szechuanensis
11,11,11,11,Cycas taitungensis
11,11,11,11,Cycas taiwaniana
11,11,11,11,Cycas tanqingii
11,11,11,11,Cycas tansachana
11,11,11,11,Cycas wadei
10,10,10,10,Dacrycarpus dacrydioides
10,10,10,10,Dacrycarpus imbricatus
10,10,10,10,Dacrycarpus vieillardii
10,10,10,10,Dacrydium araucarioides
10,10,10,10,Dacrydium balansae
10,10,10,10,Dacrydium cupressinum
10,10,10,10,Dacrydium guillauminii
10,10,10,10,Dacrydium lycopodioides
9,9,9,9,Dioon califanoi
9,9,9,9,Dioon caputoi
9,9,9,9,Dioon edule
9,9,9,9,Dioon holmgrenii
9,9,9,9,Dioon mejiae
9,9,9,9,Dioon merolae
9,9,9,9,Dioon purpusii
9,9,9,9,Dioon rzedowskii
9,9,9,9,Dioon spinulosum
9,9,9,9,Dioon tomasellii
9,9,9,9,Encephalartos altensteinii
9,9,9,9,Encephalartos barteri
9,9,9,9,Encephalartos bubalinus
9,9,9,9,Encephalartos caffer
9,9,9,9,Encephalartos cycadifolius
9,9,9,9,Encephalartos hildebrandtii
9,9,9,9,Encephalartos horridus
9,9,9,9,Encephalartos humilis
9,9,9,9,Encephalartos laevifolius
9,9,9,9,Encephalartos latifrons
9,9,9,9,Encephalartos lebomboensis
9,9,9,9,Encephalartos lehmannii
9,9,9,9,Encephalartos manikensis
9,9,9,9,Encephalartos umbeluziensis
9,9,9,9,Encephalartos villosus
14,14,14,14,Ephedra altissima
7-14,14,7,7,Ephedra americana
7,7,7,7,Ephedra breana
7-14-15,15,14,7,Ephedra chilensis
12-14-18,18,14,12,Ephedra distachya
14,14,14,14,Ephedra distachya subsp. helvetica
7-14,14,7,7,Ephedra equisetina
7-14,14,7,7,Ephedra foeminea
7,7,7,7,Ephedra foliata
7-14,14,7,7,Ephedra fragilis
7,7,7,7,Ephedra frustillata
7-14-28,28,14,7,Ephedra gerardiana
14,14,14,14,Ephedra gerardiana var. sikkimensis
7-14,14,7,7,Ephedra intermedia
14,14,14,14,Ephedra likiangensis
7,7,7,7,Ephedra major
7,7,7,7,Ephedra major subsp. procera
7,7,7,7,Ephedra minuta
7-14,14,7,7,Ephedra monosperma
7,7,7,7,Ephedra multiflora
7-14,14,7,7,Ephedra nevadensis
7,7,7,7,Ephedra ochreata
7,7,7,7,Ephedra przewalskii
14,14,14,14,Ephedra pseudodistachya
7,7,7,7,Ephedra regeliana
7,7,7,7,Ephedra rupestris
14,14,14,14,Ephedra sinica
7,7,7,7,Ephedra triandra
7,7,7,7,Ephedra tweedieana
14,14,14,14,Ephedra viridis
10,10,10,10,Falcatifolium taxoides
22,22,22,22,Fitzroya cupressoides
11-12,12,11,11,Fokienia hodginsii
12,12,12,12,Ginkgo biloba
11,11,11,11,Glyptostrobus pensilis
12,12,12,12,Gnetum africanum
12-24,24,12,12,Gnetum gnemon
22,22,22,22,Gnetum montanum
11,11,11,11,Gnetum ula
9,9,9,9,Halocarpus bidwillii
