institute	id_number	project	higher_group	family	genus	species	standard	buffer	mean1	mean2	cv1	cv2	ratio	ave_sample	ave_standard	gs_pg_2c_replicate	gs_pg_2c	gs_pg_1c	x1c_gbp	cv_sample	cv_standard	sd_r_sample	stdv_gs	measured_by	date	d_to_l_specimen_id	previous_estimate_2c_prime	comments_on_d_to_l_sample	x30	x32	primary
RBGE	NA	DTOL	Angiosperm	Fagaceae	Quercus	petraea	<Petro	OXPRO	131.12	299.80	3.82	2.28	2.286	132.32	302	NA	1.97	0.99	0.96	3.57	2.18	0.005	NA	Sahr Mian	06/08/21	NA	1.81	NA	NA	NA	1
RBGE	DMR107	DTOL	Angiosperm	Potamogetonaceae	Potamogeton	natans	<Petro	GPB3%PVP	115.88	290.16	3.88	2.85	2.504	117.21	288.71	NA	1.83	0.91	0.89	4.33	3.01	0.034	NA	Sahr Mian	10/08/21	NA	-	NA	NA	NA	1
RBGE	DMR109	DTOL	Angiosperm	Asteraceae	Lapsana	communis	<Petro	GPB3%PVP	172.05	309.60	3.37	2.34	1.8	172.03	307.49	NA	2.52	1.26	1.23	3.14	2.33	0.055	NA	Sahr Mian	10/08/21	NA	2.40	NA	NA	NA	1
RBGE	DMR111	DTOL	Angiosperm	Hydrocharitaceae	Elodea	nuttallii	>Petro	GPB3%PVP	217.27	404.82	2.59	2.69	1.863	415.48	224.92	NA	8.31	4.16	4.06	2.54	2.47	0.015	NA	Sahr Mian	10/08/21	NA	-	NA	NA	NA	1
RBGE	DMR105	DTOL	Angiosperm	Asteraceae	Sonchus	asper	<Solanum	GPB3%PVP	234.97	288.37	4.23	3.91	1.227	242.04	296.99	NA	1.63	0.81	0.8	3.94	3.39	0.006	NA	Sahr Mian	10/08/21	NA	1.37	NA	NA	NA	1
RBGE	DMR106	DTOL	Angiosperm	Asteraceae	Cirsium	vulgare	>Solanum	GPB3%PVP	154.84	432.34	2.48	2.48	2.792	434.75	157.6	NA	5.52	2.76	2.7	2.33	2.53	0.035	NA	Sahr Mian	10/08/21	NA	5.54	NA	NA	NA	1
RBGE	DMR108	DTOL	Angiosperm	Cyperaceae	Carex	remota	<Solanum	GPB3%PVP	144.49	311.03	3.88	2.56	2.153	151.2	321.55	NA	0.94	0.47	0.46	4	2.51	0.034	NA	Sahr Mian	10/08/21	NA	0.80	NA	NA	NA	1
RBGE	DMR112	DTOL	Angiosperm	Asteraceae	Sonchus	arvensis	>Petro	GPB3%PVP	207.91	437.77	3.37	3.27	2.106	454.5	214.64	NA	9.53	4.76	4.66	2.78	2.81	0.020	NA	Sahr Mian	11/08/21	NA	6.20	NA	NA	NA	1
RBGE	DMR113	DTOL	Angiosperm	Amaranthaceae	Atriplex	laciniata	<Petro	GPB3%PVP	155.02	400.43	4.09	2.59	2.583	157.65	410.47	NA	1.73	0.86	0.85	3.89	2.82	0.018	NA	Sahr Mian	11/08/21	NA	-	A lot of endopolyploidy	NA	NA	1
RBGE	DMR115	DTOL	Angiosperm	Asteraceae	Tripolium	pannonicum	>Petro	GPB3%PVP	108.33	493.95	3.42	2.42	4.56	503	113.37	NA	19.97	9.98	9.76	80.17	3.14	0.123	NA	Sahr Mian	11/08/21	NA	-	NA	NA	NA	1
RBGK	MC9251	DTOL	Angiosperm	Campanulaceae	Lobelia	dortmanna	<Petro	GPB3%PVP	135.85	278.90	4.85	4.65	2.053	138.1	280.93	NA	2.21	1.11	1.08	4.37	4.29	0.016	NA	Sahr Mian	16/08/21	KDTOL10333	6.4	NA	NA	NA	1
RBGK	MC9252	DTOL	Angiosperm	Crassulaceae	Sedum	anglicum	>Solanum	GPB3%PVP	129.95	250.26	4.02	4.72	1.926	250.26	129.95	NA	3.85	1.93	1.88	4.72	4.02	#DIV/0!	NA	Sahr Mian	16/08/21	KDTOL10334	-	Few nuclei, only one run available	NA	NA	1
RBGK	MC9253	DTOL	Angiosperm	Euphorbiaceae	Euphorbia	paralias	<Petro	GPB3%PVP	152.22	392.90	3	1.64	2.581	154.1	392.39	NA	1.77	0.88	0.86	3.27	1.87	0.038	NA	Sahr Mian	16/08/21	KDTOL10335	1.56	NA	NA	NA	1
RBGK	MC9254	DTOL	Angiosperm	Amaranthaceae	Kali	turgidum	<Petro	GPB3%PVP	213.53	279.19	3.93	3.18	1.308	224.1	292.95	NA	3.44	1.72	1.68	3.23	2.76	0.011	NA	Sahr Mian	16/08/21	KDTOL10336	1.22	potential polyploid	NA	NA	1
RBGK	MC9257	DTOL	Angiosperm	Ericaceae	Pyrola	rotundifolia	>Petro	GPB3%PVP	307.97	517.25	2.81	3.77	1.68	517.25	307.97	NA	7.56	3.78	3.7	3.77	2.81	#DIV/0!	NA	Sahr Mian	11/08/21	KDTOL10340	9.63	Low nuclei count, problematic ericaceae	NA	NA	1
RBGK	MC9258	DTOL	Angiosperm	Celastraceae	Parnassia	palustris	<Petro	GPB3%PVP	224.64	383.64	3.12	2.22	1.708	226.18	382.81	NA	2.66	1.33	1.3	3.25	2.44	0.018	NA	Sahr Mian	16/08/21	KDTOL10339	2.65	Diploid form	NA	NA	1
RBGK	MC9260	DTOL	Angiosperm	Convolvulaceae	Calystegia	soldanella	<Petro	GPB3%PVP	100.67	279.22	4.49	2.74	2.773	105.03	285.77	NA	1.65	0.83	0.81	4.27	2.64	0.046	NA	Sahr Mian	16/08/21	KDTOL10341	-	NA	NA	NA	1
RBGK	MC9265	DTOL	Angiosperm	Apiaceae	Torilis	japonica	<Petro	GPB3%PVP	109.55	364.98	3	2.15	3.331	112.68	370.7	NA	1.37	0.68	0.67	3.01	2.12	0.040	NA	Sahr Mian	16/08/21	KDTOL10346	2.30	NA	NA	NA	1
RBGK	MC9266	DTOL	Angiosperm	Plantaginaceae	Plantago	maritima	<Petro	GPB3%PVP	168.32	281.82	3.19	2.31	1.674	174.04	289.45	NA	2.71	1.35	1.32	2.83	2.21	0.010	NA	Sahr Mian	16/08/21	KDTOL10347	-	NA	NA	NA	1
RBGK	MC9267	DTOL	Angiosperm	Primulaceae	Samolus	valerandi	<Petro	GPB3%PVP	112.46	382.31	5.31	2.93	3.4	115.57	392.94	NA	1.32	0.66	0.65	4.67	2.51	0.034	NA	Sahr Mian	16/08/21	KDTOL10348	-	NA	NA	NA	1
RBGK	MC9269	DTOL	Angiosperm	Campanulaceae	Jasione	montana	<Petro	GPB3%PVP	222.29	277.12	4.84	2.59	1.247	231.51	287.09	NA	3.63	1.81	1.77	4.24	2.6	0.006	NA	Sahr Mian	16/08/21	KDTOL10350	-	NA	NA	NA	1
RBGK	MC9270	DTOL	Angiosperm	Crassulaceae	Umbilicus	rupestris	<Petro	GPB3%PVP	331.63	395.59	4.33	3.22	1.193	353.99	418.98	NA	3.8	1.9	1.86	4	3.04	0.008	NA	Sahr Mian	16/08/21	KDTOL10351	-	Messy sample, may have contamination	NA	NA	1
RBGK	MC9271	DTOL	Angiosperm	Papaveraceae	Glaucium	flavum	<Petro	GPB3%PVP	200.36	392.84	3.12	4.36	1.97	205.25	404.87	NA	2.28	1.14	1.12	2.58	2.94	0.029	NA	Sahr Mian	16/08/21	KDTOL10352	-	NA	NA	NA	1
RBGK	MC9264	DTOL	Fern	Aspleniaceae	Asplenium	marinum	>Petro	Ebihara	115.05	483.18	3.4	3.24	4.2	503.53	120.62	NA	18.78	9.39	9.19	2.89	3.06	0.028	NA	Sahr Mian	16/08/21	KDTOL10345	8.30	Polyploid	NA	NA	1
RBGK	MC9263	DTOL	Fern	Aspleniaceae	Asplenium	ceterach	>Pisum	Ebihara	124.51	264.13	2.96	4.66	2.121	282.94	135.37	NA	19	9.5	9.29	4.78	3.15	0.028	NA	Sahr Mian	16/08/21	KDTOL10344	18.30	NA	NA	NA	1
RBGK	MC9255	DTOL	Angiosperm	Orchidaceae	Epipactis	palustris	>Pisum	GPB3%PVP	109.70	379.86	3.93	4.08	3.463	307.18	85.92	NA	32.5	16.25	15.89	5.84	5.64	0.145	NA	Sahr Mian	16/08/21	KDTOL10337	-	NA	NA	NA	1
RBGK	MC9256	DTOL	Fern ally	Equisetaceae	Equisetum	variegatum	>Allium	GBP3%PVP	164.50	297.87	4.37	4.32	1.811	308.48	170.89	NA	62.98	31.49	30.8	3.84	3.82	0.007	NA	Sahr Mian	16/08/21	NA	60.70	NA	NA	NA	1
RBGE	DMR76	DTOL	Angiosperm	Ericaeae	Arctostaphylos	uva-ursi	>Solanum	GPB3%PVP	156.28	303.17	3.46	4.68	1.94	311.41	162.25	NA	3.84	1.92	1.88	4.11	3.27	0.016	NA	Sahr Mian	16/08/21	NA	2.49	NA	NA	NA	1
RBGE	DMR79	DTOL	Angiosperm	Polemoniaceae	Polemonium	caeruleum	>Petro	GPB3%PVP	144.29	426.56	3.29	3.13	2.956	428.67	145.39	NA	13.27	6.63	6.49	3.15	3.29	0.009	NA	Sahr Mian	16/08/21	NA	-	NA	NA	NA	1
RBGE	DMR89	DTOL	Angiosperm	Ericaceae	Erica	cinerea	<Petro	GPB3%PVP	87.49	441.90	5.52	2.4	5.051	88.6	442.06	NA	0.9	0.45	0.44	5.7	2.37	0.086	NA	Sahr Mian	16/08/21	NA	-	NA	NA	NA	1
RBGE	DMR116	DTOL	Angiosperm	Fabaceae	Trifolium	dubium	<Petro	GPB3%PVP	122.78	334.86	3.06	2.59	2.727	127.2	341.39	NA	1.68	0.84	0.82	2.56	2.2	0.037	NA	Sahr Mian	16/08/21	NA	1.46	NA	NA	NA	1
RBGE	DMR117	DTOL	Angiosperm	Asteraceae	Scorzoneroides	autumnalis	>Solanum	GPB3%PVP	193.66	381.31	2.44	2.64	1.969	389.49	199.29	NA	3.91	1.95	1.91	2.58	2.4	0.016	NA	Sahr Mian	16/08/21	NA	-	NA	NA	NA	1
RBGE	DMR118	DTOL	Angiosperm	Asteraceae	Cirsium	arvense	<Petro	GPB3%PVP	228.89	326.19	3.18	2.61	1.425	235.87	336.15	NA	3.16	1.58	1.54	3.22	2.66	0.006	NA	Sahr Mian	16/08/21	NA	2.84	NA	NA	NA	1
RBGE	DMR119	DTOL	Angiosperm	Fabaceae	Lathyrus	pratensis	>Pisum	GPB3%PVP	202.53	516.84	3.31	3.44	2.552	509.71	203.64	NA	22.75	11.38	11.13	3.97	3.51	0.044	NA	Sahr Mian	16/08/21	NA	11	Polyploid	NA	NA	1
RBGE	DMR122	DTOL	Angiosperm	Salicaceae	Salix	phylicifolia	<Petro	GPB3%PVP	184.19	345.09	4.17	2.32	1.874	189.84	351.49	NA	2.43	1.22	1.19	3.8	2.3	0.020	NA	Sahr Mian	16/08/21	NA	2	NA	NA	NA	1
RBGE	MC9295	DTOL	Angiosperm	Plantaginaceae	Plantago	major	<Petro	GPB3%PVP	117.47	313.52	3.84	2.53	2.669	122.19	325.31	NA	1.69	0.85	0.83	3.78	2.71	0.019	NA	Sahr Mian	16/08/21	KDTOL10358	1.42	NA	NA	NA	1
RBGE	MC9279	DTOL	Angiosperm	Brassicaceae	Armoracia	rusticana	<Petro	GPB3%PVP	126.39	362.80	3.51	2.43	2.87	129.75	372.94	NA	1.57	0.78	0.77	3.2	2.46	0.029	NA	Sahr Mian	16/08/21	KDTOL10362	-	NA	NA	NA	1
RBGE	MC9280	DTOL	Angiosperm	Poaceae	Phragmites	australis	<Petro	GPB3%PVP	97.49	204.15	3.55	2.89	2.094	98.43	205.77	NA	2.15	1.08	1.05	3.2	2.63	0.005	NA	Sahr Mian	16/08/21	KDTOL10363	4	polyploid	NA	NA	1
RBGE	DMR75	DTOL	Angiosperm	Rosaceae	Dryas	octopetala	<Solanum	GPB3%PVP	105.18	347.43	4.63	2.45	3.303	104.66	345.99	NA	0.61	0.3	0.3	4.87	2.39	0.009	NA	Sahr Mian	17/08/21	NA	1.20	NA	NA	NA	1
RBGE	DMR77	DTOL	Angiosperm	Salicaceae	Salix	lapponum	<Solanum	GPB3%PVP	181.45	412.67	5.97	3.2	2.274	181.45	412.67	NA	0.88	0.44	0.43	5.97	3.2	#DIV/0!	NA	Sahr Mian	17/08/21	NA	-	NA	NA	NA	1
RBGE	DMR121	DTOL	Angiosperm	Rosaceae	Fragaria	vesca	<Solanum	GPB3%PVP	112.06	393.96	7.23	3.19	3.519	116.43	405.05	NA	0.57	0.29	0.28	6.47	2.69	0.052	NA	Sahr Mian	17/08/21	NA	0.49	NA	NA	NA	1
RBGK	MC9273	DTOL	Angiosperm	Rubiaceae	Galium	verum	>Solanum	GPB3%PVP	199.46	355.49	3.4	2.86	1.782	366.59	207.65	NA	3.53	1.77	1.73	2.44	3.02	0.015	NA	Sahr Mian	17/08/21	KDTOL19356	3.77	NA	NA	NA	1
RBGK	MC9274	DTOL	Angiosperm	Caryophyllaceae	Saponaria	officinalis	>Solanum	GPB3%PVP	206.09	479.00	4.71	3.35	2.324	512.52	227.22	NA	4.51	2.26	2.21	2.59	3.6	0.059	NA	Sahr Mian	17/08/21	KDTOL10357	4.51	NA	NA	NA	1
RBGK	MC9272	DTOL	Angiosperm	Asteraceae	Helminthotheca	echioides	<Solanum	GPB3%PVP	226.41	325.26	3.84	3.1	1.437	235.93	336.84	NA	1.4	0.7	0.69	3.65	3.01	0.008	NA	Sahr Mian	17/08/21	KDTOL10355	-	NA	NA	NA	1
RBGK	MC9281	DTOL	Angiosperm	Fabaceae	Medicago	sativa	>Solanum	GPB3%PVP	223.61	381.83	3.04	2.5	1.708	387.29	228.96	NA	3.38	1.69	1.65	2.79	3.09	0.015	NA	Sahr Mian	17/08/21	KDTOL10364	3.44	NA	NA	NA	1
RBGK	MC9282	DTOL	Angiosperm	Fabaceae	Trifolium	arvense	<Solanum	GPB3%PVP	143.47	296.72	5.47	3.09	2.068	148.26	306.46	NA	0.97	0.48	0.47	4.89	2.79	0.001	NA	Sahr Mian	17/08/21	KDTOL10367	0.77	NA	NA	NA	1
RBGK	MC9277	DTOL	Angiosperm	Fabaceae	Galega	officinalis	<Pisum	GPB3%PVP	142.08	298.89	3.61	2.75	2.104	151.06	312.72	NA	4.39	2.2	2.15	3.04	2.3	0.029	NA	Sahr Mian	17/08/21	KDTOL10360	4.42	NA	NA	NA	1
RBGK	MC9278	DTOL	Angiosperm	Asteraceae	Artemisia	vulgaris	<Pisum	GPB3%PVP	257.42	338.55	2.73	2.03	1.315	266.69	351.01	NA	6.91	3.45	3.38	2.65	2.17	0.007	NA	Sahr Mian	17/08/21	KDTOL10361	6.49	NA	NA	NA	1
RBGK	MC9276	DTOL	Fern	Dryopteridaceae	Dryopteris	filix-mas	>Pisum	GPB3%PVP	124.45	460.28	3.03	2.71	3.699	359.61	132.23	NA	24.72	12.36	12.09	3.18	2.9	0.072	NA	Sahr Mian	17/08/21	KDTOL10359	17.40	NA	NA	NA	1
RBGE	DMR123	DTOL	Angiosperm	Geraniaceae	Geranium	sanguineum	>Petro	GPB3%PVP	205.67	410.59	3.64	3.21	1.996	416.94	212.69	NA	8.82	4.41	4.31	3.49	3.58	0.035	NA	Sahr Mian	17/08/21	NA	8.38	NA	NA	NA	1
RBGE	DMR126	DTOL	Angiosperm	Amaranthaceae	Atriplex	littoralis	<Petro	GPB3%PVP	136.00	336.54	3.48	3.05	2.475	140.86	346.26	NA	1.83	0.92	0.9	3.09	2.78	0.016	NA	Sahr Mian	17/08/21	NA	-	NA	NA	NA	1
RBGE	DMR124	DTOL	Angiosperm	Campanulaceae	Campanula	glomerata	>Solanum	GPB3%PVP	143.97	265.74	3.73	3.66	1.846	266.94	146.06	NA	3.66	1.83	1.79	3.72	4.02	0.018	NA	Sahr Mian	18/08/21	NA	3.61	NA	NA	NA	1
RBGE	DMR125	DTOL	Angiosperm	Ranunculaceae	Thalictrum	minus	>Solanum	GPB3%PVP	385.36	461.90	2.67	2.81	1.199	474.88	396.41	NA	2.4	1.2	1.17	2.74	2.66	0.003	NA	Sahr Mian	18/08/21	NA	NA	NA	NA	NA	1
RGBK	MC9283	DTOL	Angiosperm	Gentianaceae	Blackstonia	perfoliata	<Petro	GPB3%PVP	217.15	306.98	4.93	3.03	1.414	224.07	312.76	NA	3.22	1.61	1.58	3.98	2.99	0.016	NA	Sahr Mian	24/08/21	KDTOL10370	2.90	NA	NA	NA	1
RBGK	MC9284	DTOL	Angiosperm	Lamiaceae	Origanum	vulgare	<Petro	GPB3%PVP	115.06	326.94	4.79	2.75	2.824	122.66	336.6	NA	1.64	0.82	0.8	4.28	2.54	0.084	NA	Sahr Mian	24/08/21	KDTOL10374	1.40	NA	NA	NA	1
RBGK	MC9285	DTOL	Angiosperm	Asteraceae	Inula	conyza	>Petro	GPB3%PVP	214.28	378.16	2.79	2.8	1.755	385.25	221.1	NA	7.84	3.92	3.83	2.89	2.84	0.017	NA	Sahr Mian	24/08/21	KDTOL10375	7.01	NA	NA	NA	1
RBGK	MC9290	DTOL	Angiosperm	Hydrocharitaceae	Stratiotes	aloides	>Petro	GPB3%PVP	205.29	512.37	4.12	3.92	2.496	519.48	212.65	NA	10.99	5.5	5.38	3.78	4.18	0.047	NA	Sahr Mian	24/08/21	KDTOL10380	9.90	NA	NA	NA	1
RBGK	MC9292	DTOL	Angiosperm	Rosaceae	Agrimonia	eupatoria	>Petro	GPB3%PVP	318.64	432.60	2.92	2.6	1.358	443.06	326.93	NA	6.1	3.05	2.98	2.59	2.72	0.003	NA	Sahr Mian	24/08/21	KDTOL10382	2.97	polyploid	NA	NA	1
RBGK	MC9293	DTOL	Angiosperm	Asteraceae	Achillea	millefolium	>Petro	GPB3%PVP	145.08	490.43	3.02	2.47	3.38	501.03	151.25	NA	14.91	7.45	7.29	2.72	3.52	0.074	NA	Sahr Mian	24/08/21	KDTOL10383	15	NA	NA	NA	1
RBGK	MC9286	DTOL	Fern	Dryopteridaceae	Polystichum	setiferum	>Pisum	EBIHARA	228.19	402.95	2.3	2.87	1.766	413.31	234.62	NA	16.01	8.01	7.83	2.69	2.15	0.005	NA	Sahr Mian	24/08/21	KDTOL10376	15.50	NA	NA	NA	1
RBGK	MC9287	DTOL	Angiosperm	Asparagaceae	Ruscus	aculeatus	>Pisum	GPB3%PVP	201.99	528.81	3.3	4.51	2.618	516.33	198.07	NA	23.7	11.85	11.59	5.11	4	0.010	NA	Sahr Mian	24/08/21	KDTOL10377	20.55	NA	NA	NA	1
RBGK	MC9296	DTOL	Angiosperm	Araliaceae	Hedera	hibernica	>Petro	GPB3%PVP	219.16	315.63	3.38	3.66	1.44	321.01	223.42	NA	6.47	3.23	3.16	3.36	2.99	0.003	NA	Sahr Mian	24/08/21	KDTOL10386	6.00	NA	NA	NA	1
RBGK	MC9288	DTOL	Angiosperm	Gunneraceae	Gunnera	tinctoria	>Pisum	GPB3%PVP	201.18	499.25	3.18	3.34	2.482	507.05	205.38	NA	22.44	11.22	10.97	3.07	3	0.014	NA	Sahr Mian	24/08/21	KDTOL10378	14.87	NA	NA	NA	1
RBGK	MC9289	DTOL	Angiosperm	Gunneraceae	Gunnera	manicata	>Pisum	GPB3%PVP	208.85	520.05	2.37	2.37	2.49	530.04	213.95	NA	22.52	11.26	11.01	2.19	2.19	0.013	NA	Sahr Mian	24/08/21	KDTOL10379	14.87	NA	NA	NA	1
RBGK	MC9291	DTOL	Angiosperm	Scrophulariaceae	Verbascum	nigrum	<Solanum	GPB3%PVP	168.71	378.83	5.49	2.57	2.245	173.39	386.28	NA	0.9	0.45	0.44	4.87	2.59	0.017	NA	Sahr Mian	24/08/21	KDTOL10381	-	NA	NA	NA	1
RBGK	MC9294	DTOL	Angiosperm	Poaceae	Lolium	perenne	<Pisum	GPB3%PVP	239.84	326.42	2.56	2.37	1.361	247.96	335.13	NA	6.73	3.36	3.29	3.31	2.5	0.008	NA	Sahr Mian	24/08/21	KDTOL10384	5	NA	NA	NA	1
RBGK	MC9295	DTOL	Gymnosperm	Pinaceae	Pseudotsuga	menziesii	>Pisum	GPB3%PVP	110.55	450.85	3.15	3.85	4.078	451.78	112.83	NA	36.4	18.2	17.8	3.82	3.34	0.047	NA	Sahr Mian	24/08/21	KDTOL10385	38.10	NA	NA	NA	1
RBGE	DMR119	DTOL	Angiosperm	Rosaceae	Rubus	idaeus	<Solanum	GPB3%PVP	134.24	384.30	4.84	2.57	1.36	138.91	392.09	NA	0.71	0.35	0.35	4.63	2.52	0.004	NA	Sahr Mian	25/08/21	NA	-	NA	NA	NA	1
RBGE	DMR127	DTOL	Angiosperm	Primulaceae	Lysimachia	maritima	<Petro	GPB3%PVP	237.48	323.07	3.79	3.37	1.36	245.76	334.27	NA	3.31	1.65	1.62	3.41	2.93	0.004	NA	Sahr Mian	25/08/21	NA	-	NA	NA	NA	1
RBGE	DMR128	DTOL	Angiosperm	Juncaginaceae	Triglochin	maritima	<Petro	GPB3%PVP	208.73	351.64	2.84	2.27	1.685	216.7	360.6	NA	2.7	1.35	1.32	2.61	2.17	0.020	NA	Sahr Mian	25/08/21	NA	2.31	NA	NA	NA	1
RBGE	DMR129	DTOL	Angiosperm	Eriocaulaceae	Eriocaulon	aquaticum	>Petro	GPB3%PVP	282.10	511.72	2.49	3	1.814	517.61	284.94	NA	8.17	4.09	4	2.7	2.61	0.007	NA	Sahr Mian	25/08/21	NA	8.37	NA	NA	NA	1
RBGE	DMR130	DTOL	Angiosperm	Amaranthaceae	Atriplex	praecox	>Solanum	GPB3%PVP	168.67	314.49	3.75	4.98	1.865	323.28	177	NA	3.65	1.83	1.79	3.9	3.47	0.031	NA	Sahr Mian	25/08/21	NA	-	NA	NA	NA	1
RBGE	DMR131	DTOL	Angiosperm	Poaceae	Molinia	caerulea	>Solanum	GPB3%PVP	84.86	302.07	3.97	4.46	1.634	319.69	165.68	NA	3.86	1.93	1.89	4.31	4.22	0.023	NA	Sahr Mian	26/08/21	NA	4.90	NA	NA	NA	1
RBGE	DMR132	DTOL	Angiosperm	Asteraceae	Cirsium	heterophyllum	<Petro	GPB3%PVP	175.88	302.07	3.97	4.46	1.634	180.9	319.69	NA	2.55	1.27	1.25	4.22	4.31	0.023	NA	Sahr Mian	26/08/21	NA	2.14	NA	NA	NA	1
RBGE	DMR133	DTOL	Fern	Dryopteridaceae	Polystichum	lonchitis	>Petro	EBIHARA	142.91	435.38	3.24	4.35	3.047	451.39	150.13	NA	13.53	6.76	6.62	4	3.4	0.034	NA	Sahr Mian	26/08/21	NA	-	NA	NA	NA	1
RBGE	DMR134	DTOL	Fern	Cystopteridaceae	Cystopteris	montana	>Petro	EBIHARA	125.54	578.07	3.13	2.89	4.605	590.97	130.09	NA	20.44	10.22	10	2.79	2.89	0.056	NA	Sahr Mian	26/08/21	NA	-	NA	NA	NA	1
RBGE	DMR135	DTOL	Angiosperm	Saxifragaceae	Saxifraga	aizoides	>Solanum	GPB3%PVP	149.52	258.13	3.65	3.93	1.726	273.1	159.49	NA	3.42	1.71	1.67	3.84	3.05	0.018	NA	Sahr Mian	26/08/21	NA	-	NA	NA	NA	1
RBGE	NB001	DTOL	Bryophyte	Polytrichaceae	Polytrichastrum	alpinum	<Oryza	OXPRO	141.07	214.87	3.07	3.14	1.523	154.25	235.52	NA	1.31	0.65	0.64	4.14	4.47	0.014	NA	Sahr Mian	26/08/21	NA	NA	NA	NA	NA	1
RBGE	NB003	DTOL	Bryophyte	Andreaeaceae	Andreaea	nivalis	<Oryza	OXPRO	97.87	294.44	4.7	2.3	3.008	102.31	301.98	NA	0.68	0.34	0.33	5.21	2.99	0.048	NA	Sahr Mian	26/08/21	NA	NA	NA	NA	NA	1
RBGE	MB002	DTOL	Bryophyte	Polytrichaceae	Polytrichastrum	sexangulare	<Solanum	OXPRO	218.52	444.07	3.28	3.34	2.032	231.09	461.84	NA	2	1	0.98	3.99	3.73	0.530	NA	Sahr Mian	26/08/21	NA	NA	NA	NA	NA	1
RBGE	DMR68	DTOL	Fern Ally	Equisetaceae	Equisetum	sylvaticum	>Pisum	GPB3%PVP	140.41	404.52	2.92	2.91	2.881	411.87	143.74	NA	26.05	13.02	12.74	2.92	2.79	0.017	NA	Sahr Mian	02/09/21	NA	25.78	NA	NA	NA	1
RBGE	DMR136	DTOL	Fern	Pteridaceae	Cryptogramma	crispa	>Pisum	GPB3%PVP	155.55	407.94	2.77	4.18	2.623	420.05	163.22	NA	23.39	11.7	11.44	4.09	3.13	0.050	NA	Sahr Mian	02/09/21	NA	23.45	NA	NA	NA	1
RBGE	DMR137	DTOL	Angiosperm	Geraniaceae	Geranium	pratense	<Pisum	GPB3%PVP	180.50	320.51	2.89	2.28	1.776	185.55	327.15	NA	5.16	2.58	2.52	2.77	2.26	0.014	NA	Sahr Mian	02/09/21	NA	-	NA	NA	NA	1
RBGE	DMR138	DTOL	Angiosperm	Asteraceae	Solidago	virgaurea	<Petro	GPB3%PVP	168.44	293.58	3.25	2.25	1.743	173.27	299.23	NA	2.61	1.3	1.27	3.03	2.24	0.016	NA	Sahr Mian	02/09/21	NA	2.7	NA	NA	NA	1
RBGE	DMR139	DTOL	Angiosperm	Hymenophyllaceae	Hymenophyllum	tunbrigense	>Pisum	GPB3%PVP	118.97	409.61	2.87	3.54	3.443	418.99	123.16	NA	30.92	15.46	15.12	3.05	2.74	0.036	NA	Sahr Mian	02/09/21	NA	-	NA	NA	NA	1
RBGK	MC9298	DTOL	Angiosperm	Poaceae	Puccinellia	maritima	>Petro	GPB3%PVP	217.56	513.51	3.1	2.64	2.36	523.77	223.25	NA	10.56	5.28	5.16	2.62	2.97	0.014	NA	Sahr Mian	08/09/2021	KDTOL10388	-	NA	NA	NA	1
RBGK	MC9299	DTOL	Angiosperm	Tamaricaceae	Tamarix	gallica	<Petro	GPB3%PVP	249.17	327.29	3	1.57	1.314	254.66	332.04	NA	3.45	1.73	1.69	3.01	1.68	0.012	NA	Sahr Mian	08/09/2021	KDTOL10390	-	NA	NA	NA	1
RBGK	MC9301	DTOL	Angiosperm	Asteraceae	Artemisia	maritima	>Petro	GPB3%PVP	158.61	610.03	3.32	2.76	3.846	631.92	169.06	NA	16.82	8.41	8.23	2.31	2.69	0.111	NA	Sahr Mian	08/09/2021	KDTOL10395	-	NA	NA	NA	1
RBGK	MC9297	DTOL	Angiosperm	Frankeniaceae	Frankenia	laevis	<Petro	GPB3%PVP	189.94	327.45	4.46	3.11	1.724	195.84	338.69	NA	2.6	1.3	1.27	3.99	2.8	0.019	NA	Sahr Mian	08/09/2021	KDTOL10386	0.64 (different species)	NA	NA	NA	1
RBGK	MC9304	DTOL	Angiosperm	Fabaceae	Trifolium	fragiferum	<Solanum	GPB3%PVP	136.21	219.74	4.07	3.35	1.613	148.65	235.78	NA	1.26	0.63	0.62	3.62	2.97	0.023	NA	Sahr Mian	08/09/2021	KDTOL10398	1.07	NA	NA	NA	1
RBGK	MC9303	DTOL	Angiosperm	Ruppiaceae	Ruppia	maritima	>Solanum	GPB3%PVP	120.61	304.35	5.22	3.65	2.524	317.11	157.41	NA	4.03	2.01	1.97	3.93	4.01	0.031	NA	Sahr Mian	08/09/2021	KDTOL10397	-	NA	NA	NA	1
RBGK	SM46	DTOL	Angiosperm	Chenopodiaceae	Atriplex	glabriuscula	<Petro	GPB3%PVP	206.71	464.28	3.44	3.17	2.246	216.4	478.71	NA	2.03	1.02	0.99	3.15	2.79	0.035	NA	Sahr Mian	08/09/2021	KDTOL10399	-	NA	NA	NA	1
RBGE	DMR141	DTOL	Angiosperm	Salicaceae	Salix	myrsinifolia	<Petro	GPB3%PVP	223.33	385.51	4.53	3.51	1.717	235.7	416.69	NA	2.55	1.27	1.24	3.98	3.23	0.052	NA	Sahr Mian	08/09/2021	NA	-	NA	NA	NA	1
RBGE	DMR142	DTOL	Angiosperm	Salicaceae	Salix	triandra	<Solanum	GPB3%PVP	213.09	346.55	4.19	2.8	1.626	221.55	362.08	NA	1.22	0.61	0.6	3.77	3.15	0.024	NA	Sahr Mian	08/09/2021	NA	0.79	NA	NA	NA	1
