PHYLUM	ORDER	GENUS	SPECIES	METHOD	1C in pg	1C in Mbp	x	FGSDID	SPECIMEN ID
Basidiomycota	Agaricales	Flammulina	velutipes	CS	0.036	34.79		5676	Strain TR19
Basidiomycota	Agaricales	Flammulina	velutipes	CS	0.036	35.64		5675	Strain KACC42780
Basidiomycota	Agaricales	Galerina	marginata	CS	0.061	59.42		5469	v1.0
Basidiomycota	Agaricales	Guyanagaster	necrorhizus	CS	0.055	53.69		5411	MCA 3950 v1.0
Basidiomycota	Agaricales	Gymnopilus	chrysopellus	CS	0.048	47.22		5468	PR-1187 v1.0
Basidiomycota	Agaricales	Gymnopus	androsaceus	CS	0.091	89.15		5467	JB14 v1.0
Basidiomycota	Agaricales	Gymnopus	luxurians	CS	0.068	66.28		4946	
Basidiomycota	Agaricales	Hebeloma	cylindrosporum	CS	0.039	38.23		5465	h7 v2
Basidiomycota	Agaricales	Hypholoma	lateritium	CS	0.049	48.03		4948	
Basidiomycota	Agaricales	Hypsizygus	marmoreus	CS	0.051	49.40		5694	Starin ASM271831v1
Basidiomycota	Agaricales	Laccaria	amethystina	CS	0.053	52.20		5463	LaAM-08-1 v1.0
Basidiomycota	Agaricales	Laccaria	bicolor	CS	0.062	60.71		4825	v2.0
Basidiomycota	Agaricales	Laccaria	bicolor	CS	0.066	65.00		4795	S238N-H82
Basidiomycota	Agaricales	Lentinula	edodes		0.034	33.00		4794	L54
Basidiomycota	Agaricales	Lentinula	edodes	CS	0.038	36.69		5598	Strain 135A; SAMN02046290
Basidiomycota	Agaricales	Lentinula	edodes	CS	0.038	37.64		5597	Strain 135B; SAMN02169063
Basidiomycota	Agaricales	Lentinula	edodes	CS	0.041	39.92		5600	Strain NBRC 111202; SAMD00054105
Basidiomycota	Agaricales	Lentinula	edodes	CS	0.042	40.93		5599	Strain L3; SAMN06127449
Basidiomycota	Agaricales	Lentinula	edodes	CS	0.043	41.82		5596	Strain W1-26; SAMN03418238
Basidiomycota	Agaricales	Lentinula	edodes	CS	0.047	45.59		5917	Strain Le(Bin) 0899 ss11 v1.0
Basidiomycota	Agaricales	Lentinula	lateritia	CS	0.046	45.43		5918	RHP3577 ss4 v1.0
Basidiomycota	Agaricales	Lepista	nuda	CS	0.044	43.49		5921	
Basidiomycota	Agaricales	Lepista	sordida	CS	0.058	56.65		5682	
Basidiomycota	Agaricales	Leucoagaricus	gongylophorus	CS	0.103	100.25		5677	
Basidiomycota	Agaricales	Leucoagaricus	gongylophorus	CS	0.104	101.58		5458	
Basidiomycota	Agaricales	Lyophyllum	decastes	CS	0.044	43.04		5689	strain JCM 30590
Basidiomycota	Agaricales	Lyophyllum	shimeji	CS	0.054	52.43		5601	Strain JCM 30591
Basidiomycota	Agaricales	Macrocystidia	cucumis	CS	0.048	46.75		5698	
Basidiomycota	Agaricales	Macrolepiota	fuliginosa	CS	0.047	46.40		5457	v1.0
Basidiomycota	Agaricales	Moniliophthora	perniciosa	CS	0.019	18.41		5456	FA553
Basidiomycota	Agaricales	Moniliophthora	perniciosa	CS	0.027	26.66		5679	FA553
Basidiomycota	Agaricales	Moniliophthora	perniciosa	Fe-IC	0.034	32.98		4778	
Basidiomycota	Agaricales	Moniliophthora	perniciosa		0.040	39.00		4779	
Basidiomycota	Agaricales	Moniliophthora	roreri	CS	0.053	52.30		5199	
Basidiomycota	Agaricales	Moniliophthora	roreri	CS	0.059	57.38		5678	Strain MCA 2952
Basidiomycota	Agaricales	Mycena	alexandri	CS	0.135	132.31		5923	CBHHK200 v1.0
Basidiomycota	Agaricales	Mycena	amicta	CS	0.083	81.43		5924	BAPX v1.0
Basidiomycota	Agaricales	Mycena	belliarum	CS	0.058	56.44		5925	CBHHK173m v1.0
Basidiomycota	Agaricales	Mycena	capillaripes	CS	0.123	119.91		5926	Frankland 9286 v1.0
Basidiomycota	Agaricales	Mycena	chlorophos	CS	0.045	43.60		5693	
Basidiomycota	Agaricales	Mycena	crocata	CS	0.096	93.99		5927	CBHHK184 v1.0
Basidiomycota	Agaricales	Mycena	epipterygia	CS	0.121	118.65		5928	CBHHK145m v1.0
Basidiomycota	Agaricales	Mycena	filopes	CS	0.086	83.67		5938	CBHHK169m v1.0
Basidiomycota	Agaricales	Mycena	galopus	CS	0.216	211.36		5932	ATCC-62051 v1.0
Basidiomycota	Agaricales	Mycena	haematopus	CS	0.064	62.81		5933	CBHHK189 v1.0
Basidiomycota	Agaricales	Mycena	rebaudengoi	CS	0.224	218.59		5934	CBHHK068 v1.0
Basidiomycota	Agaricales	Mycena	rosella	CS	0.132	129.49		5935	CBHHK067 v1.0
Basidiomycota	Agaricales	Mycena	sanguinolenta	CS	0.118	115.41		5936	CBHHK176m v1.0
Basidiomycota	Agaricales	Mycena	sp.	CS	0.182	177.78		5937	CBHHK59/15 v1.0
Basidiomycota	Agaricales	Mycena	vitilis	CS	0.115	112.00		5929	CBHHK001 v1.0
Basidiomycota	Agaricales	Mycena	vitilis	CS	0.115	112.00		5930	CBHHK001 v1.0
Basidiomycota	Agaricales	Omphalotus	illudens	DAPI-PC	0.032	31.73	1-2	4209	CBS 141.34 (REG 130)
Basidiomycota	Agaricales	Omphalotus	illudens	DAPI-PC	0.033	32.70	1-2	4210	CBS 141.34 (REG 155)
Basidiomycota	Agaricales	Omphalotus	olearius	CS	0.029	28.15		5362	VT 653.13 v1.0
Basidiomycota	Agaricales	Omphalotus	olearius	DAPI-PC	0.032	31.73	1-2	4212	CBS 163.55 (REG 156)
Basidiomycota	Agaricales	Omphalotus	olearius	DAPI-PC	0.032	31.73	1-2	4213	CBS 164.51 (REG 146)
Basidiomycota	Agaricales	Omphalotus	olearius	DAPI-PC	0.033	32.21	1-2	4211	REG 37
Basidiomycota	Agaricales	Panaeolus	papilionaceus	CS	0.052	50.89		5962	CIRM-BRFM 715 v1.0
Basidiomycota	Agaricales	Panellus	stipticus	CS	0.054	53.17		5453	KUC8834 v1.1
Basidiomycota	Agaricales	Panellus	stipticus	CS	0.058	57.18		5953	LUM v1.0
Basidiomycota	Agaricales	Pleurotus	calyptratus	DAPI-PC	0.030	29.29	2	4115	REG 9c
Basidiomycota	Agaricales	Pleurotus	calyptratus	PI-FC	0.038	37.11		2775	TAAM 157761 (PU); TFC 1998-001
Basidiomycota	Agaricales	Pleurotus	calyptratus	DAPI-PC	0.041	40.10		5861	TAAM 157761 (PU)
Basidiomycota	Agaricales	Pleurotus	cystidiosus	DAPI-PC	0.022	21.97	1	4114	REG 4Q
Basidiomycota	Agaricales	Pleurotus	djamor	CS	0.040	39.19		5691	Strain N60
Basidiomycota	Agaricales	Pleurotus	djamor	CS	0.067	65.90		5609	INSDC - BDGN00000000.1
Basidiomycota	Agaricales	Pleurotus	djamor	CS	0.067	65.90		5690	Strain NBRC 31859
Basidiomycota	Agaricales	Pleurotus	djamor	DAPI-PC	0.068	66.87	3	4123	REG J5
Basidiomycota	Agaricales	Pleurotus	dryinus	DAPI-PC	0.037	36.61	2	4116	REG B1
Basidiomycota	Agaricales	Pleurotus	eryngii	CS	0.045	43.78		5608	Strain 183
Basidiomycota	Agaricales	Pleurotus	eryngii	CS	0.045	44.00		6060	ATCC 90797 v1.0
Basidiomycota	Agaricales	Pleurotus	eryngii	DAPI-PC	0.048	47.35	2	4126	REG 3d
Basidiomycota	Agaricales	Pleurotus	eryngii	DAPI-PC	0.051	49.78	2	4121	REG 3p
Basidiomycota	Agaricales	Pleurotus	eryngii	DAPI-PC	0.051	50.27	2	4125	REG 3c
Basidiomycota	Agaricales	Pleurotus	eryngii	DAPI-PC	0.052	51.26	2	4120	REG 3o
Basidiomycota	Agaricales	Pleurotus	eryngii	DAPI-PC	0.053	52.23	2	4127	REG 3q
Basidiomycota	Agaricales	Pleurotus	fuscus	DAPI-PC	0.050	48.81	2	4122	REG 8N
Basidiomycota	Agaricales	Pleurotus	ostreatus	DAPI-IC	0.014	14.00	1	5894	TAAM 128129; TFC 98-5
Basidiomycota	Agaricales	Pleurotus	ostreatus	DAPI-IC	0.020	20.00		5895	TAAM 163001; TFC 93-209
Basidiomycota	Agaricales	Pleurotus	ostreatus	CHEF gel electrophoresis	0.021	20.80		4459	
Basidiomycota	Agaricales	Pleurotus	ostreatus	PI-FC	0.022	21.30		5846	TAAM 077603
Basidiomycota	Agaricales	Pleurotus	ostreatus	DAPI-IC	0.022	22.00		5896	TAAM 150373; TFC 88-11
Basidiomycota	Agaricales	Pleurotus	ostreatus	PI-FC	0.023	22.30		5853	TAAM 150933
Basidiomycota	Agaricales	Pleurotus	ostreatus	DAPI-FC	0.025	24.00		4117	TAAM 142824
Basidiomycota	Agaricales	Pleurotus	ostreatus	PI-FC	0.025	24.50		5849	TAAM 151089
Basidiomycota	Agaricales	Pleurotus	ostreatus	PI-FC	0.025	24.80		5850	TAAM 151033
Basidiomycota	Agaricales	Pleurotus	ostreatus	PI-FC	0.026	25.00		2774	TAAM 142824
Basidiomycota	Agaricales	Pleurotus	ostreatus	PI-FC	0.026	25.00		5852	TAAM 150066
Basidiomycota	Agaricales	Pleurotus	ostreatus	DAPI-IC	0.028	27.00		5897	TAAM 137737; TFC 99-133
Basidiomycota	Agaricales	Pleurotus	ostreatus		0.030	29.40		4461	
Basidiomycota	Agaricales	Pleurotus	ostreatus	PI-FC	0.030	29.70		5851	TAAM 125925
Basidiomycota	Agaricales	Pleurotus	ostreatus	CHEF gel electrophoresis	0.032	31.10		4460	
Basidiomycota	Agaricales	Pleurotus	ostreatus	DAPI-FC	0.033	31.90		5845	TAAM 126992; TFC 1993-208
Basidiomycota	Agaricales	Pleurotus	ostreatus	DAPI-IC	0.033	32.00		5898	TAAM 106890 ; TFC 85-14
Basidiomycota	Agaricales	Pleurotus	ostreatus	DAPI-IC	0.033	32.00		5900	TAAM 157761
Basidiomycota	Agaricales	Pleurotus	ostreatus	DAPI-IC	0.033	32.10		5843	TAAM 126992; TFC 1993-208
Basidiomycota	Agaricales	Pleurotus	ostreatus	DAPI-PC	0.034	33.20	2	4118	REG 1w
Basidiomycota	Agaricales	Pleurotus	ostreatus	PI-FC	0.034	33.25		5867	TAAM 142824
Basidiomycota	Agaricales	Pleurotus	ostreatus	DAPI-PC	0.035	34.17	2	4129	REG 9H
Basidiomycota	Agaricales	Pleurotus	ostreatus	CS	0.035	34.30		4809	PC15; SAMN02746102
Basidiomycota	Agaricales	Pleurotus	ostreatus	CS	0.035	34.34		6061	PC15 v2.0
Basidiomycota	Agaricales	Pleurotus	ostreatus	CHEF gel electrophoresis	0.035	34.70		4797	PC15 Monocaryotic protoclone
Basidiomycota	Agaricales	Pleurotus	ostreatus	CHEF gel electrophoresis	0.036	35.10		3987	
Basidiomycota	Agaricales	Pleurotus	ostreatus	CHEF gel electrophoresis	0.036	35.30		4796	PC9 Monocaryotic protoclone
Basidiomycota	Agaricales	Pleurotus	ostreatus	CS	0.036	35.60		4810	PC9v1.0
Basidiomycota	Agaricales	Pleurotus	ostreatus	DAPI-PC	0.036	35.63	2	4128	REG 1s
Basidiomycota	Agaricales	Pleurotus	ostreatus	CS	0.037	35.82		5607	CCMSSC00389; SAMN05327826
Basidiomycota	Agaricales	Pleurotus	ostreatus	DAPI-PC	0.037	36.61	2	4130	REG AM1
Basidiomycota	Agaricales	Pleurotus	ostreatus	DAPI-PC	0.037	36.61	2	4131	REG AM2
Basidiomycota	Agaricales	Pleurotus	ostreatus	DAPI-PC	0.037	36.61	2	4132	REG AM4
Basidiomycota	Agaricales	Pleurotus	ostreatus	PI-FC	0.049	48.20		5848	TAAM 179856
Basidiomycota	Agaricales	Pleurotus	pulmonarius	DAPI-IC	0.016	16.00		5901	TAAM 152397; TFC 93-211
Basidiomycota	Agaricales	Pleurotus	pulmonarius	DAPI-IC	0.029	28.00		5902	TAAM 163002; TFC 93-210
Basidiomycota	Agaricales	Pleurotus	pulmonarius	DAPI-IC	0.031	30.00		5903	TAAM 107549; TFC 86-14
Basidiomycota	Agaricales	Pleurotus	pulmonarius	DAPI-IC	0.031	30.00		5904	TAAM 107549; TFC 86-14
Basidiomycota	Agaricales	Pleurotus	pulmonarius	PI-FC	0.033	32.00		5859	TAAM 93854
Basidiomycota	Agaricales	Pleurotus	pulmonarius	DAPI-IC	0.033	32.00		5905	TAAM 106203; TFC 85-7
Basidiomycota	Agaricales	Pleurotus	pulmonarius	DAPI-PC	0.033	32.21	2	4133	REG 6v
Basidiomycota	Agaricales	Pleurotus	pulmonarius	PI-FC	0.034	33.40		5856	TAAM 107504
Basidiomycota	Agaricales	Pleurotus	pulmonarius	DAPI-IC	0.035	34.00		5906	TAAM 171899; TFC 98-3
Basidiomycota	Agaricales	Pleurotus	pulmonarius	PI-FC	0.035	34.40		5858	TAAM 157788
Basidiomycota	Agaricales	Pleurotus	pulmonarius	DAPI-PC	0.035	34.66	2	4119	REG J3
Basidiomycota	Agaricales	Pleurotus	pulmonarius	PI-FC	0.036	35.50		5854	TAAM 106162
Basidiomycota	Agaricales	Pleurotus	pulmonarius	DAPI-PC	0.036	35.63	2	4135	REG 4y
Basidiomycota	Agaricales	Pleurotus	pulmonarius	DAPI-PC	0.036	35.63	2	4136	REG 4b
Basidiomycota	Agaricales	Pleurotus	pulmonarius	DAPI-IC	0.037	36.00		5907	TAAM 143535; TFC 87-69
Basidiomycota	Agaricales	Pleurotus	pulmonarius	DAPI-PC	0.037	36.56	2	4134	REG s2
Basidiomycota	Agaricales	Pleurotus	pulmonarius	DAPI-IC	0.044	43.00		5908	TAAM 128127; TFC 98-4
Basidiomycota	Agaricales	Pleurotus	pulmonarius	PI-FC	0.055	54.20		5857	TAAM 179231
Basidiomycota	Agaricales	Plicaturopsis	crispa	CS	0.035	34.50		5447	v1.
Basidiomycota	Agaricales	Schizophyllum	commune	CS	0.037	35.88		5431	Loenen D v1.0
Basidiomycota	Agaricales	Schizophyllum	commune	CS	0.039	37.93		4973	
Basidiomycota	Agaricales	Schizophyllum	commune		0.039	38.00		3980	
Basidiomycota	Agaricales	Schizophyllum	commune	CS	0.039	38.48		5667	H4-8
Basidiomycota	Agaricales	Schizophyllum	commune	CS	0.039	38.62		4957	
Basidiomycota	Agaricales	Schizophyllum	commune	CS	0.040	38.67		5432	H4-8 v3.0
Basidiomycota	Agaricales	Schizophyllum	commune	CS	0.040	39.01		5668	Strain JCM 22674
Basidiomycota	Agaricales	Termitomyces		CS	0.069	67.30		5701	J132
Basidiomycota	Agaricales	Termitomyces		CS	0.094	91.82		5688	JCM 13351
Basidiomycota	Agaricales	Tricholoma	matsutake	CS	0.135	131.72		5696	strain NBRC 30605
Basidiomycota	Agaricales	Tricholoma	matsutake	CS	0.180	175.76		5416	945 v3.0
Basidiomycota	Agaricales	Volvariella	volvacea	CS	0.037	35.72		5413	V23
Basidiomycota	Agaricales	Volvariella	volvacea	CS	0.037	36.63		5664	PYd21
Basidiomycota	Agaricales	Volvariella	volvacea	CHEF gel electrophoresis	0.046	45.00		4421	V34
Basidiomycota	Agaricales	Volvariella	volvacea	CS	0.054	52.43		5665	WC 439
Basidiomycota	Agaricomycetes	Hydnum	repandum	CS	0.069	67.14		5915	L. 1753
Basidiomycota	Agaricomycetes	Inonotus	hispidus	PI-FC	0.042	41.00		5947	isolate LPV629
Basidiomycota	Agaricomycetes	Lactarius	quietus	CS	0.119	115.90		5916	S23C v1.0
Basidiomycota	Agaricomycetes	Lactarius	quietus	CS	0.119	115.90		5919	S23C v1.0
Basidiomycota	Agaricomycetes	Lentinellus	vulpinus	CS	0.035	34.71		5920	AHS73672-sp v1.0
Basidiomycota	Atheliales	Fibularhizoctonia	sp.	CS	0.097	95.13		5471	CBS 109695 v1.0
Basidiomycota	Atheliales	Piloderma	bicolor	CS	0.061	59.33		5451	F 1598 v1.0
Basidiomycota	Atractiellales		sp.	CS	0.000	0.00		5945	
Basidiomycota	Atractiellales	Atractiella	rhizophila	CS	0.053	51.47		5505	sp. v1.0
Basidiomycota	Auriculariales	Auricularia	delicata	CS	0.077	74.92		4872	SS-5 v1.0
Basidiomycota	Auriculariales	Auricularia	subglabra	CS	0.079	76.85		5489	v2.0
Basidiomycota	Auriculariales	Exidia	glandulosa	CS	0.080	78.17		5473	v1.0
Basidiomycota	Boletales	Alpova	diplophloeus	DAPI-PC	0.046	44.90		4399	REG 7518
Basidiomycota	Boletales	Alpova	olivaceotinctus	DAPI-PC	0.052	50.77		4400	REG 8245
Basidiomycota	Boletales	Aureoboletus	auriflammeus	DAPI-PC	0.067	65.90	2	4369	REG 309
Basidiomycota	Boletales	Austroboletus	gracilis	DAPI-PC	0.075	73.71	2	4360	REG 6
Basidiomycota	Boletales	Austropaxillus	boletinoides	DAPI-PC	0.099	97.13	4	4202	REG 540
Basidiomycota	Boletales	Austropaxillus	statuum	DAPI-PC	0.145	141.55	6	4204	REG 3525
Basidiomycota	Boletales	Boletellus	ananas	DAPI-PC	0.074	72.72	2	4361	REG 492
Basidiomycota	Boletales	Boletus	aestivalis	DAPI-PC	0.056	55.16	2	4317	REG 2896
Basidiomycota	Boletales	Boletus	aestivalis	DAPI-PC	0.058	57.11	2	4318	REG 2980
Basidiomycota	Boletales	Boletus	aestivalis	DAPI-PC	0.062	61.02	2	4319	REG 2981
Basidiomycota	Boletales	Boletus	aestivalis	DAPI-PC	0.065	63.45	2	4316	REG 2897
Basidiomycota	Boletales	Boletus	auripes	DAPI-PC	0.037	36.12	1	4309	REG 338
Basidiomycota	Boletales	Boletus	bicolor	DAPI-PC	0.041	40.02	1	4304	REG 2
Basidiomycota	Boletales	Boletus	bresinskyanus	DAPI-PC	0.082	80.05	2	4335	REG 530
Basidiomycota	Boletales	Boletus	bresinskyanus	DAPI-PC	0.082	80.05	2	4336	REG 530
Basidiomycota	Boletales	Boletus	calopus	DAPI-PC	0.074	72.25	2	4332	REG 2979
Basidiomycota	Boletales	Boletus	edulis	CS	0.048	46.64		5363	v1.0
Basidiomycota	Boletales	Boletus	edulis	DAPI-PC	0.060	58.57	2	4321	REG 2895
Basidiomycota	Boletales	Boletus	edulis	DAPI-PC	0.061	60.04	2	4320	REG 2978
Basidiomycota	Boletales	Boletus	ferrugineus	DAPI-PC	0.067	65.41	2	4289	REG 3457
Basidiomycota	Boletales	Boletus	miniato-olivaceus	DAPI-PC	0.036	35.63	1	4306	REG 337
Basidiomycota	Boletales	Boletus	miniato-olivaceus	DAPI-PC	0.039	38.08	1	4307	REG 331
Basidiomycota	Boletales	Boletus	morrisii	DAPI-PC	0.044	43.44	1	4308	REG 327
Basidiomycota	Boletales	Boletus	pinophilus	DAPI-PC	0.062	61.02	2	4322	REG 2961
Basidiomycota	Boletales	Boletus	radicans	DAPI-PC	0.069	67.84	2	4334	REG 2968
Basidiomycota	Boletales	Boletus	radicans	DAPI-PC	0.076	74.68	2	4333	REG 2967
Basidiomycota	Boletales	Boletus	rubellus	DAPI-PC	0.063	61.99	2	4301	REG 469
Basidiomycota	Boletales	Boletus	speciosus	DAPI-PC	0.038	37.59	1	4310	REG 349
Basidiomycota	Boletales	Buchwaldoboletus	lignicola	DAPI-PC	0.074	72.25	2	4370	REG 348
Basidiomycota	Boletales	Chalciporus	piperatus	DAPI-PC	0.068	66.87	2	4364	REG 2963
Basidiomycota	Boletales	Chalciporus	piperatus	DAPI-PC	0.070	68.83	2	4366	REG 2965
Basidiomycota	Boletales	Chalciporus	piperatus	DAPI-PC	0.071	69.80	2	4365	REG 2964
Basidiomycota	Boletales	Chalciporus	rubinellus	DAPI-PC	0.081	79.56	2	4367	REG 315
Basidiomycota	Boletales	Chroogomphus	rutilus	DAPI-PC	0.488	477.38	10	4387	REG 3476
Basidiomycota	Boletales	Chroogomphus	rutilus	DAPI-PC	0.498	486.65	10	4388	REG 3475
Basidiomycota	Boletales	Coniophora	arida	DAPI-PC	0.032	31.73	2	4146	REG 422
Basidiomycota	Boletales	Coniophora	arida	DAPI-PC	0.034	33.20	2	4144	REG 373
Basidiomycota	Boletales	Coniophora	arida	DAPI-PC	0.034	33.68	2	4145	REG 400
Basidiomycota	Boletales	Coniophora	marmorata	DAPI-PC	0.022	21.97	1	4137	REG 411
Basidiomycota	Boletales	Coniophora	olivacea	DAPI-PC	0.033	32.21	2	4147	REG 405
Basidiomycota	Boletales	Coniophora	olivacea	DAPI-PC	0.033	32.21	2	4148	REG 402
Basidiomycota	Boletales	Coniophora	puteana	DAPI-PC	0.032	31.73	2	4149	REG 41
Basidiomycota	Boletales	Coniophora	puteana	DAPI-PC	0.033	32.21	2	4153	REG 2887
Basidiomycota	Boletales	Coniophora	puteana	DAPI-PC	0.033	32.70	2	4150	REG 350
Basidiomycota	Boletales	Coniophora	puteana	DAPI-PC	0.033	32.70	2	4151	REG 351
Basidiomycota	Boletales	Coniophora	puteana	DAPI-PC	0.033	32.70	2	4152	REG 410
Basidiomycota	Boletales	Coniophora	puteana	CS	0.043	41.86		5660	RWD-64-598 SS2
Basidiomycota	Boletales	Coniophora	puteana	CS	0.044	42.97		4938	
Basidiomycota	Boletales	Gastroboletus	valdivianus	DAPI-PC	0.107	104.46	3	4303	REG 3467
Basidiomycota	Boletales	Gomphidius	glutinosus	DAPI-PC	0.094	91.77	2	4382	REG 3472
Basidiomycota	Boletales	Gomphidius	glutinosus	DAPI-PC	0.095	93.23	2	4383	REG 3473
Basidiomycota	Boletales	Gomphidius	glutinosus	DAPI-PC	0.097	95.19	2	4384	REG 3474
Basidiomycota	Boletales	Gomphidius	maculatus	DAPI-PC	0.204	199.63	4	4385	REG 3471
Basidiomycota	Boletales	Gomphidius	roseus	DAPI-PC	0.311	304.09	6	4386	REG 3470
Basidiomycota	Boletales	Gymnopaxillus	morchelliformis	DAPI-PC	0.192	187.93	8	4205	REG 3411
Basidiomycota	Boletales	Gyrodon	lividus	CS	0.044	43.05		5466	BX v1.0
Basidiomycota	Boletales	Gyrodon	lividus	DAPI-PC	0.050	49.30	2	4214	REG 3484
Basidiomycota	Boletales	Gyrodon	lividus	DAPI-PC	0.051	49.78	2	4215	REG 346
Basidiomycota	Boletales	Gyroporus	castaneus	DAPI-PC	0.204	199.15	4-6	4221	REG 3480
Basidiomycota	Boletales	Gyroporus	cyanescens	DAPI-PC	0.095	93.23	2-3	4219	REG 3479
Basidiomycota	Boletales	Gyroporus	cyanescens	DAPI-PC	0.098	96.16	2-3	4220	REG 3481
Basidiomycota	Boletales	Hydnomerulius	pinastri	CS	0.036	35.27		5656	MD-321
Basidiomycota	Boletales	Hydnomerulius	pinastri	CS	0.039	38.28		5464	v2.0
Basidiomycota	Boletales	Hygrophoropsis	aurantiaca	DAPI-PC	0.047	46.38	2	4172	REG 3501
Basidiomycota	Boletales	Hygrophoropsis	aurantiaca	DAPI-PC	0.047	46.38	2	4173	REG 3501
Basidiomycota	Boletales	Hygrophoropsis	aurantiaca	DAPI-PC	0.049	48.32	2	4171	REG 5
Basidiomycota	Boletales	Hygrophoropsis	aurantiaca	DAPI-PC	0.050	48.81	2	4170	REG 3506
Basidiomycota	Boletales	Hygrophoropsis	aurantiaca	DAPI-PC	0.050	49.30	2	4167	REG 3509
Basidiomycota	Boletales	Hygrophoropsis	aurantiaca	DAPI-PC	0.051	50.27	2	4168	REG 3508
Basidiomycota	Boletales	Hygrophoropsis	aurantiaca	DAPI-PC	0.052	50.77	2	4175	ATCC 42419 (REG 249)
Basidiomycota	Boletales	Hygrophoropsis	aurantiaca	DAPI-PC	0.054	53.20	2	4169	REG 3507
Basidiomycota	Boletales	Hygrophoropsis	aurantiaca	DAPI-PC	0.054	53.20	2	4174	ATCC 28756 (REG 149)
Basidiomycota	Boletales	Hygrophoropsis	aurantiaca	DAPI-PC	0.056	54.66	2	4176	REG 614
Basidiomycota	Boletales	Jaapia	argillacea	CS	0.046	45.05	2	4950	
Basidiomycota	Boletales	Jaapia	argillacea	DAPI-PC	0.053	52.23	2	4155	REG 564
Basidiomycota	Boletales	Jaapia	argillacea	DAPI-PC	0.053	52.23	2	4949	REG 564
Basidiomycota	Boletales	Jaapia	argillacea	DAPI-PC	0.055	53.69	2	4154	REG 425
Basidiomycota	Boletales	Leccinum	aurantiacum	DAPI-PC	0.074	72.25	2	4352	REG 2991
Basidiomycota	Boletales	Leccinum	holopus	DAPI-PC	0.071	69.80	2	4348	REG 2988
Basidiomycota	Boletales	Leccinum	holopus	DAPI-PC	0.078	76.14	2	4349	REG 2989
Basidiomycota	Boletales	Leccinum	rotundifoliae	DAPI-PC	0.073	71.75	2	4350	REG 2987
Basidiomycota	Boletales	Leccinum	rotundifoliae	DAPI-PC	0.079	77.61	2	4351	REG 2986
Basidiomycota	Boletales	Leccinum	rugosiceps	DAPI-PC	0.034	33.20	1	4345	REG 339
Basidiomycota	Boletales	Leccinum	scabrum	DAPI-PC	0.055	53.69	2	4346	REG 2990
Basidiomycota	Boletales	Leccinum	scabrum	DAPI-PC	0.071	69.31	2	4355	REG 2996
Basidiomycota	Boletales	Leccinum	scabrum	DAPI-PC	0.072	70.78	2	4354	REG 2997
Basidiomycota	Boletales	Leccinum	scabrum	DAPI-PC	0.083	81.02	2	4353	REG 2998
Basidiomycota	Boletales	Leccinum	variicolor	DAPI-PC	0.062	60.53	2	4347	REG 2995
Basidiomycota	Boletales	Leccinum	versipelle	DAPI-PC	0.069	67.84	2	4357	REG 2993
Basidiomycota	Boletales	Leccinum	versipelle	DAPI-PC	0.075	73.71	2	4356	REG 2994
Basidiomycota	Boletales	Leucogyrophana	arizonica	DAPI-PC	0.025	24.90	1	4138	REG 399
Basidiomycota	Boletales	Leucogyrophana	arizonica	DAPI-PC	0.028	27.82	1	4139	REG 404
Basidiomycota	Boletales	Leucogyrophana	mollusca	DAPI-PC	0.026	25.87	1	4140	REG 408
Basidiomycota	Boletales	Leucogyrophana	mollusca	DAPI-PC	0.029	28.32	1	4141	REG 447
Basidiomycota	Boletales	Leucogyrophana	mollusca	CS	0.036	35.19		5364	KUC20120723A-06 v1.0
Basidiomycota	Boletales	Leucogyrophana	olivascens	DAPI-PC	0.028	27.34	1	4142	REG 397
Basidiomycota	Boletales	Leucogyrophana	olivascens	DAPI-PC	0.028	27.34	1	4143	REG 409
Basidiomycota	Boletales	Leucogyrophana	pinastri	DAPI-PC	0.046	45.39	2	4157	REG 412
Basidiomycota	Boletales	Leucogyrophana	pinastri	DAPI-PC	0.051	50.27	2	4156	REG 403
Basidiomycota	Boletales	Melanogaster	tuberiformis	DAPI-PC	0.062	61.02		4402	REG 7679
Basidiomycota	Boletales	Meruliporia	incrassata	DAPI-PC	0.077	75.66	3	4164	REG 406
Basidiomycota	Boletales	Paxillus	involutus	genomic reconstruction	0.018	18.00		4058	ATCC 200175
Basidiomycota	Boletales	Paxillus	involutus	genomic reconstruction	0.021	20.30		4055	ATCC 200175
Basidiomycota	Boletales	Paxillus	involutus	genomic reconstruction	0.022	22.00		4057	ATCC 200175
Basidiomycota	Boletales	Paxillus	involutus	Re-association kinetics	0.024	23.00		4056	ATCC 200175
Basidiomycota	Boletales	Paxillus	involutus		0.041	40.00		3937	
Basidiomycota	Boletales	Paxillus	involutus	DAPI-PC	0.047	46.38	2	4192	REG 3536
Basidiomycota	Boletales	Paxillus	involutus	CS	0.050	49.11		5832	ATCC 200175
Basidiomycota	Boletales	Paxillus	involutus	DAPI-PC	0.055	53.69	2	4187	REG 3531
Basidiomycota	Boletales	Paxillus	involutus	DAPI-PC	0.055	53.69	2	4189	REG 333
Basidiomycota	Boletales	Paxillus	involutus	DAPI-PC	0.055	54.18	2	4185	REG 303
Basidiomycota	Boletales	Paxillus	involutus	DAPI-PC	0.056	54.66	2	4186	REG 3530
Basidiomycota	Boletales	Paxillus	involutus	DAPI-PC	0.056	55.16	2	4193	REG 3510
Basidiomycota	Boletales	Paxillus	involutus	DAPI-PC	0.057	56.14	2	4188	REG 620
