family	genus	species	merged_genus_species	number_chromosomes	min_k	reference	ncbi_taxon_code	name	preferred_name_at_ncbi	taxid
Nymphalidae	Memphis	lineata	Memphis lineata	29	29	Brown, K., Freitas, A., Von Schuoltz, B., Saura, A., Saura, A. (2007) Chromosomal evolution of south american frugivorous butterflies in the satyroid clade (Nymphalidae : Charaxinae, morphinae and satyrinae). Biological Journal of the Linnean Society, 92: 467–481.	1	Memphis lineata	NA	1337276
Nymphalidae	Memphis	lyceus	Memphis lyceus	14	14	Brown, K., Freitas, A., Von Schuoltz, B., Saura, A., Saura, A. (2007) Chromosomal evolution of south american frugivorous butterflies in the satyroid clade (Nymphalidae : Charaxinae, morphinae and satyrinae). Biological Journal of the Linnean Society, 92: 467–481.	1	Memphis lyceus	NA	722331
Nymphalidae	Memphis	moruus	Memphis moruus	28	28	Ahola, V., Lehtonen, R., Somervuo, P., Salmela, L., Koskinen, P., Rastas, P., et al. (2014). The Glanville fritillary genome retains an ancient karyotype and reveals selective chromosomal fusions in Lepidoptera. Nat Comms 5: 4737.	1	Memphis moruus	NA	1069855
Nymphalidae	Memphis	offa	Memphis offa	26	26	Ahola, V., Lehtonen, R., Somervuo, P., Salmela, L., Koskinen, P., Rastas, P., et al. (2014). The Glanville fritillary genome retains an ancient karyotype and reveals selective chromosomal fusions in Lepidoptera. Nat Comms 5: 4737.	1	Memphis offa	NA	1546300
Nymphalidae	Memphis	otrere	Memphis otrere	29	29	Brown, K., Freitas, A., Von Schuoltz, B., Saura, A., Saura, A. (2007) Chromosomal evolution of south american frugivorous butterflies in the satyroid clade (Nymphalidae : Charaxinae, morphinae and satyrinae). Biological Journal of the Linnean Society, 92: 467–481.	1	Memphis otrere	NA	1337277
Nymphalidae	Memphis	polycarmes	Memphis polycarmes	14	14	Brown, K., Freitas, A., Von Schuoltz, B., Saura, A., Saura, A. (2007) Chromosomal evolution of south american frugivorous butterflies in the satyroid clade (Nymphalidae : Charaxinae, morphinae and satyrinae). Biological Journal of the Linnean Society, 92: 467–481.	1	Memphis polycarmes	NA	2575803
Nymphalidae	Memphis	pseudiphis	Memphis pseudiphis	25	25	Brown, K., Freitas, A., Von Schuoltz, B., Saura, A., Saura, A. (2007) Chromosomal evolution of south american frugivorous butterflies in the satyroid clade (Nymphalidae : Charaxinae, morphinae and satyrinae). Biological Journal of the Linnean Society, 92: 467–481.	1	Memphis pseudiphis	NA	2575805
Nymphalidae	Memphis	xenocles	Memphis xenocles	33	33	Brown, K., Freitas, A., Von Schuoltz, B., Saura, A., Saura, A. (2007) Chromosomal evolution of south american frugivorous butterflies in the satyroid clade (Nymphalidae : Charaxinae, morphinae and satyrinae). Biological Journal of the Linnean Society, 92: 467–481.	1	Memphis xenocles	NA	2575807
Nymphalidae	Mesotaenia	vaninka	Mesotaenia vaninka	31	31	Brown, K.S., Freitas, A.V.L., Wahlberg, N., Schoultz, Von, B., Saura, A.O. & Saura, A. (2007). Chromosomal evolution in the South American Nymphalidae. Hereditas 144: 137–148.	1	Mesotaenia vaninka	NA	1486066
Nymphalidae	Metamorpha	elissa	Metamorpha elissa	31	31	Ahola, V., Lehtonen, R., Somervuo, P., Salmela, L., Koskinen, P., Rastas, P., et al. (2014). The Glanville fritillary genome retains an ancient karyotype and reveals selective chromosomal fusions in Lepidoptera. Nat Comms 5: 4737.	1	Metamorpha elissa	NA	311121
Nymphalidae	Methona	confusa	Methona confusa	14	14	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	1	Methona confusa	NA	344652
Nymphalidae	Methona	curvifascia	Methona curvifascia	14	14	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	1	Methona curvifascia	NA	471070
Nymphalidae	Methona	grandior	Methona grandior	14	14	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	1	Methona grandior	NA	471005
Nymphalidae	Methona	singularis	Methona singularis	13	13	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	1	Methona singularis	NA	2578220
Nymphalidae	Methona	themisto	Methona themisto	14	14	Ahola, V., Lehtonen, R., Somervuo, P., Salmela, L., Koskinen, P., Rastas, P., et al. (2014). The Glanville fritillary genome retains an ancient karyotype and reveals selective chromosomal fusions in Lepidoptera. Nat Comms 5: 4737.	1	Methona themisto	NA	344653
Nymphalidae	Moneuptychia	soter	Moneuptychia soter	24	24	Ahola, V., Lehtonen, R., Somervuo, P., Salmela, L., Koskinen, P., Rastas, P., et al. (2014). The Glanville fritillary genome retains an ancient karyotype and reveals selective chromosomal fusions in Lepidoptera. Nat Comms 5: 4737.	1	Moneuptychia soter	NA	742083
Nymphalidae	Morpho	achilles	Morpho achilles	28	28	Ahola, V., Lehtonen, R., Somervuo, P., Salmela, L., Koskinen, P., Rastas, P., et al. (2014). The Glanville fritillary genome retains an ancient karyotype and reveals selective chromosomal fusions in Lepidoptera. Nat Comms 5: 4737.	1	Morpho achilles	NA	1134947
Nymphalidae	Morpho	amathonte	Morpho amathonte	27	27	Ahola, V., Lehtonen, R., Somervuo, P., Salmela, L., Koskinen, P., Rastas, P., et al. (2014). The Glanville fritillary genome retains an ancient karyotype and reveals selective chromosomal fusions in Lepidoptera. Nat Comms 5: 4737.	1	Morpho amathonte	NA	722264
Nymphalidae	Morpho	anaxibia	Morpho anaxibia	28	28	Ahola, V., Lehtonen, R., Somervuo, P., Salmela, L., Koskinen, P., Rastas, P., et al. (2014). The Glanville fritillary genome retains an ancient karyotype and reveals selective chromosomal fusions in Lepidoptera. Nat Comms 5: 4737.	1	Morpho anaxibia	NA	1134952
Nymphalidae	Morpho	cisseis	Morpho cisseis	28	28	Brown, K., Freitas, A., Von Schuoltz, B., Saura, A., Saura, A. (2007) Chromosomal evolution of south american frugivorous butterflies in the satyroid clade (Nymphalidae : Charaxinae, morphinae and satyrinae). Biological Journal of the Linnean Society, 92: 467–481.	1	Morpho cisseis	NA	1134931
Nymphalidae	Morpho	epistrophus	Morpho epistrophus	28	28	Ahola, V., Lehtonen, R., Somervuo, P., Salmela, L., Koskinen, P., Rastas, P., et al. (2014). The Glanville fritillary genome retains an ancient karyotype and reveals selective chromosomal fusions in Lepidoptera. Nat Comms 5: 4737.	1	Morpho epistrophus	NA	1134916
Nymphalidae	Morpho	hecuba	Morpho hecuba	28	28	Ahola, V., Lehtonen, R., Somervuo, P., Salmela, L., Koskinen, P., Rastas, P., et al. (2014). The Glanville fritillary genome retains an ancient karyotype and reveals selective chromosomal fusions in Lepidoptera. Nat Comms 5: 4737.	1	Morpho hecuba	NA	1134923
Nymphalidae	Morpho	helenor	Morpho helenor	28	28	Ahola, V., Lehtonen, R., Somervuo, P., Salmela, L., Koskinen, P., Rastas, P., et al. (2014). The Glanville fritillary genome retains an ancient karyotype and reveals selective chromosomal fusions in Lepidoptera. Nat Comms 5: 4737.	1	Morpho helenor	NA	64456
Nymphalidae	Morpho	menelaus	Morpho menelaus	28	28	Ahola, V., Lehtonen, R., Somervuo, P., Salmela, L., Koskinen, P., Rastas, P., et al. (2014). The Glanville fritillary genome retains an ancient karyotype and reveals selective chromosomal fusions in Lepidoptera. Nat Comms 5: 4737.	1	Morpho menelaus	NA	722263
Nymphalidae	Myscelia	capenas	Myscelia capenas	24	24	Ahola, V., Lehtonen, R., Somervuo, P., Salmela, L., Koskinen, P., Rastas, P., et al. (2014). The Glanville fritillary genome retains an ancient karyotype and reveals selective chromosomal fusions in Lepidoptera. Nat Comms 5: 4737.	1	Myscelia capenas	NA	681804
Nymphalidae	Myscelia	orsis	Myscelia orsis	24	24	Brown, K.S., Freitas, A.V.L., Wahlberg, N., Schoultz, Von, B., Saura, A.O. & Saura, A. (2007). Chromosomal evolution in the South American Nymphalidae. Hereditas 144: 137–148.	1	Myscelia orsis	NA	2049144
Nymphalidae	Napeogenes	apulia	Napeogenes apulia	13	13	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	1	Napeogenes apulia	NA	344654
Nymphalidae	Napeogenes	cranto	Napeogenes cranto	18	18	Ahola, V., Lehtonen, R., Somervuo, P., Salmela, L., Koskinen, P., Rastas, P., et al. (2014). The Glanville fritillary genome retains an ancient karyotype and reveals selective chromosomal fusions in Lepidoptera. Nat Comms 5: 4737.	1	Napeogenes cranto	NA	306021
Nymphalidae	Napeogenes	duessa	Napeogenes duessa	15	15	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	1	Napeogenes duessa	NA	344655
Nymphalidae	Napeogenes	gracilis	Napeogenes gracilis	12	12	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	1	Napeogenes gracilis	NA	635031
Nymphalidae	Napeogenes	pharo	Napeogenes pharo	11	11	Ahola, V., Lehtonen, R., Somervuo, P., Salmela, L., Koskinen, P., Rastas, P., et al. (2014). The Glanville fritillary genome retains an ancient karyotype and reveals selective chromosomal fusions in Lepidoptera. Nat Comms 5: 4737.	1	Napeogenes pharo	NA	331340
Nymphalidae	Napeogenes	sylphis	Napeogenes sylphis	14	14	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	1	Napeogenes sylphis	NA	331344
Nymphalidae	Narope	cyllabarus	Narope cyllabarus	31	31	Ahola, V., Lehtonen, R., Somervuo, P., Salmela, L., Koskinen, P., Rastas, P., et al. (2014). The Glanville fritillary genome retains an ancient karyotype and reveals selective chromosomal fusions in Lepidoptera. Nat Comms 5: 4737.	1	Narope cyllabarus	NA	1546301
Nymphalidae	Nelia	nemyroides	Nelia nemyroides	27	27	Brown, K., Freitas, A., Von Schuoltz, B., Saura, A., Saura, A. (2007) Chromosomal evolution of south american frugivorous butterflies in the satyroid clade (Nymphalidae : Charaxinae, morphinae and satyrinae). Biological Journal of the Linnean Society, 92: 467–481.	1	Nelia nemyroides	NA	270037
Nymphalidae	Neptis	nysiades	Neptis nysiades	44	44	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Neptis nysiades	NA	2093607
Nymphalidae	Nessaea	obrinus	Nessaea obrinus	7	7	Ahola, V., Lehtonen, R., Somervuo, P., Salmela, L., Koskinen, P., Rastas, P., et al. (2014). The Glanville fritillary genome retains an ancient karyotype and reveals selective chromosomal fusions in Lepidoptera. Nat Comms 5: 4737.	1	Nessaea obrinus	NA	1546302
Nymphalidae	Nica	flavilla	Nica flavilla	54	54	Ahola, V., Lehtonen, R., Somervuo, P., Salmela, L., Koskinen, P., Rastas, P., et al. (2014). The Glanville fritillary genome retains an ancient karyotype and reveals selective chromosomal fusions in Lepidoptera. Nat Comms 5: 4737.	1	Nica flavilla	NA	224120
Nymphalidae	Noreppa	chromus	Noreppa chromus	16	16	Brown, K., Freitas, A., Von Schuoltz, B., Saura, A., Saura, A. (2007) Chromosomal evolution of south american frugivorous butterflies in the satyroid clade (Nymphalidae : Charaxinae, morphinae and satyrinae). Biological Journal of the Linnean Society, 92: 467–481.	1	Noreppa chromus	NA	1306960
Nymphalidae	Nymphalis	antiopa	Nymphalis antiopa	31	31	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Nymphalis antiopa	NA	171592
Nymphalidae	Nymphalis	canace	Nymphalis canace	31	31	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Nymphalis canace	NA	NA
Nymphalidae	Nymphalis	io	Nymphalis io	31	31	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Inachis io	Inachis io	171585
Nymphalidae	Nymphalis	xanthomelas	Nymphalis xanthomelas	31	31	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Nymphalis xanthomelas	NA	76219
Nymphalidae	Oleria	aegle	Oleria aegle	14	14	Ahola, V., Lehtonen, R., Somervuo, P., Salmela, L., Koskinen, P., Rastas, P., et al. (2014). The Glanville fritillary genome retains an ancient karyotype and reveals selective chromosomal fusions in Lepidoptera. Nat Comms 5: 4737.	1	Oleria aegle	NA	672553
Nymphalidae	Oleria	alexina	Oleria alexina	15	15	Ahola, V., Lehtonen, R., Somervuo, P., Salmela, L., Koskinen, P., Rastas, P., et al. (2014). The Glanville fritillary genome retains an ancient karyotype and reveals selective chromosomal fusions in Lepidoptera. Nat Comms 5: 4737.	1	Oleria alexina	NA	345035
Nymphalidae	Oleria	amalda	Oleria amalda	12	12	Ahola, V., Lehtonen, R., Somervuo, P., Salmela, L., Koskinen, P., Rastas, P., et al. (2014). The Glanville fritillary genome retains an ancient karyotype and reveals selective chromosomal fusions in Lepidoptera. Nat Comms 5: 4737.	1	Oleria amalda	NA	345037
Nymphalidae	Oleria	aquata	Oleria aquata	43	43	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	1	Oleria aquata	NA	127249
Nymphalidae	Oleria	athalina	Oleria athalina	41	41	Ahola, V., Lehtonen, R., Somervuo, P., Salmela, L., Koskinen, P., Rastas, P., et al. (2014). The Glanville fritillary genome retains an ancient karyotype and reveals selective chromosomal fusions in Lepidoptera. Nat Comms 5: 4737.	1	Oleria athalina	NA	345039
Nymphalidae	Oleria	cyrene	Oleria cyrene	14	14	Ahola, V., Lehtonen, R., Somervuo, P., Salmela, L., Koskinen, P., Rastas, P., et al. (2014). The Glanville fritillary genome retains an ancient karyotype and reveals selective chromosomal fusions in Lepidoptera. Nat Comms 5: 4737.	1	Oleria cyrene	NA	345045
Nymphalidae	Oleria	didymaea	Oleria didymaea	15	15	Ahola, V., Lehtonen, R., Somervuo, P., Salmela, L., Koskinen, P., Rastas, P., et al. (2014). The Glanville fritillary genome retains an ancient karyotype and reveals selective chromosomal fusions in Lepidoptera. Nat Comms 5: 4737.	1	Oleria didymaea	NA	672555
Nymphalidae	Oleria	estella	Oleria estella	27	27	Ahola, V., Lehtonen, R., Somervuo, P., Salmela, L., Koskinen, P., Rastas, P., et al. (2014). The Glanville fritillary genome retains an ancient karyotype and reveals selective chromosomal fusions in Lepidoptera. Nat Comms 5: 4737.	1	Oleria estella	NA	345047
Nymphalidae	Oleria	fasciata	Oleria fasciata	11	11	Ahola, V., Lehtonen, R., Somervuo, P., Salmela, L., Koskinen, P., Rastas, P., et al. (2014). The Glanville fritillary genome retains an ancient karyotype and reveals selective chromosomal fusions in Lepidoptera. Nat Comms 5: 4737.	1	Oleria fasciata	NA	345048
Nymphalidae	Oleria	gunilla	Oleria gunilla	10	10	Ahola, V., Lehtonen, R., Somervuo, P., Salmela, L., Koskinen, P., Rastas, P., et al. (2014). The Glanville fritillary genome retains an ancient karyotype and reveals selective chromosomal fusions in Lepidoptera. Nat Comms 5: 4737.	1	Oleria gunilla	NA	304557
Nymphalidae	Oleria	ilerdina	Oleria ilerdina	14	14	Ahola, V., Lehtonen, R., Somervuo, P., Salmela, L., Koskinen, P., Rastas, P., et al. (2014). The Glanville fritillary genome retains an ancient karyotype and reveals selective chromosomal fusions in Lepidoptera. Nat Comms 5: 4737.	1	Oleria ilerdina	NA	331350
Nymphalidae	Oleria	makrena	Oleria makrena	13	13	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	1	Oleria makrena	NA	345050
Nymphalidae	Oleria	olerioides	Oleria olerioides	12	12	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	1	Oleria olerioides	NA	345064
Nymphalidae	Oleria	onega	Oleria onega	30	30	Ahola, V., Lehtonen, R., Somervuo, P., Salmela, L., Koskinen, P., Rastas, P., et al. (2014). The Glanville fritillary genome retains an ancient karyotype and reveals selective chromosomal fusions in Lepidoptera. Nat Comms 5: 4737.	1	Oleria onega	NA	304530
Nymphalidae	Oleria	padilla	Oleria padilla	30	30	Ahola, V., Lehtonen, R., Somervuo, P., Salmela, L., Koskinen, P., Rastas, P., et al. (2014). The Glanville fritillary genome retains an ancient karyotype and reveals selective chromosomal fusions in Lepidoptera. Nat Comms 5: 4737.	1	Oleria padilla	NA	345052
Nymphalidae	Oleria	paula	Oleria paula	16	16	Ahola, V., Lehtonen, R., Somervuo, P., Salmela, L., Koskinen, P., Rastas, P., et al. (2014). The Glanville fritillary genome retains an ancient karyotype and reveals selective chromosomal fusions in Lepidoptera. Nat Comms 5: 4737.	1	Oleria paula	NA	345056
Nymphalidae	Oleria	phenomoe	Oleria phenomoe	18	18	Ahola, V., Lehtonen, R., Somervuo, P., Salmela, L., Koskinen, P., Rastas, P., et al. (2014). The Glanville fritillary genome retains an ancient karyotype and reveals selective chromosomal fusions in Lepidoptera. Nat Comms 5: 4737.	1	Oleria phenomoe	NA	672567
Nymphalidae	Oleria	quintina	Oleria quintina	14	14	Ahola, V., Lehtonen, R., Somervuo, P., Salmela, L., Koskinen, P., Rastas, P., et al. (2014). The Glanville fritillary genome retains an ancient karyotype and reveals selective chromosomal fusions in Lepidoptera. Nat Comms 5: 4737.	1	Oleria quintina	NA	672569
Nymphalidae	Oleria	victorine	Oleria victorine	9	9	Ahola, V., Lehtonen, R., Somervuo, P., Salmela, L., Koskinen, P., Rastas, P., et al. (2014). The Glanville fritillary genome retains an ancient karyotype and reveals selective chromosomal fusions in Lepidoptera. Nat Comms 5: 4737.	1	Oleria victorine	NA	345060
Nymphalidae	Oleria	zelica	Oleria zelica	32	32	Ahola, V., Lehtonen, R., Somervuo, P., Salmela, L., Koskinen, P., Rastas, P., et al. (2014). The Glanville fritillary genome retains an ancient karyotype and reveals selective chromosomal fusions in Lepidoptera. Nat Comms 5: 4737.	1	Oleria zelica	NA	345062
Nymphalidae	Olyras	crathis	Olyras crathis	8	8	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	1	Olyras crathis	NA	1349915
Nymphalidae	Opoptera	aorsa	Opoptera aorsa	29	29	Ahola, V., Lehtonen, R., Somervuo, P., Salmela, L., Koskinen, P., Rastas, P., et al. (2014). The Glanville fritillary genome retains an ancient karyotype and reveals selective chromosomal fusions in Lepidoptera. Nat Comms 5: 4737.	1	Opoptera aorsa	NA	1546303
Nymphalidae	Opoptera	syme	Opoptera syme	29	29	Ahola, V., Lehtonen, R., Somervuo, P., Salmela, L., Koskinen, P., Rastas, P., et al. (2014). The Glanville fritillary genome retains an ancient karyotype and reveals selective chromosomal fusions in Lepidoptera. Nat Comms 5: 4737.	1	Opoptera syme	NA	513126
Nymphalidae	Opsiphanes	cassiae	Opsiphanes cassiae	29	29	Ahola, V., Lehtonen, R., Somervuo, P., Salmela, L., Koskinen, P., Rastas, P., et al. (2014). The Glanville fritillary genome retains an ancient karyotype and reveals selective chromosomal fusions in Lepidoptera. Nat Comms 5: 4737.	1	Opsiphanes cassiae	NA	1546304
