available_samples_ready	common_name	desc	family	family_representative	family_representative_link	genome_notes	genus	infra_epithet	lab_work_status	marked_done	material_status	order_group	prefix	project_code	sample_count	scientific_name	sequencing_material_status_updated_at	sequencing_status	species_id	submitted_gals	taxon_group	taxon_id	taxon_uri	tissue_depleted	tissue_status	sequencing_status_simple	sequencing_status_dtol	sequencing_status_asg	sequencing_status_ergapi	sequencing_status_vgp	sequencing_status_blax	sequencing_status_durb	sequencing_status_rnd	sequencing_status_lawn	sequencing_status_berri	sequencing_status_meier	sequencing_status_misk	sample_collected	sample_acquired	in_progress
Yes		ACCEPTED	Syrphidae				Melanogaster		[{'status': 'DNA_EXTRACTED', 'updated_at': '2023-06-07T03:00:15.559033'}, {'status': 'HIC_SUBMITTED', 'updated_at': '2023-06-06T19:00:10.843793'}]			Diptera	idMelHire	['DTOL']	3	Melanogaster hirtella		[{'updated_at': '2023-08-14T12:04:37.975014', 'name': 'HIC', 'status': 'COMPLETE'}]	1085	SANGER INSTITUTE,UNIVERSITY OF OXFORD	Arthropoda	2771364			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	Little black blowfly	ACCEPTED	Calliphoridae	{DTOL}	https://goat.genomehubs.org/preview/search?query=tax_tree%282173294%29&fields=HabReg_2017%2CMarHabReg-2017%2Cwaca_1981%2Cisb_wildlife_act_1976%2CProtection_of_Badgers_Act_1992%2CECHabs92&summaryValues=count&result=taxon		Melanomya		[{'status': '10X_SUBMITTED', 'updated_at': '2021-11-25T19:12:24.976882'}, {'status': 'HIC_SUBMITTED', 'updated_at': '2022-10-04T10:54:44.949987'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2022-10-05T18:00:09.199516'}]			Diptera	idMelNana	['DTOL']	4	Melanomya nana		[{'updated_at': '2022-10-04T11:44:17.757149', 'name': 'HIC', 'status': 'COMPLETE'}, {'updated_at': '2022-11-10T08:44:22.191985', 'name': 'PACBIO', 'status': 'COMPLETE'}, {'updated_at': '2021-12-19T21:24:59.751877', 'name': '10X', 'status': 'COMPLETE'}]	1185	NATURAL HISTORY MUSEUM,UNIVERSITY OF OXFORD	Arthropoda	2173294			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
No		ACCEPTED	Rhinophoridae				Melanophora		[{'status': 'HIC_SUBMITTED', 'updated_at': '2023-02-15T20:00:25.368605'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2023-02-24T19:00:31.195998'}]		RECOLLECTION_REQUIRED	Diptera	idMelRora	['DTOL']	1	Melanophora roralis	2023-02-21 14:22:11	[{'updated_at': '2023-05-25T08:12:47.447261', 'name': 'HIC', 'status': 'COMPLETE'}, {'updated_at': '2023-04-13T08:02:44.61923', 'name': 'PACBIO', 'status': 'COMPLETE'}]	4999	NATURAL HISTORY MUSEUM	Arthropoda	1606788		True	No	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	Dumpy grass hoverfly	ACCEPTED	Syrphidae				Melanostoma		[{'status': 'RNA_EXTRACTED', 'updated_at': '2022-07-07T12:30:16.639974'}]			Diptera	idMelMell	['DTOL']	4	Melanostoma mellinum			114	UNIVERSITY OF OXFORD	Arthropoda	653684			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	Slender grass hoverfly	ACCEPTED	Syrphidae				Melanostoma		[{'status': 'HIC_SUBMITTED', 'updated_at': '2021-11-25T00:14:22.781468'}, {'status': 'RNASEQ_SUBMITTED', 'updated_at': '2022-01-04T14:12:35.295386'}]			Diptera	idMelScal	['DTOL']	8	Melanostoma scalare		[{'updated_at': '2022-11-17T12:30:38.386608', 'name': 'HIC', 'status': 'COMPLETE'}, {'updated_at': '2022-01-04T14:12:35.295386', 'name': 'RNASEQ', 'status': 'IN_PROGRESS'}]	115	SANGER INSTITUTE,UNIVERSITY OF OXFORD	Arthropoda	92598			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	Harvey's siphon weed	ACCEPTED	Rhodomelaceae				Melanothamnus		[{'status': '10X_SUBMITTED', 'updated_at': '2021-11-24T23:45:36.665301'}, {'status': 'TISSUE_SUBSAMPLE', 'updated_at': '2022-05-17T16:32:49.975719'}]			Ceramiales	urMelHarv	['DTOL']	10	Melanothamnus harveyi		[{'updated_at': '2021-12-19T21:26:30.803921', 'name': '10X', 'status': 'COMPLETE'}]	1448	MARINE BIOLOGICAL ASSOCIATION	Rhodophyta	397005			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
No		ACCEPTED	Elateridae				Melanotus		[{'status': 'HIC_SUBMITTED', 'updated_at': '2021-11-25T00:06:26.310868'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2022-12-21T04:20:09.073491'}]		RECOLLECTION_REQUIRED	Coleoptera	icMelVill	['DTOL']	3	Melanotus villosus	2023-03-07 10:16:10	[{'updated_at': '2021-12-19T21:22:17.456852', 'name': 'HIC', 'status': 'COMPLETE'}, {'updated_at': '2022-12-21T04:20:09.159525', 'name': 'PACBIO', 'status': 'IN_PROGRESS'}]	1915	NATURAL HISTORY MUSEUM	Arthropoda	346801		True	No	in_progress	in_progress											DTOL	DTOL	DTOL
No		ACCEPTED	Littorinidae	{DTOL}	https://goat.genomehubs.org/preview/search?query=tax_tree%2858619%29&fields=HabReg_2017%2CMarHabReg-2017%2Cwaca_1981%2Cisb_wildlife_act_1976%2CProtection_of_Badgers_Act_1992%2CECHabs92&summaryValues=count&result=taxon		Melarhaphe		[{'status': 'DNA_EXTRACTED', 'updated_at': '2021-06-21T17:00:29.984118'}, {'status': 'HIC_SUBMITTED', 'updated_at': '2021-11-25T00:01:39.705895'}]		RECOLLECTION_REQUIRED	Littorinimorpha	xgMelNeri	['DTOL']	2	Melarhaphe neritoides	2023-08-23 10:40:53	[{'updated_at': '2021-12-19T21:21:23.306432', 'name': 'HIC', 'status': 'COMPLETE'}]	693	SANGER INSTITUTE	Mollusca	58619			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
No	Eurasian badger	ACCEPTED	Mustelidae	{DTOL}	https://goat.genomehubs.org/preview/search?query=tax_tree%289662%29&fields=HabReg_2017%2CMarHabReg-2017%2Cwaca_1981%2Cisb_wildlife_act_1976%2CProtection_of_Badgers_Act_1992%2CECHabs92&summaryValues=count&result=taxon		Meles		[{'status': 'ASSIGNED_TO_LAB', 'updated_at': '2021-03-18T00:00:00'}]			Carnivora	mMelMel	['DTOL']	3	Meles meles			727	SANGER INSTITUTE	Chordata	9662			Unk	sample_acquired	sample_acquired											DTOL	DTOL	
Yes		ACCEPTED	Poaceae				Melica		[{'status': 'HIC_SUBMITTED', 'updated_at': '2022-10-04T10:55:31.52617'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2022-11-01T15:18:09.666311'}]			Poales	lpMelUnif	['DTOL']	4	Melica uniflora		[{'updated_at': '2022-10-04T11:43:35.313699', 'name': 'HIC', 'status': 'COMPLETE'}, {'updated_at': '2022-11-01T15:18:09.70426', 'name': 'PACBIO', 'status': 'IN_PROGRESS'}]	3860	ROYAL BOTANIC GARDENS KEW	Tracheophyta	29686		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
No		ACCEPTED	Ulidiidae				Melieria		[{'status': 'DNA_EXTRACTED', 'updated_at': '2023-06-07T03:00:28.835598'}, {'status': 'HIC_SUBMITTED', 'updated_at': '2023-05-23T19:00:39.613197'}]			Diptera	idMelCras	['DTOL']	1	Melieria crassipennis		[{'updated_at': '2023-08-02T08:22:40.460038', 'name': 'HIC', 'status': 'COMPLETE'}]	6273	NATURAL HISTORY MUSEUM	Arthropoda	1335495		True	No	in_progress	in_progress											DTOL	DTOL	DTOL
Yes		ACCEPTED	Ulidiidae				Melieria		[{'status': 'DNA_EXTRACTED', 'updated_at': '2023-06-07T03:00:21.76728'}, {'status': 'HIC_SUBMITTED', 'updated_at': '2023-05-23T19:00:34.438622'}]			Diptera	idMelOmis	['DTOL']	2	Melieria omissa		[{'updated_at': '2023-08-02T08:22:29.609858', 'name': 'HIC', 'status': 'COMPLETE'}]	6209	NATURAL HISTORY MUSEUM	Arthropoda	1262360			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
Yes		ACCEPTED	Ulidiidae				Melieria		[{'status': 'HIC_SUBMITTED', 'updated_at': '2023-05-23T19:00:33.208376'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2023-05-24T03:20:11.609856'}]			Diptera	idMelPict	['DTOL']	3	Melieria picta		[{'updated_at': '2023-08-02T08:22:34.097974', 'name': 'HIC', 'status': 'COMPLETE'}, {'updated_at': '2023-05-24T03:20:11.676993', 'name': 'PACBIO', 'status': 'IN_PROGRESS'}]	6263	NATURAL HISTORY MUSEUM	Arthropoda	3037405			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
No		ACCEPTED	Nitidulidae				Meligethes		[{'status': 'PACBIO_SUBMITTED', 'updated_at': '2023-08-17T18:00:13.598176'}]		RECOLLECTION_REQUIRED	Coleoptera	icMelInca	['DTOL']	2	Meligethes incanus	2023-07-26 12:58:20	[{'updated_at': '2023-08-17T18:00:13.714774', 'name': 'PACBIO', 'status': 'IN_PROGRESS'}]	4674	NATURAL HISTORY MUSEUM	Arthropoda	878143		True	No	in_progress	in_progress											DTOL	DTOL	DTOL
Yes			Nymphalidae				Melinaea	ssp. zaneka	[{'status': 'HIC_SUBMITTED', 'updated_at': '2023-03-08T20:00:06.899091'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2023-03-09T04:20:16.241025'}, {'status': 'RNA_EXTRACTED', 'updated_at': '2023-03-08T13:55:49.352299'}]			Lepidoptera	ilMelMeno	['MEIER']	22	Melinaea menophilus		[{'updated_at': '2023-06-02T11:30:57.982698', 'name': 'HIC', 'status': 'COMPLETE'}, {'updated_at': '2023-07-25T08:25:28.911262', 'name': 'PACBIO', 'status': 'COMPLETE'}]	5244	SANGER INSTITUTE	Arthropoda	304554		False	Yes	in_progress										in_progress		MEIER	MEIER	MEIER
Yes			Nymphalidae				Melinaea	ssp. mothone	[{'status': 'HIC_SUBMITTED', 'updated_at': '2023-03-21T20:00:24.708284'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2023-03-23T04:20:07.211236'}]			Lepidoptera	ilMelMoth	['MEIER']	41	Melinaea mothone		[{'updated_at': '2023-06-14T07:55:32.541504', 'name': 'HIC', 'status': 'COMPLETE'}, {'updated_at': '2023-07-14T07:59:30.180761', 'name': 'PACBIO', 'status': 'COMPLETE'}]	5417	SANGER INSTITUTE	Arthropoda	331331		False	Yes	in_progress										in_progress		MEIER	MEIER	MEIER
No	Pale-palped Melinda	ACCEPTED	Calliphoridae				Melinda		[{'status': '10X_SUBMITTED', 'updated_at': '2021-11-24T23:30:46.596252'}, {'status': 'HIC_SUBMITTED', 'updated_at': '2021-11-24T23:27:17.475957'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2021-11-24T23:30:46.596252'}]			Diptera	idMelGent	['DTOL']	3	Melinda gentilis		[{'updated_at': '2021-12-19T21:21:12.498722', 'name': 'HIC', 'status': 'COMPLETE'}, {'updated_at': '2021-12-19T21:19:28.760392', 'name': 'PACBIO', 'status': 'COMPLETE'}, {'updated_at': '2021-12-19T21:24:09.373259', 'name': '10X', 'status': 'COMPLETE'}]	1130	UNIVERSITY OF OXFORD	Arthropoda	2163047			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
No	Dark-palped Melinda	ACCEPTED	Calliphoridae				Melinda		[{'status': 'PACBIO_SUBMITTED', 'updated_at': '2021-11-24T23:54:13.920894'}, {'status': 'TISSUE_SUBSAMPLE', 'updated_at': '2022-06-21T08:42:21.092764'}]		RECOLLECTION_REQUIRED	Diptera	idMelViri	['DTOL']	2	Melinda viridicyanea		[{'updated_at': '2021-12-19T21:20:44.496447', 'name': 'PACBIO', 'status': 'COMPLETE'}]	1498	UNIVERSITY OF OXFORD	Arthropoda	170908		True	No	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	(A segmented worm)	ACCEPTED	Ampharetidae	{DTOL}	https://goat.genomehubs.org/preview/search?query=tax_tree%2827393%29&fields=HabReg_2017%2CMarHabReg-2017%2Cwaca_1981%2Cisb_wildlife_act_1976%2CProtection_of_Badgers_Act_1992%2CECHabs92&summaryValues=count&result=taxon		Melinna		[{'status': 'HIC_SUBMITTED', 'updated_at': '2022-06-21T12:41:27.717035'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2022-11-01T15:17:16.670278'}]			Terebellida	wtMelPalm	['DTOL']	17	Melinna palmata		[{'updated_at': '2022-08-23T09:51:09.350462', 'name': 'HIC', 'status': 'COMPLETE'}, {'updated_at': '2023-08-22T08:10:31.740138', 'name': 'PACBIO', 'status': 'COMPLETE'}]	3185	MARINE BIOLOGICAL ASSOCIATION,NATURAL HISTORY MUSEUM	Annelida	27393			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
No		ACCEPTED	Scarabaeidae				Melinopterus		[{'status': 'HIC_SUBMITTED', 'updated_at': '2021-11-25T00:05:08.707896'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2022-10-04T11:07:29.965784'}, {'status': 'RNA_EXTRACTED', 'updated_at': '2023-01-11T14:30:31.625551'}]			Coleoptera	icMelProd	['DTOL']	4	Melinopterus prodromus		[{'updated_at': '2021-12-19T21:22:17.330975', 'name': 'HIC', 'status': 'COMPLETE'}, {'updated_at': '2022-11-24T12:45:33.513901', 'name': 'PACBIO', 'status': 'COMPLETE'}]	1916	NATURAL HISTORY MUSEUM	Arthropoda	1971315		True	No	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	Spotted Meliscaeva	ACCEPTED	Syrphidae				Meliscaeva		[{'status': 'DNA_EXTRACTED', 'updated_at': '2022-06-28T15:25:22.181794'}, {'status': 'HIC_SUBMITTED', 'updated_at': '2022-10-04T10:54:12.340168'}, {'status': 'RNA_EXTRACTED', 'updated_at': '2022-10-12T13:15:08.233414'}]			Diptera	idMelAuri	['DTOL']	6	Meliscaeva auricollis		[{'updated_at': '2022-10-05T14:03:05.68035', 'name': 'HIC', 'status': 'COMPLETE'}]	2226	UNIVERSITY OF OXFORD	Arthropoda	431829			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	Banded Meliscaeva	ACCEPTED	Syrphidae				Meliscaeva		[{'status': '10X_SUBMITTED', 'updated_at': '2021-11-24T23:30:45.587815'}, {'status': 'HIC_SUBMITTED', 'updated_at': '2021-11-24T23:27:49.116916'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2022-10-04T11:07:08.838116'}]			Diptera	idMelCint	['DTOL']	5	Meliscaeva cinctella		[{'updated_at': '2021-12-19T21:21:13.17543', 'name': 'HIC', 'status': 'COMPLETE'}, {'updated_at': '2022-10-04T11:07:08.872131', 'name': 'PACBIO', 'status': 'IN_PROGRESS'}, {'updated_at': '2021-12-19T21:24:32.870105', 'name': '10X', 'status': 'COMPLETE'}]	1205	NATURAL HISTORY MUSEUM,UNIVERSITY OF OXFORD	Arthropoda	414834			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
No	Glanville fritillary	ACCEPTED	Nymphalidae	{DTOL}	https://goat.genomehubs.org/preview/search?query=tax_tree%28113334%29&fields=HabReg_2017%2CMarHabReg-2017%2Cwaca_1981%2Cisb_wildlife_act_1976%2CProtection_of_Badgers_Act_1992%2CECHabs92&summaryValues=count&result=taxon		Melitaea		[{'status': 'DNA_EXTRACTED', 'updated_at': '2020-11-06T16:41:10.629226'}, {'status': 'RNA_EXTRACTED', 'updated_at': '2021-02-02T10:48:36.853959'}]		RECOLLECTION_REQUIRED	Lepidoptera	ilMelCinx	['DTOL']	2	Melitaea cinxia			676	SANGER INSTITUTE	Arthropoda	113334		True	No	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	Bellflower Blunthorn Bee	ACCEPTED	Melittidae	{DTOL}	https://goat.genomehubs.org/preview/search?query=tax_tree%28465489%29&fields=HabReg_2017%2CMarHabReg-2017%2Cwaca_1981%2Cisb_wildlife_act_1976%2CProtection_of_Badgers_Act_1992%2CECHabs92&summaryValues=count&result=taxon		Melitta		[{'status': 'RNA_EXTRACTED', 'updated_at': '2023-06-23T12:20:10.50433'}, {'status': 'TISSUE_SUBSAMPLE', 'updated_at': '2023-02-22T13:32:24.674775'}]			Hymenoptera	iyMelHaem	['DTOL']	6	Melitta haemorrhoidalis			2804	NATURAL HISTORY MUSEUM,UNIVERSITY OF OXFORD	Arthropoda	465489			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
Yes		ACCEPTED	Lamiaceae				Melittis		[{'status': 'HIC_SUBMITTED', 'updated_at': '2023-04-11T19:00:21.168562'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2023-04-13T03:20:20.918322'}]			Lamiales	daMelMeli	['DTOL']	4	Melittis melissophyllum		[{'updated_at': '2023-07-13T16:14:37.388021', 'name': 'HIC', 'status': 'COMPLETE'}, {'updated_at': '2023-07-14T08:02:23.710052', 'name': 'PACBIO', 'status': 'COMPLETE'}]	5321	ROYAL BOTANIC GARDENS KEW	Tracheophyta	457147		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
No	Heath fritillary	ACCEPTED	Nymphalidae	{DTOL}	https://goat.genomehubs.org/preview/search?query=tax_tree%28113330%29&fields=HabReg_2017%2CMarHabReg-2017%2Cwaca_1981%2Cisb_wildlife_act_1976%2CProtection_of_Badgers_Act_1992%2CECHabs92&summaryValues=count&result=taxon		Melitaea		[{'status': 'DNA_EXTRACTED', 'updated_at': '2020-11-06T16:41:10.629226'}, {'status': 'RNA_EXTRACTED', 'updated_at': '2021-02-02T10:48:36.808599'}]		RECOLLECTION_REQUIRED	Lepidoptera	ilMelAtha	['DTOL']	2	Mellicta athalia			667	SANGER INSTITUTE	Arthropoda	113330		True	No	in_progress	in_progress											DTOL	DTOL	DTOL
No	field digger wasp	ACCEPTED	Crabronidae	{DTOL}	https://goat.genomehubs.org/preview/search?query=tax_tree%281507147%29&fields=HabReg_2017%2CMarHabReg-2017%2Cwaca_1981%2Cisb_wildlife_act_1976%2CProtection_of_Badgers_Act_1992%2CECHabs92&summaryValues=count&result=taxon		Mellinus		[{'status': '10X_SUBMITTED', 'updated_at': '2021-11-24T23:25:40.700604'}, {'status': 'HIC_SUBMITTED', 'updated_at': '2022-10-04T10:54:46.407335'}]			Hymenoptera	iyMelArve	['DTOL']	3	Mellinus arvensis		[{'updated_at': '2022-10-04T11:44:15.802925', 'name': 'HIC', 'status': 'COMPLETE'}, {'updated_at': '2021-12-19T21:25:57.281743', 'name': '10X', 'status': 'COMPLETE'}]	1497	UNIVERSITY OF OXFORD	Arthropoda	1507147		True	No	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	Rugged oil beetle	ACCEPTED	Meloidae	{DTOL}	https://goat.genomehubs.org/preview/search?query=tax_tree%281971829%29&fields=HabReg_2017%2CMarHabReg-2017%2Cwaca_1981%2Cisb_wildlife_act_1976%2CProtection_of_Badgers_Act_1992%2CECHabs92&summaryValues=count&result=taxon		Meloe		[{'status': 'DNA_EXTRACTED', 'updated_at': '2022-09-13T13:25:27.578778'}, {'status': 'HIC_SUBMITTED', 'updated_at': '2022-10-04T10:55:11.032951'}]			Coleoptera	icMelRugo	['DTOL']	3	Meloe rugosus		[{'updated_at': '2022-10-19T07:36:03.915495', 'name': 'HIC', 'status': 'COMPLETE'}]	4138	UNIVERSITY OF OXFORD	Arthropoda	1971829		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
Yes		ACCEPTED	Chordeumatidae				Melogona		[{'status': 'PACBIO_SUBMITTED', 'updated_at': '2022-11-17T04:20:15.883857'}]			Chordeumatida	qdMelScut	['DTOL']	3	Melogona scutellaris		[{'updated_at': '2022-11-17T04:20:15.920539', 'name': 'PACBIO', 'status': 'IN_PROGRESS'}]	4544	NATURAL HISTORY MUSEUM	Arthropoda	2979188			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	cockchafer	ACCEPTED	Melolonthidae				Melolontha		[{'status': '10X_SUBMITTED', 'updated_at': '2021-11-24T23:30:30.232116'}, {'status': 'HIC_SUBMITTED', 'updated_at': '2021-11-25T00:02:15.292258'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2021-11-25T20:52:07.635903'}, {'status': 'RNA_EXTRACTED', 'updated_at': '2022-07-27T13:15:19.934767'}]			Coleoptera	icMelMelo	['DTOL']	11	Melolontha melolontha		[{'updated_at': '2021-12-19T21:21:08.457514', 'name': 'HIC', 'status': 'COMPLETE'}, {'updated_at': '2022-10-05T14:00:39.920929', 'name': 'PACBIO', 'status': 'COMPLETE'}, {'updated_at': '2021-11-24T23:30:30.232116', 'name': '10X', 'status': 'IN_PROGRESS'}]	718	NATURAL HISTORY MUSEUM,SANGER INSTITUTE	Arthropoda	7061		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	Sea mat	ACCEPTED	Membraniporidae	{DTOL}	https://goat.genomehubs.org/preview/search?query=tax_tree%2895170%29&fields=HabReg_2017%2CMarHabReg-2017%2Cwaca_1981%2Cisb_wildlife_act_1976%2CProtection_of_Badgers_Act_1992%2CECHabs92&summaryValues=count&result=taxon		Membranipora		[{'status': '10X_SUBMITTED', 'updated_at': '2021-11-24T23:24:32.725585'}, {'status': 'HIC_SUBMITTED', 'updated_at': '2021-11-25T00:09:04.009964'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2021-11-24T23:24:32.725585'}, {'status': 'RNASEQ_SUBMITTED', 'updated_at': '2022-01-04T14:12:40.600628'}]			Cheilostomatida	tzMemMemb	['DTOL']	10	Membranipora membranacea		[{'updated_at': '2021-12-19T21:21:02.651098', 'name': 'HIC', 'status': 'COMPLETE'}, {'updated_at': '2022-10-05T14:02:02.985682', 'name': 'PACBIO', 'status': 'COMPLETE'}, {'updated_at': '2022-10-05T14:02:03.446568', 'name': 'RNASEQ', 'status': 'COMPLETE'}, {'updated_at': '2021-12-19T21:23:03.724376', 'name': '10X', 'status': 'COMPLETE'}]	841	MARINE BIOLOGICAL ASSOCIATION	Bryozoa	95170			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	Winged weed	ACCEPTED	Delesseriaceae				Membranoptera		[{'status': 'DNA_EXTRACTED', 'updated_at': '2023-10-23T12:36:09.741745'}]			Ceramiales	urMemAlat	['DTOL']	11	Membranoptera alata			4821	MARINE BIOLOGICAL ASSOCIATION	Rhodophyta	1280633		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
Yes		ACCEPTED	Lamiaceae				Mentha		[{'status': 'HIC_SUBMITTED', 'updated_at': '2022-10-04T10:55:01.076536'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2022-11-01T15:17:53.839796'}, {'status': 'RNA_EXTRACTED', 'updated_at': '2023-09-08T10:55:35.146311'}]			Lamiales	daMenAqua	['DTOL']	4	Mentha aquatica		[{'updated_at': '2022-11-03T12:40:06.305984', 'name': 'HIC', 'status': 'COMPLETE'}, {'updated_at': '2022-11-01T15:17:53.878202', 'name': 'PACBIO', 'status': 'IN_PROGRESS'}]	3972	ROYAL BOTANIC GARDENS KEW	Tracheophyta	190902		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
Yes		ACCEPTED	Lamiaceae				Mentha		[{'status': 'HIC_SUBMITTED', 'updated_at': '2023-03-15T20:00:10.983289'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2023-03-09T04:20:17.922441'}]			Lamiales	daMenArve	['DTOL']	4	Mentha arvensis		[{'updated_at': '2023-07-19T07:58:53.201836', 'name': 'HIC', 'status': 'COMPLETE'}, {'updated_at': '2023-03-09T04:20:17.998053', 'name': 'PACBIO', 'status': 'IN_PROGRESS'}]	5442	ROYAL BOTANIC GARDEN EDINBURGH	Tracheophyta	292239		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	bog beans	ACCEPTED	Menyanthaceae	{DTOL}	https://goat.genomehubs.org/preview/search?query=tax_tree%2828525%29&fields=HabReg_2017%2CMarHabReg-2017%2Cwaca_1981%2Cisb_wildlife_act_1976%2CProtection_of_Badgers_Act_1992%2CECHabs92&summaryValues=count&result=taxon		Menyanthes		[{'status': 'HIC_SUBMITTED', 'updated_at': '2021-11-25T00:05:05.829785'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2022-12-13T04:20:19.558362'}, {'status': 'RNA_EXTRACTED', 'updated_at': '2023-08-11T11:21:05.312242'}]			Asterales	daMenTrif	['DTOL']	4	Menyanthes trifoliata		[{'updated_at': '2021-12-19T21:22:13.816799', 'name': 'HIC', 'status': 'COMPLETE'}, {'updated_at': '2022-12-13T04:20:19.646208', 'name': 'PACBIO', 'status': 'IN_PROGRESS'}]	2002	ROYAL BOTANIC GARDENS KEW	Tracheophyta	28525		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
Yes		ACCEPTED	Euphorbiaceae	{DTOL}	https://goat.genomehubs.org/preview/search?query=tax_tree%283986%29&fields=HabReg_2017%2CMarHabReg-2017%2Cwaca_1981%2Cisb_wildlife_act_1976%2CProtection_of_Badgers_Act_1992%2CECHabs92&summaryValues=count&result=taxon		Mercurialis		[{'status': '10X_SUBMITTED', 'updated_at': '2021-11-24T23:37:03.850552'}, {'status': 'HIC_SUBMITTED', 'updated_at': '2021-11-25T00:06:44.538432'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2021-11-24T23:21:10.708394'}, {'status': 'RNA_EXTRACTED', 'updated_at': '2022-07-11T16:12:57.939084'}]			Malpighiales	ddMerAnnu	['DTOL']	12	Mercurialis annua		[{'updated_at': '2021-12-19T21:22:19.243179', 'name': 'HIC', 'status': 'COMPLETE'}, {'updated_at': '2021-12-19T21:19:13.619493', 'name': 'PACBIO', 'status': 'COMPLETE'}, {'updated_at': '2021-12-19T21:23:54.375855', 'name': '10X', 'status': 'COMPLETE'}]	522	ROYAL BOTANIC GARDENS KEW	Tracheophyta	3986		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	dog's mercury	ACCEPTED	Euphorbiaceae				Mercurialis		[{'status': 'HIC_SUBMITTED', 'updated_at': '2021-11-25T22:15:35.911595'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2021-11-24T23:51:11.424629'}, {'status': 'RNA_EXTRACTED', 'updated_at': '2022-08-10T14:30:05.379234'}]			Malpighiales	ddMerPere	['DTOL']	8	Mercurialis perennis		[{'updated_at': '2022-10-04T11:43:55.216332', 'name': 'HIC', 'status': 'COMPLETE'}, {'updated_at': '2021-11-24T23:51:11.424629', 'name': 'PACBIO', 'status': 'IN_PROGRESS'}]	1821	ROYAL BOTANIC GARDENS KEW	Tracheophyta	3985		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
No	Lesser Bulin	ACCEPTED	Enidae				Merdigera		[{'status': 'HIC_SUBMITTED', 'updated_at': '2023-02-15T20:00:29.130339'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2023-03-15T19:00:14.993452'}]		RECOLLECTION_REQUIRED	Stylommatophora	xgMerObsc	['DTOL']	1	Merdigera obscura	2023-02-21 14:35:32	[{'updated_at': '2023-09-20T08:08:12.178033', 'name': 'HIC', 'status': 'COMPLETE'}, {'updated_at': '2023-03-15T19:00:15.091423', 'name': 'PACBIO', 'status': 'IN_PROGRESS'}]	5211	UNIVERSITY OF OXFORD	Mollusca	2761470		True	No	in_progress	in_progress											DTOL	DTOL	DTOL
